EditorYear	EdiCount	AutCount
-8	0	0.04
-7	0	0.0
-6	0	0.08
-5	0	0.08
-4	0	0.3
-3	1	0.36
-2	1	1.14
-1	0	0.0
0	1	0.5
1	0	1.0208333333333333
2	0	0.6666666666666666
3	2	1.6666666666666667
4	1	1.25
5	1	2.0208333333333335
6	1	2.0
7	1	1.3541666666666667
8	0	1.1458333333333333
9	0	1.5
10	0	1.3958333333333333
11	2	0.9090909090909091
12	0	1.4615384615384615
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	3	0.0
-10	11	1.0
-9	5	2.0
-8	2	3.0
-7	14	9.0
-6	0	6.0
-5	5	2.0
-4	2	12.0
-3	1	0.0
-2	5	5.0
-1	0	0.0
0	11	1.0
1	5	3.0
2	3	0.0
3	11	10.0
4	0	5.0
5	4	4.0
6	1	4.0
7	3	0.0
8	15	0.0
9	19	1.0
10	6	10.0
11	21	2.0
12	9	2.0
13	3	1.0
14	7	2.0
15	8	0.0
16	18	2.0
17	7	2.0
18	4	6.0
19	2	3.0
20	2	3.0
21	3	11.0
-20	0	0.12
-19	0	0.0
-18	0	0.1
-17	0	0.18
-16	0	0.2
-15	1	0.16
-14	0	0.26
-13	0	0.08
-12	0	0.04
-11	0	0.14
-10	0	0.02
-9	0	0.14
-8	1	0.5
-7	2	0.36
-6	0	0.3
-5	0	0.32
-4	0	0.6
-3	0	1.0
-2	2	0.94
-1	0	0.0
0	0	0.1
1	5	0.20408163265306123
-22	0	0.0
-21	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.02564102564102564
16	0	0.0
17	0	0.0
18	0	0.0
-26	0	0.0
-25	0	0.0
19	0	0.029411764705882353
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.0
-32	0	0.0
-31	0	0.0
-30	0	0.0
-29	0	0.0
-28	0	0.0
-27	0	0.0
-26	0	0.08
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.12
-20	0	0.0
-19	0	0.1
-18	0	0.08
-17	0	0.02
-16	0	0.0
-15	0	0.16
-14	0	0.0
-13	0	0.08
-12	0	0.04
-11	0	0.02
-10	0	0.04
-9	0	0.0
-8	0	0.0
-7	0	0.08
-6	1	0.1
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.08
-1	0	0.0
0	1	0.16
1	1	0.04
2	4	0.0
3	0	0.1
4	0	0.0851063829787234
5	1	0.0851063829787234
6	2	0.0
7	0	0.0
8	1	0.08888888888888889
9	0	0.0
-34	0	0.0
-33	0	0.0
10	4	0.045454545454545456
11	3	0.06818181818181818
12	0	0.0
13	1	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
-16	0	0.0
-15	0	0.04
-14	0	0.0
-13	0	0.16
-12	0	0.2
-11	0	0.24
-10	0	0.38
-9	0	0.0
-8	2	0.46
-7	0	0.44
-6	0	0.0
-5	0	0.16
-4	0	0.0
-3	0	0.54
-2	1	0.38
-1	0	0.0
0	2	0.38
1	1	0.38
2	4	1.32
3	0	0.72
4	0	1.16
5	1	0.1
6	1	0.041666666666666664
7	0	0.3125
8	1	1.4791666666666667
9	2	1.1714285714285715
10	0	1.411764705882353
-17	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	0	0.34
1	0	0.34
2	6	0.34
3	1	0.34
4	0	0.0
5	0	1.02
6	0	0.34
7	0	0.0
8	0	0.34
9	0	0.0
10	0	0.0
11	0	0.32
12	0	0.0
13	0	0.0
14	0	0.34
15	0	0.34
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.34
20	0	0.0
21	0	0.34
22	0	0.0
23	0	0.68
-27	0	0.0
-26	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.46
-11	0	1.08
-10	0	0.0
-9	0	0.46
-8	0	0.54
-7	0	0.46
-6	0	0.92
-5	2	1.08
-4	1	1.0
-3	2	0.54
-2	3	1.46
-1	1	1.0
0	1	1.08
1	11	1.0
2	4	1.46
3	13	2.46
4	3	1.46
5	2	1.84
6	5	0.46
7	5	0.0
8	6	1.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.1
-12	0	0.44
-11	0	0.1
-10	0	0.0
-9	0	0.0
-8	0	0.12
-7	0	0.0
-6	0	0.0
-5	3	0.56
-4	0	0.1
-3	0	0.26
-2	0	1.32
-1	0	0.0
0	0	0.04
1	0	0.08
2	0	0.96
3	0	0.14
4	0	0.12
5	0	0.3
6	0	0.28
7	0	0.4
8	0	0.045454545454545456
9	0	0.0
10	0	0.0
11	0	0.0
-19	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	0	0.0
1	0	0.18
2	0	0.0
3	1	0.21621621621621623
4	0	0.0
5	0	0.21621621621621623
6	1	0.0
7	0	0.0
-13	0	0.0
8	1	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	2	0.0
21	5	0.0
22	2	0.0
23	4	0.0
24	1	0.0
25	2	0.0
26	4	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.02564102564102564
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	1	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.03571428571428571
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.0
28	0	0.0
29	1	0.0
30	0	0.0
31	0	0.0
32	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.24
-12	0	0.04
-11	0	0.14
-10	0	0.0
-9	0	0.32
-8	0	0.62
-7	1	0.16
-6	0	0.5
-5	0	0.2
-4	1	0.14
-3	0	0.2
-2	2	1.44
-1	0	0.0
0	1	0.2
1	39	0.08
2	0	0.12
3	2	0.10869565217391304
4	1	0.021739130434782608
5	12	0.5434782608695652
6	2	0.32608695652173914
7	3	0.043478260869565216
8	4	0.045454545454545456
9	6	0.36363636363636365
-16	0	0.0
10	2	0.15
11	21	0.027777777777777776
12	3	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.34
-12	0	0.0
-11	0	0.0
-10	0	0.28
-9	0	0.24
-8	0	0.56
-7	2	0.72
-6	0	0.82
-5	0	0.48
-4	0	0.76
-3	0	0.0
-2	4	1.48
-1	0	0.0
0	5	0.8
1	1	0.0
2	2	0.0
3	0	0.0
4	0	0.0
5	0	0.62
