EditorYear	EdiCount	AutCount
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.08
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.18
-16	0	0.1
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.08
-9	0	0.0
-8	0	0.0
-7	0	0.12
-6	0	0.0
-5	0	0.0
-4	1	0.0
-3	0	0.0
-2	0	0.44
-1	0	0.0
0	0	0.0
1	2	0.06
2	1	0.0
3	2	0.06
4	5	0.06
5	3	0.0
6	2	0.0
7	5	0.12
8	5	0.08
9	3	0.06666666666666667
10	3	0.13333333333333333
11	0	0.6666666666666666
12	0	0.16666666666666666
13	1	0.0
14	1	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	9	0.0
1	9	0.0
2	10	0.0
3	4	0.0
4	5	0.0
5	5	0.0
6	4	0.0
7	2	0.0
8	1	0.0
9	4	0.0
10	0	0.0
11	4	0.0
12	1	0.0
13	0	0.0
14	1	0.0
15	0	0.0
16	2	0.0
17	2	0.0
18	3	0.0
19	6	0.0
20	6	0.0
21	6	0.0
22	5	0.0
23	3	0.0
24	5	0.0
25	3	0.0
26	3	0.0
27	5	0.0
28	4	0.0
29	4	0.0
30	3	0.0
31	3	0.0
32	0	0.0
33	3	0.0
-22	0	0.0
-21	0	0.0
-29	0	0.0
-28	0	0.0
-27	0	0.0
-26	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	1	0.0
1	2	0.0
2	6	0.0
3	0	0.0
4	6	0.0
5	2	0.0
6	2	0.0
7	0	0.0
8	0	0.0
9	6	0.0
10	1	0.0
11	1	0.0
12	0	0.0
13	0	0.0
14	2	0.0
15	0	0.0
16	2	0.0
17	5	0.0
18	6	0.0
19	1	0.0
20	2	0.0
21	9	0.0
22	5	0.0
23	7	0.0
24	3	0.0
25	3	0.0
-31	0	0.0
-30	0	0.0
26	4	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	0	0.0
1	3	0.0
2	1	0.0
3	3	0.0
4	0	0.0
5	11	0.0
6	4	0.0
7	2	0.0
8	3	0.0
9	2	0.0
10	2	0.0
11	8	0.0
12	5	0.0
13	0	0.0
