BeAvg	AfAvg	EditorId	IssnId
0.0	0.1	17757	1445
0.0	0.0	4024	1445
0.0	0.0	11893	1445
0.0	0.0	12494	1445
0.7	0.5	1458	1458
0.1666666666666666	0.1	3708	1458
0.5	1.9	4068	1458
0.25	0.4	4977	1458
0.1	0.4	5449	1458
0.1	0.5	9838	1458
0.5	0.2	11787	1458
0.2	0.1	14482	1458
0.5	0.0	15665	1458
0.5	0.1	15937	1458
0.1	0.0	16582	1458
0.1	0.3	18002	1458
1.0	0.1	18041	1458
0.1	0.0	18501	1458
0.1	1.9	19681	1458
0.0	0.1	3866	1458
0.0	0.1	4057	1458
0.0	0.6	7006	1458
0.0	0.3	9636	1458
0.0	0.1	11579	1458
0.0	0.3	12942	1458
0.0	0.3	13465	1458
0.0	0.3	13803	1458
0.0	0.5	14224	1458
0.0	0.4	17165	1458
0.0	0.4	18212	1458
0.0	0.0	2321	1458
0.0	0.0	8017	1458
0.0	0.0	11644	1458
0.0	0.0	14052	1458
0.3	1.2	1477	370
0.3	0.0	5374	370
0.4	0.3	12130	370
0.2	0.1	12352	370
0.6666666666666666	0.9	14322	370
1.9	0.8	16006	370
0.3	0.6	16196	370
0.4	0.3	16657	370
0.6	0.8	17491	370
0.0	0.1	14991	370
0.0	0.2	18582	370
0.0	0.0	11764	370
0.0	0.0	19494	370
0.2	0.5	1483	1481
0.1	1.6	5056	1481
1.1	0.6	5133	1481
0.0	1.3	11907	1481
0.0	0.0	13182	1481
0.0	0.0	13361	1481
0.2	0.5	14651	1481
0.2	0.3	15226	1481
0.1	0.0	15441	1481
0.1	0.0	17308	1481
0.3	0.9	18165	1481
0.0	0.2222222222222222	2916	1481
0.0	0.3	3974	1481
0.0	0.1	4477	1481
0.0	0.5	4617	1481
0.0	0.3	7220	1481
0.0	0.3	11473	1481
0.0	0.8	15456	1481
0.0	0.1	17573	1481
0.0	0.0	3583	1481
0.0	0.0	7851	1481
0.0	0.0	8328	1481
0.0	0.0	11627	1481
0.0	0.0	14824	1481
0.0	0.0	19094	1481
0.0	0.0	19392	1481
0.7	0.0	1526	119
0.6	0.2	1833	119
0.1	0.1	5945	119
0.4	0.8	6224	119
0.3	0.0	1527	1527
0.3	0.0	16402	1527
0.0	0.0	5980	1527
0.0	0.0	7209	1527
0.0	0.0	10311	1527
0.1	0.0	1542	1542
0.3	0.6	2945	1542
0.3	0.1	3642	1542
0.2	0.3	15619	1542
0.0	0.2	1818	1542
0.0	0.5	14697	1542
0.0	0.0	4822	1542
0.9	2.5	1546	1546
0.3	1.1	11408	1546
0.1	1.3333333333333333	12818	1546
0.3	0.1	17528	1546
0.0	0.1	6220	1546
0.3	0.6	1552	113
0.1	0.1	4107	113
0.2	0.0	6002	113
0.7	1.1	8029	113
0.5	0.2	8145	113
0.2	0.9	8910	113
0.2222222222222222	0.0	9883	113
0.1	0.4	10519	113
0.2	0.4	11724	113
0.1	0.0	11932	113
0.2	0.8	12350	113
0.1	0.1	13759	113
0.0	0.1	1438	113
0.0	0.4	1469	113
0.0	0.1	3438	113
0.0	0.2	6780	113
0.0	0.3	7584	113
0.0	0.5	9946	113
0.0	0.3	17869	113
0.0	0.2	18084	113
0.0	0.0	15770	113
0.2	0.2	1570	865
0.3	0.1	4642	865
0.2	0.3333333333333333	5308	865
0.1	0.0	5901	865
0.3	0.0	6285	865
0.3	0.3	6802	865
0.3	0.0	8662	865
0.1	0.1	9286	865
0.1	0.0	12757	865
0.7	1.0	15645	865
0.0	0.1	5704	865
0.0	0.1	8429	865
0.0	0.4	11878	865
0.0	0.4	16271	865
0.0	0.0	4420	865
0.0	0.0	5529	865
0.0	0.0	6567	865
0.0	0.0	8788	865
0.0	0.0	14890	865
0.0	0.0	16727	865
0.0	0.0	18520	865
0.1	0.2	1571	656
0.1	0.2	8372	656
0.4	0.0	17634	656
0.5	0.5	1577	1577
0.5	0.3	2677	1577
0.5	1.1	5229	1577
2.2	0.6	9794	1577
0.4	0.0	10013	1577
0.5	0.3	11820	1577
0.1	0.5	12327	1577
1.5	0.5	12556	1577
1.6	0.8	12674	1577
0.3	0.2857142857142857	12830	1577
0.7	1.1	13253	1577
1.2	1.2	13342	1577
0.6	0.3	14694	1577
0.1	0.8	14894	1577
0.1	0.5	15054	1577
0.4	0.3	15079	1577
0.3	0.1	15265	1577
0.8	0.5	15496	1577
0.4	0.1	15763	1577
0.3	0.3	17625	1577
0.1	0.1	17681	1577
0.2222222222222222	0.3	17708	1577
0.2	0.3	18219	1577
0.0	0.1	6104	1577
0.0	0.1	6649	1577
0.0	0.6	8554	1577
0.0	0.3	16604	1577
0.0	0.0	4942	1577
0.0	0.0	12042	1577
0.1428571428571428	0.0	1577	491
0.3	0.2	5806	491
0.0	0.1	14401	491
0.0	0.0	1577	1578
0.0	0.0	2677	1578
0.0	0.0	5229	1578
0.0	0.0	12327	1578
0.0	0.0	13253	1578
0.0	0.0	14694	1578
0.0	0.0	14894	1578
0.0	0.0	15054	1578
0.0	0.0	15114	1578
0.0	0.0	17681	1578
0.0	0.0	18219	1578
0.0	0.0	6649	1578
0.0	0.2	14732	1578
0.0	0.0	16604	1578
0.0	0.0	4942	1578
0.0	0.0	7731	1578
0.0	0.0	10813	1578
0.0	0.0	11741	1578
0.7	1.2	1581	1581
0.2	0.6	4290	1581
0.1	0.0	10197	1581
0.1	0.1	11165	1581
0.1	0.4	12590	1581
0.3	0.2	14011	1581
0.3	0.3	14390	1581
0.3	0.7	15260	1581
0.1	0.4	15300	1581
0.1	0.1	15350	1581
0.2	0.5	16169	1581
0.2	0.3	19620	1581
0.0	0.2	11466	1581
0.0	0.4	12023	1581
0.0	1.1	12054	1581
0.0	0.1	12890	1581
0.0	0.3	13467	1581
0.0	0.2	14402	1581
0.0	0.5	14786	1581
0.0	0.5	15146	1581
0.0	0.2	15204	1581
0.0	0.4	15684	1581
0.0	0.1	16126	1581
0.0	0.3	16794	1581
0.0	0.2	16797	1581
0.0	0.1	17356	1581
0.0	0.1	18093	1581
0.0	0.125	19003	1581
0.0	0.3	19218	1581
0.0	0.6	19602	1581
0.0	0.0	2077	1581
0.0	0.0	5128	1581
0.0	0.0	11741	1581
0.0	0.0	12485	1581
0.0	0.0	17685	1581
0.4	0.0	1582	163
0.1	0.1	4814	163
0.2222222222222222	0.1	6726	163
0.5	0.7	6744	163
0.2	0.3	9550	163
0.6	0.2	16511	163
0.2	0.3	18016	163
0.3	0.2	18037	163
0.5	1.0	19594	163
0.2	0.4	19678	163
0.0	0.6	6710	163
0.0	0.0	163	163
0.0	0.0	6127	163
0.3333333333333333	0.1	1592	215
0.3	0.4	1833	215
0.2	0.2	2072	215
0.2	0.1	5240	215
0.1	0.6	8534	215
0.1	0.2	9344	215
0.2	0.0	9498	215
0.0	0.0	18654	215
0.0	0.5	501	215
0.0	0.1	7658	215
0.0	0.0	1855	215
0.0	0.0	13307	215
0.3	0.1	1610	1610
0.3333333333333333	0.2222222222222222	2725	1610
0.1666666666666666	0.3	8077	1610
0.1428571428571428	0.0	11469	1610
0.3333333333333333	0.2	11509	1610
0.4	0.3	13965	1610
0.75	0.3	13993	1610
0.0	0.1	11336	1610
0.0	0.0	4246	1610
0.2	0.3	1614	1398
0.5	0.0	2221	1398
0.1	0.0	5801	1398
0.1	0.1	7751	1398
0.1	0.0	12662	1398
0.1	0.0	17774	1398
0.1	0.1	18024	1398
0.0	0.0	2360	1398
0.0	0.0	7565	1398
0.0	0.0	14012	1398
0.1	0.0	1626	704
0.0	0.0	4800	704
0.2	0.1	7014	704
0.1	0.0	8972	704
0.1	0.5	10440	704
0.1	1.0	11596	704
0.1	0.8	18713	704
0.0	0.4	1136	704
0.0	0.1	2168	704
0.0	0.4	4687	704
0.0	0.1	5552	704
0.0	0.1	6822	704
0.0	0.5	9506	704
0.0	0.1	9574	704
0.0	0.1	9921	704
0.0	1.7	11760	704
0.0	0.8	13175	704
0.0	0.1	15652	704
0.0	0.3	16002	704
0.0	0.2	16044	704
0.0	0.2	16259	704
0.0	0.3	19463	704
0.0	0.0	2800	704
0.0	0.0	4460	704
0.0	0.0	6693	704
0.0	0.0	7228	704
0.0	0.0	10818	704
0.0	0.0	11395	704
0.0	0.0	13459	704
0.0	0.0	15165	704
0.0	0.0	17163	704
0.2222222222222222	0.5	1632	1632
0.1	0.1	5949	1632
0.6	1.1	6604	1632
0.1	0.0	12377	1632
0.2	0.0	12521	1632
0.1	0.2	12568	1632
0.2	0.5	14190	1632
0.3	0.375	16480	1632
0.3333333333333333	0.3	17395	1632
0.4	0.2	18310	1632
0.0	0.2	2409	1632
0.0	0.2	2869	1632
0.0	0.1	8230	1632
0.0	0.2	9235	1632
0.0	0.1	10201	1632
0.0	0.5	11157	1632
0.0	0.7	12358	1632
0.0	0.6	12571	1632
0.0	0.1	14548	1632
0.0	0.1	15347	1632
0.0	0.0	11992	1632
0.0	0.0	14059	1632
0.0	0.0	15495	1632
0.1	0.2	1651	1651
0.4	0.3	12117	1651
0.4	0.1	15561	1651
0.2	0.2	1655	1655
0.9	0.8	3657	1655
0.3	1.1	5729	1655
1.6	0.9	8161	1655
1.2	0.0	8916	1655
0.2	0.4	9611	1655
0.3	0.2	10198	1655
0.3	1.7	10820	1655
0.7	1.3	10867	1655
0.5	0.2	12045	1655
0.3	0.7	12983	1655
0.9	0.0	13417	1655
2.3	1.9	13778	1655
0.1	0.4	14320	1655
0.1	2.7	14623	1655
0.1	0.7	15985	1655
0.4	0.7	16027	1655
0.1	0.0	16254	1655
0.1	0.8	16415	1655
0.6	0.6	16823	1655
0.2	0.3	17594	1655
0.0	0.2	8804	1655
0.1	0.0	1668	692
0.2	1.4	3481	692
0.1	0.0	3746	692
0.2	0.1	9686	692
0.8	0.2	11805	692
0.2	0.3	12857	692
0.1	0.0	15468	692
0.1	0.0	15701	692
0.4	0.4	16399	692
0.1	0.5	17135	692
0.5	0.2	18150	692
0.2	0.2	18314	692
0.0	0.3	6922	692
0.0	0.1	7573	692
0.0	0.3	12663	692
0.0	0.4	19400	692
0.0	0.0	4786	692
0.0	0.0	6625	692
0.0	0.0	9406	692
0.0	0.0	10028	692
0.1	0.0	1689	1689
0.8	0.5	10169	1689
0.4	0.3	11531	1689
0.1	0.2	12504	1689
0.0	0.4	8954	1689
0.0	0.2	14167	1689
0.5714285714285714	0.7	1698	1698
0.1666666666666666	0.1	2017	1698
0.2	1.0	2437	1698
0.0	0.3	9002	1698
0.375	2.1	9673	1698
0.1	0.1	9749	1698
0.8	0.1	10592	1698
0.2	0.1	12438	1698
0.1	0.6	13837	1698
0.1	0.0	14234	1698
0.125	0.1	17141	1698
0.5	0.4	17489	1698
0.1666666666666666	0.0	18917	1698
0.0	2.5	5438	1698
0.0	0.1	6716	1698
0.0	0.4	9510	1698
0.0	0.7	13092	1698
0.0	0.25	14563	1698
0.0	2.3	18940	1698
0.0	0.1	19394	1698
0.0	0.0	5884	1698
0.0	0.0	9655	1698
0.0	0.0	11284	1698
0.0	0.0	14702	1698
0.0	0.0	15023	1698
0.0	0.0	16041	1698
1.0	1.7	1718	1718
0.2	0.0	3424	1718
0.7	0.0	3768	1718
0.3	0.2	5393	1718
0.3	0.0	5691	1718
0.2	0.4	5863	1718
2.8	3.9	7921	1718
0.6	0.4	12122	1718
1.5	0.0	14071	1718
0.5	0.7	16233	1718
0.4	0.9	17668	1718
0.5	0.7	1734	1734
0.7	0.8	2011	1734
3.9	2.8	6136	1734
0.3	0.4	6548	1734
0.1666666666666666	0.8	13671	1734
0.6	0.5	14092	1734
1.0	0.2	15498	1734
0.6	0.9	18089	1734
0.0	1.1	11229	1734
1.2	3.7	1744	1744
0.8	1.4	4951	1744
0.5	0.4	5309	1744
0.2	0.6	5314	1744
0.1	0.0	5419	1744
0.1	0.0	5838	1744
0.9	0.1	8648	1744
0.2	0.0	10442	1744
0.5	0.3	11012	1744
4.5	4.4	12634	1744
0.1111111111111111	0.9	13698	1744
0.1	0.1	14813	1744
0.9	0.6	16979	1744
0.3333333333333333	0.2	17113	1744
0.2	0.8	17191	1744
0.3	0.9	17419	1744
0.3	0.0	18557	1744
0.0	0.4	18894	1744
0.2	0.5	18956	1744
0.0	0.3	6287	1744
0.0	0.5	15177	1744
0.0	0.4	16099	1744
0.0	0.6	16406	1744
0.0	0.2	17221	1744
0.0	0.0	11213	1744
0.0	0.0	14003	1744
0.0	0.0	16599	1744
0.0	0.0	17341	1744
4.8	5.3	1744	1745
0.8	1.2	3350	1745
0.3	0.0	10170	1745
1.0	1.2	14133	1745
0.2	0.5	1748	1748
0.3	0.3	4249	1748
0.2	0.1	6838	1748
0.1	0.1	10346	1748
0.25	0.4	13115	1748
0.0	0.1	14524	1748
0.1	0.5	14766	1748
0.4	0.5	15279	1748
0.1	0.0	15667	1748
0.1	0.1	16008	1748
0.1	0.0	16596	1748
0.1111111111111111	0.1	16752	1748
0.0	0.1	17935	1748
0.1	0.0	18022	1748
0.125	0.3	18135	1748
0.1	0.5	18267	1748
0.2	0.4	19035	1748
0.1	0.2	19498	1748
0.0	0.1	2054	1748
0.0	0.3	9807	1748
0.0	0.5	11589	1748
0.0	1.5	18172	1748
0.0	0.3	18273	1748
0.0	0.4	19676	1748
0.0	0.0	2440	1748
0.0	0.0	10365	1748
0.0	0.0	11100	1748
0.0	0.0	13607	1748
0.0	0.0	15987	1748
0.0	0.0	18173	1748
0.3	0.4	1767	1767
0.1	0.3	2136	1767
0.1111111111111111	0.6	3961	1767
0.1111111111111111	0.4	9085	1767
1.2	1.2	13696	1767
0.125	0.0	14024	1767
0.1	0.4444444444444444	14606	1767
0.4	0.3	14715	1767
0.0	0.0	14855	1767
0.6	0.4	15409	1767
1.2	0.5	15904	1767
0.2	0.2	16065	1767
0.3	0.2	16108	1767
0.5	0.4	16193	1767
0.1	0.8	18490	1767
0.0	0.3	9623	1767
0.0	0.1	9974	1767
0.0	0.0	3864	1767
0.0	0.0	6124	1767
0.0	0.0	8477	1767
0.0	0.0	9703	1767
0.0	0.0	10010	1767
0.0	0.0	12685	1767
0.0	0.0	13664	1767
0.0	0.0	13857	1767
0.0	0.0	14331	1767
0.0	0.0	16231	1767
0.0	0.0	18030	1767
0.0	0.0	18073	1767
0.2	0.3	1795	1795
0.2	0.4	1925	1795
0.4	0.4	2739	1795
0.2	1.2	2756	1795
0.1	0.2	3725	1795
0.3	0.3	4187	1795
0.2	0.1	4228	1795
0.2	0.8	4634	1795
0.2	0.5	4682	1795
1.0	1.2	6459	1795
0.2	0.6	7071	1795
0.0	0.0	7253	1795
0.3	0.0	8338	1795
0.1	0.2	10443	1795
0.1	0.5555555555555556	12635	1795
0.8	0.4	15326	1795
0.1	1.0	15564	1795
0.1	0.4	15621	1795
0.1	0.1	16244	1795
0.2	0.1	16295	1795
0.7	0.6	16452	1795
0.2	0.2	17107	1795
0.5	0.7	17396	1795
0.9	0.0	18377	1795
0.0	0.0	7180	1795
0.1	0.0	1802	1072
0.1	0.0	3669	1072
0.0	0.1	8372	1072
0.0	0.0	8567	1072
0.0	0.1	10664	1072
0.0	0.0	1072	1072
0.0	0.0	1783	1072
0.0	0.0	4286	1072
0.0	0.0	5620	1072
0.0	0.0	14907	1072
0.0	0.0	17508	1072
0.2	0.0	1805	191
0.0	0.0	2114	191
0.2	1.2	2483	191
0.0	0.1	4169	191
0.0	0.1	4330	191
0.1	0.1	8805	191
0.3	0.1	9924	191
0.1	0.1	11196	191
0.1	0.0	11295	191
0.0	0.1	12666	191
0.0	0.0	12704	191
0.1111111111111111	0.1	16837	191
0.0	0.0	17125	191
0.0	0.2	18716	191
0.0	0.3	1774	191
0.0	0.1	10379	191
0.0	0.1	11337	191
0.0	0.0	191	191
0.0	0.0	750	191
0.0	0.0	3752	191
0.0	0.0	4664	191
0.0	0.0	6353	191
0.0	0.0	8295	191
0.0	0.0	10717	191
0.0	0.0	10926	191
0.0	0.0	11785	191
0.0	0.0	13271	191
2.6	6.9	1828	141
0.7	2.7	6330	141
3.0	7.0	9532	141
0.8	2.0	11134	141
1.6	2.5	15005	141
0.7	2.3	18091	141
0.0	0.2	17918	141
0.1	0.0	1843	857
0.2	0.1	3886	857
0.2	0.0	6664	857
0.1	0.3	8139	857
0.3	0.0	13725	857
0.2	0.1	14609	857
0.3	0.5	17036	857
0.2	0.1	19201	857
0.0	0.0	3760	857
0.0	0.0	8932	857
0.0	0.0	10042	857
0.0	0.0	11194	857
0.0	0.0	14812	857
0.0	0.0	16925	857
0.6	1.6	1863	1608
0.6	0.6	4653	1608
0.2	0.5	5472	1608
0.4	0.1	7443	1608
0.5	0.1	9859	1608
0.3	0.0	12068	1608
0.2	0.0	12092	1608
0.2	0.3	12717	1608
0.1	1.1	14427	1608
0.3	0.2857142857142857	14713	1608
0.2	0.2	15325	1608
0.2	0.1	15932	1608
0.2	0.3	16035	1608
0.2	0.0	16176	1608
0.3	0.3	16512	1608
0.1	0.1	16617	1608
0.3	0.0	17359	1608
0.4	0.2	17631	1608
0.0	0.0	18166	1608
0.3	0.0	18211	1608
0.0	0.3	18299	1608
0.6	0.7	19692	1608
0.0	0.1	15414	1608
0.0	0.4	16616	1608
0.0	0.1	18994	1608
0.0	0.0	1608	1608
0.0	0.0	4129	1608
0.0	0.0	7943	1608
0.0	0.0	13634	1608
0.0	0.0	15332	1608
0.0	0.0	15577	1608
0.0	0.0	16634	1608
0.0	0.0	17410	1608
0.0	0.0	17859	1608
0.0	0.0	19185	1608
0.6	0.9	1863	1864
0.3	0.0	13693	1864
0.5	0.0	14395	1864
0.5	0.4	16409	1864
0.3	0.1	17960	1864
0.2	0.7	18299	1864
0.0	0.2	13303	1864
0.0	0.2	17450	1864
0.0	0.0	13446	1864
0.0	0.0	15594	1864
0.1	0.0	1873	1873
1.5	0.2	11364	1873
0.3	0.2	11846	1873
2.2	1.0	12952	1873
0.7	0.0	13131	1873
0.6	0.4	14855	1873
0.1	0.0	19432	1873
0.0	0.0	2187	1873
0.0	0.0	2768	1873
0.1	0.7	1876	57
0.0	0.0	2750	57
0.5	3.2	3609	57
0.125	1.2	3668	57
0.1	0.1	3823	57
0.7	0.5	4623	57
0.1428571428571428	1.1	4630	57
0.2	0.0	7266	57
0.2	0.1	8111	57
0.2	0.0	8506	57
0.2	0.2	8654	57
0.5	0.3	8924	57
0.1	0.9	13021	57
0.1	0.1	13408	57
0.2	0.3	13971	57
0.8	0.7	15001	57
0.6	0.3	15362	57
0.1	1.4	17598	57
0.1	0.0	18871	57
0.375	0.1	18957	57
0.1	0.2	19364	57
0.1	0.0	19397	57
0.0	0.1	56	57
0.0	0.2	2123	57
0.0	1.1	5341	57
0.0	0.5	6970	57
0.0	1.1	8531	57
0.0	0.1	9465	57
0.0	0.4	11367	57
0.0	0.1	13708	57
0.0	0.1	16109	57
0.0	0.0	11537	57
0.0	0.0	13923	57
0.0	0.0	16387	57
0.1	0.0	1892	1509
0.1	0.0	3006	1509
0.1	0.0	3346	1509
0.3	0.0	10234	1509
0.5	0.6	11969	1509
0.1	0.1	12757	1509
0.5	0.4	14388	1509
0.2	0.0	14652	1509
0.0	0.0	17166	1509
0.1	0.0	19530	1509
0.1	0.0	19633	1509
0.0	0.0	2051	1509
0.0	0.1	5738	1509
0.0	0.2	9557	1509
0.0	0.1	13690	1509
0.0	0.0	1509	1509
0.0	0.0	7961	1509
0.0	0.0	19172	1509
0.1	0.3	1934	1637
0.5	0.8	12442	1637
1.5	2.3	18898	1637
0.4	0.3	1943	1943
0.6	0.3	2926	1943
0.1	0.2	3100	1943
0.3333333333333333	0.3	8136	1943
0.4	0.1	12840	1943
0.125	0.0	14080	1943
0.2	0.2	14643	1943
0.1	0.1	16507	1943
0.2	0.2	18198	1943
0.2	0.4	18276	1943
0.0	0.1	9012	1943
0.0	0.1	9413	1943
0.0	0.5	15547	1943
0.7	0.2	1945	201
0.1	0.1428571428571428	2896	201
0.1	0.1	5507	201
0.6	0.0	6323	201
0.3	0.5	18796	201
0.0	0.2	14370	201
0.1	0.1	1948	1948
0.0	0.1	5280	1948
0.0	0.2	10002	1948
0.0	1.0	12205	1948
0.0	0.0	5746	1948
0.0	0.0	8335	1948
0.0	0.0	10318	1948
0.0	0.0	19096	1948
0.25	0.2	1957	94
0.6	0.1	6348	94
0.5	1.0	6791	94
0.4	0.4	7101	94
0.1	0.1	11287	94
0.1	0.1111111111111111	12392	94
0.2	0.3	13187	94
0.3	2.7	17153	94
0.2	0.7	17751	94
0.8	1.8	18657	94
0.0	1.0	14335	94
0.5	0.6	1980	686
0.1	0.0	9098	686
1.0	0.5	9850	686
0.3	0.5	11093	686
0.6	0.1	11159	686
0.6	0.5	11198	686
0.6	0.5	11514	686
0.4	0.0	11528	686
0.1	0.0	11707	686
0.3	0.2	11877	686
0.2	0.4	11923	686
0.1	0.1	12129	686
0.9	0.0	12569	686
0.0	0.0	13159	686
0.1	0.1	13173	686
0.2	0.0	13268	686
0.2	0.1	13527	686
0.1	0.3	13757	686
0.5	0.8	13811	686
0.2	0.2	13827	686
0.5	0.2	14270	686
0.3	0.2	14373	686
0.2	0.3	16608	686
0.3	0.5	17070	686
1.1	0.5	18025	686
0.5	0.1	18558	686
0.1	0.1	18623	686
0.5	0.4	18911	686
0.0	0.2	1252	686
0.0	0.3	2408	686
0.0	0.3	2767	686
0.0	0.1	8489	686
0.0	0.2	8854	686
0.0	0.1	13477	686
0.0	0.1	18857	686
0.0	0.0	686	686
0.0	0.0	9701	686
0.0	0.0	9882	686
0.0	0.0	11379	686
0.0	0.0	13718	686
0.0	0.0	15068	686
0.0	0.0	15423	686
0.0	0.0	17524	686
0.0	0.0	17938	686
0.0	0.0	18484	686
0.5	0.7	1983	1983
0.1	0.25	13804	1983
0.1	0.1	16523	1983
0.3	0.2	16829	1983
0.0	0.1	13436	1983
0.0	0.2	19286	1983
0.0	0.0	12171	1983
0.0	0.0	14990	1983
0.0	0.0	15148	1983
0.1	0.3	1989	1989
0.125	0.0	1999	1999
0.1	0.0	2388	1999
0.0	0.5	5597	1999
0.2	0.1	6812	1999
0.6	2.2	9794	1999
0.1	0.2	10569	1999
0.1	0.1	11576	1999
0.2	0.0	12425	1999
0.375	0.1	12505	1999
0.3	2.2	14888	1999
0.2	0.2	15079	1999
0.1	0.1	15114	1999
0.125	0.0	16833	1999
0.5	0.4	17398	1999
0.1	0.0	17681	1999
0.0	0.2	5008	1999
0.0	0.2	11828	1999
0.0	0.4	12230	1999
0.0	0.375	15144	1999
0.0	0.125	17493	1999
0.0	0.0	11468	1999
0.0	0.0	12561	1999
0.0	0.0	13883	1999
0.0	0.0	15059	1999
0.0	0.0	15281	1999
0.0	0.0	16087	1999
0.0	0.0	16253	1999
0.0	0.0	16446	1999
0.0	0.0	16526	1999
0.0	0.0	16568	1999
0.2	1.2	2019	2019
1.1	1.0	11905	2019
1.6	2.5	12037	2019
0.4	0.1	12784	2019
0.9	3.0	12984	2019
0.2	0.7	14547	2019
0.1	0.125	14717	2019
0.7	0.6666666666666666	14875	2019
1.3	0.3	14981	2019
0.9	0.5	15041	2019
0.2	0.6	15259	2019
0.1	0.8	15616	2019
0.9	1.2	17754	2019
0.7	0.2	18138	2019
0.4	0.4	19651	2019
0.0	0.1	8668	2019
0.0	0.4	11915	2019
0.0	0.0	19144	2019
1.1	2.0	2041	2041
0.5	1.3	3368	2041
0.4	4.7	12246	2041
1.4	1.7	14298	2041
4.2	3.5	15330	2041
1.3333333333333333	3.2	19014	2041
0.5	0.5	19070	2041
0.0	3.2	7986	2041
0.4444444444444444	1.5	2045	1874
1.4	0.4	3930	1874
1.5	1.3	4881	1874
0.3	0.7	6388	1874
0.9	1.3	6551	1874
0.4	0.4	7431	1874
1.0	0.3	7711	1874
0.4	0.5	7802	1874
0.1	0.0	8863	1874
0.3	0.3	9205	1874
0.1	0.1	10238	1874
0.5	0.3	11428	1874
3.7	2.5	11809	1874
0.3	0.6	11894	1874
1.0	0.8571428571428571	12266	1874
1.7	1.5	12834	1874
0.6	0.0	12847	1874
0.2	0.5	12864	1874
0.5	0.2	13676	1874
1.0	0.1	14929	1874
0.2	0.4	14987	1874
1.3	0.5	15162	1874
0.2	0.5	15379	1874
0.7	0.2	15430	1874
0.4	0.5	16184	1874
2.5	2.7	16424	1874
0.9	1.9	16958	1874
0.7	0.6	17496	1874
0.0	0.0	13133	1874
0.0	0.0	15711	1874
0.5	1.8	2049	996
1.3	1.4	3858	996
0.1	0.2	3911	996
0.1	0.4	4127	996
0.7	1.2	4457	996
0.3	1.1	5118	996
0.0	0.1	5253	996
3.0	4.8	5849	996
0.2	0.9	6425	996
1.2	1.7	6657	996
0.3	0.3	6860	996
0.1	0.6	7539	996
0.1	0.4	12310	996
0.4	0.3	12785	996
0.7	0.3	14910	996
0.1	1.5	15193	996
0.3	1.2	15364	996
0.1	0.7	15610	996
0.3	0.2	15636	996
0.3	0.2	16123	996
0.3	0.3	18958	996
0.8	0.7	19205	996
0.2	0.2	19634	996
0.0	0.8	5063	996
0.0	0.6	10069	996
0.0	0.2	15697	996
0.0	0.0	11564	996
0.0	0.0	13637	996
0.0	0.0	13705	996
0.0	0.0	13870	996
0.0	0.0	15313	996
0.3	0.2	2078	2078
0.2	0.2	2902	2078
0.2	0.2	3366	2078
0.2	0.8	3813	2078
1.0	0.4	5578	2078
0.3	0.8	7635	2078
0.5	0.8	7976	2078
0.3	0.1	8293	2078
1.0	0.6	8810	2078
0.1111111111111111	0.8	12159	2078
0.2222222222222222	0.4	12900	2078
0.1	0.1	13504	2078
0.1111111111111111	0.1	14118	2078
0.5	0.1	15018	2078
0.4	0.4	15340	2078
1.0	0.125	15571	2078
0.1	0.3	15884	2078
0.1	0.5	16495	2078
0.6	0.2	16550	2078
0.1	0.6	16966	2078
0.6	2.1	17714	2078
0.5	1.5	18246	2078
1.3	4.1	18669	2078
0.7	1.4	18834	2078
0.3	0.1	19539	2078
0.0	0.2	6087	2078
0.0	0.1	11283	2078
0.0	0.4	13943	2078
0.0	0.3333333333333333	15970	2078
0.0	0.2	17132	2078
0.0	0.1	18980	2078
0.0	0.0	6293	2078
0.8	0.8	2111	1680
0.4	0.2	6278	1680
0.0	0.0	14258	1680
0.1	0.0	15938	1680
0.3	0.5	17660	1680
0.3	0.6	18605	1680
0.0	0.1	5183	1680
0.0	0.1	5804	1680
0.0	0.0	1680	1680
0.0	0.0	7374	1680
0.0	0.0	8752	1680
0.0	0.0	14216	1680
0.1	0.0	2113	2113
0.6	0.7	2941	2113
0.1	0.1	5740	2113
1.0	1.1	6511	2113
0.3	0.1	11102	2113
0.5	0.2	11665	2113
0.5	0.0	11890	2113
0.0	0.0	12845	2113
0.1	0.7	14384	2113
0.1	0.2	14723	2113
0.3	0.6	15307	2113
0.2	0.5	15457	2113
0.3	0.2	15835	2113
0.3	0.1	17868	2113
0.1	0.2	18423	2113
0.1	0.2	18829	2113
0.1	0.3	19298	2113
0.0	0.1	2548	2113
0.0	0.2	3186	2113
0.0	0.1	4482	2113
0.0	0.3333333333333333	14657	2113
0.0	0.0	7127	2113
0.0	0.0	7950	2113
0.0	0.0	14876	2113
0.0	0.0	15807	2113
0.0	0.1	2174	2175
0.6	0.3	4490	2175
0.8	0.0	11015	2175
1.3	1.1	12064	2175
0.1	0.0	12240	2175
0.5	1.5	12620	2175
1.0	2.0	14293	2175
2.3	0.9	14957	2175
0.1	0.5	15021	2175
2.7	3.9	16625	2175
0.4	0.0	18097	2175
0.0	0.1	11689	2175
0.0	0.2	18258	2175
0.0	0.0	18110	2175
0.0	0.0	19480	2175
0.6	0.7777777777777778	2176	2176
0.5	0.7	2182	2182
0.2	0.2	2195	2195
0.2	0.4	2222	2195
0.2	0.0	18803	2195
1.5555555555555556	0.0	19684	2195
0.0	0.0	4861	2195
0.0	0.0	17272	2195
