EditorId	IssnId
4425	329
5184	329
5263	329
5411	329
5649	329
7316	329
8193	329
8232	329
10325	329
10726	329
10756	329
18366	329
19423	329
803	329
1747	329
2118	329
19541	329
2695	329
4666	329
5690	329
6953	329
8027	329
9458	329
10501	329
10615	329
11676	329
12778	329
17138	329
655	655
1106	655
3525	655
4329	655
4506	655
4663	655
5946	655
8151	655
9420	655
10262	655
10935	655
11058	655
15443	655
15455	655
16105	655
16248	655
16270	655
16621	655
19334	655
19576	655
9403	655
10497	655
14072	655
14256	655
17179	655
10232	655
16703	655
660	64
1421	64
1647	64
2268	64
2463	64
5031	64
5925	64
8567	64
8853	64
9585	64
9685	64
10071	64
12182	64
14138	64
17642	64
18326	64
18667	64
6509	64
7938	64
11071	64
1337	64
667	667
4209	667
8737	667
13355	667
14590	667
15339	667
15694	667
16946	667
17386	667
17650	667
18166	667
19007	667
19114	667
5017	667
14467	667
16345	667
696	248
1506	248
1665	248
2188	248
5973	248
7807	248
10321	248
12845	248
13373	248
15183	248
15345	248
248	248
14383	248
9587	248
699	699
1384	699
2420	699
2637	699
12288	699
13085	699
19197	699
3084	699
710	710
4735	710
6671	710
17733	710
18449	710
11795	710
12163	710
13038	710
19455	710
12343	710
714	714
1594	714
1970	714
2828	714
4367	714
7880	714
8322	714
8653	714
10443	714
10542	714
11720	714
12217	714
12523	714
12542	714
15128	714
16244	714
16295	714
16452	714
17102	714
17786	714
17791	714
17879	714
18356	714
19318	714
19596	714
19729	714
1740	714
8588	714
9852	714
13164	714
19319	714
7180	714
13063	714
716	581
875	581
3821	581
3915	581
4337	581
6618	581
7019	581
7698	581
7965	581
8044	581
10206	581
13980	581
15642	581
16029	581
3732	581
5305	581
7458	581
13905	581
14474	581
18615	581
18656	581
708	581
970	581
14469	581
736	736
1358	736
1383	736
2112	736
4253	736
5381	736
5524	736
6063	736
6947	736
8336	736
9957	736
11271	736
12477	736
14493	736
16459	736
17578	736
19229	736
2630	736
5547	736
6624	736
6827	736
9412	736
9536	736
9640	736
741	741
11429	741
11835	741
14761	741
746	528
12751	528
14722	528
18617	528
18831	528
18959	528
19396	528
911	528
6468	528
528	528
5713	528
9909	528
14279	528
15690	528
19180	528
752	380
3816	380
10001	380
12325	380
12362	380
12721	380
14538	380
15466	380
15677	380
16412	380
16969	380
17065	380
17108	380
17446	380
10408	380
17050	380
17472	380
6389	380
11680	380
15052	380
757	757
3135	757
5220	757
8573	757
17968	757
19734	757
1004	757
9723	757
1181	757
1511	757
4936	757
5758	757
760	449
1086	449
1793	449
2585	449
3717	449
5483	449
8476	449
8636	449
9162	449
10142	449
10150	449
10221	449
11991	449
14284	449
16607	449
19241	449
449	449
5296	449
8025	449
9334	449
10259	449
12290	449
12881	449
12926	449
13843	449
14545	449
19257	449
796	449
2080	449
6555	449
10489	449
12165	449
13871	449
787	787
872	787
1088	787
2545	787
4364	787
5253	787
6324	787
6326	787
6561	787
6588	787
6895	787
9992	787
10971	787
11167	787
11942	787
12368	787
13161	787
13614	787
14458	787
15188	787
15696	787
15757	787
16227	787
16386	787
16597	787
16787	787
17352	787
17756	787
17783	787
19415	787
985	787
2659	787
7959	787
12913	787
15123	787
16824	787
19450	787
7914	787
18924	787
791	791
2276	791
5200	791
6073	791
10324	791
10877	791
12297	791
13058	791
14426	791
14538	791
14574	791
18234	791
18441	791
1011	791
13551	791
15507	791
797	492
2009	492
5084	492
17574	492
17609	492
19177	492
8038	492
13480	492
16439	492
18754	492
800	800
7960	800
12282	800
14612	800
16149	800
16165	800
17545	800
18963	800
16736	800
18899	800
1661	800
2488	800
4078	800
10509	800
10847	800
11976	800
809	809
1533	809
2801	809
4350	809
6516	809
7555	809
7936	809
9531	809
10540	809
13793	809
15289	809
15297	809
15419	809
15442	809
15716	809
15755	809
16849	809
17068	809
17102	809
19136	809
1539	809
2339	809
6477	809
9741	809
17810	809
2389	809
9350	809
12762	809
16192	809
17418	809
824	824
1455	824
4173	824
4314	824
7210	824
9538	824
10153	824
11754	824
12055	824
12185	824
12210	824
13745	824
15238	824
15821	824
16886	824
18229	824
19027	824
10405	824
18204	824
827	52
883	52
1125	52
1144	52
1227	52
1291	52
1696	52
1791	52
2157	52
2354	52
2469	52
2931	52
3159	52
3751	52
3997	52
4255	52
4534	52
4731	52
4803	52
5184	52
5572	52
5590	52
5649	52
5671	52
5751	52
5792	52
5844	52
5920	52
6019	52
6020	52
6109	52
6340	52
6441	52
6522	52
6742	52
6758	52
7088	52
7268	52
7332	52
7476	52
7492	52
7640	52
7686	52
7796	52
7798	52
7866	52
7930	52
8103	52
8425	52
8444	52
8454	52
8940	52
9449	52
10386	52
10459	52
10506	52
10646	52
10713	52
10796	52
10801	52
10929	52
10989	52
11046	52
11117	52
11290	52
11688	52
11696	52
11761	52
12461	52
12764	52
13130	52
13832	52
13903	52
13914	52
16147	52
17554	52
17591	52
17881	52
17956	52
18124	52
19423	52
19431	52
19467	52
19714	52
254	52
510	52
2636	52
2704	52
2731	52
2785	52
2819	52
2948	52
3434	52
4275	52
4883	52
5130	52
5237	52
5455	52
5833	52
6153	52
6319	52
6408	52
6903	52
6986	52
8082	52
8535	52
8602	52
8815	52
8878	52
9123	52
9369	52
9497	52
9944	52
10472	52
10610	52
10861	52
10900	52
10918	52
11442	52
12715	52
12891	52
13934	52
14126	52
14943	52
14970	52
15025	52
16799	52
17399	52
17558	52
18535	52
18784	52
19215	52
19287	52
522	52
733	52
1364	52
1426	52
2069	52
2471	52
2988	52
3316	52
4026	52
4610	52
4724	52
5025	52
5835	52
6447	52
7929	52
9007	52
9362	52
9388	52
10045	52
10127	52
10423	52
10649	52
10839	52
13262	52
19234	52
829	829
2449	829
3237	829
3558	829
4277	829
4856	829
10032	829
11900	829
15221	829
17827	829
17914	829
18900	829
8714	829
831	148
4582	148
4889	148
5212	148
6200	148
7119	148
7355	148
7880	148
249	148
7405	148
13497	148
14189	148
17245	148
17544	148
17704	148
19325	148
148	148
9989	148
11169	148
15142	148
17023	148
840	840
2436	840
5059	840
5410	840
6483	840
8389	840
9021	840
9780	840
11594	840
13051	840
13503	840
16086	840
16136	840
16522	840
16867	840
17052	840
17599	840
19029	840
19426	840
19651	840
1905	840
9634	840
16850	840
17425	840
18914	840
856	856
16390	856
858	858
3756	858
3863	858
6707	858
9207	858
11690	858
13932	858
18554	858
18697	858
19076	858
3515	858
859	48
5365	48
11848	48
18236	48
18391	48
18208	48
4974	48
5328	48
10498	48
16585	48
869	869
4108	869
4184	869
6679	869
11124	869
12099	869
12198	869
13403	869
16594	869
17713	869
18405	869
8417	869
15723	869
877	748
3483	748
3881	748
4453	748
4618	748
4765	748
5689	748
7033	748
7450	748
9704	748
10308	748
10990	748
19403	748
5090	748
6818	748
10036	748
12638	748
748	748
5276	748
5566	748
7473	748
10031	748
11475	748
17409	748
879	513
1885	513
2016	513
2124	513
4049	513
4903	513
5752	513
6539	513
8559	513
8926	513
9568	513
10402	513
12768	513
13098	513
13340	513
14596	513
14622	513
15493	513
15679	513
15722	513
16059	513
16255	513
17413	513
18245	513
18413	513
18778	513
19493	513
19690	513
3486	513
4949	513
5485	513
6584	513
7597	513
14572	513
14777	513
16072	513
17655	513
18289	513
1491	513
2655	513
4433	513
7285	513
11515	513
13683	513
16479	513
17444	513
19095	513
890	368
5693	368
5910	368
10576	368
11848	368
3091	368
3777	368
5355	368
7211	368
10273	368
15503	368
16650	368
18145	368
19671	368
367	368
435	368
1071	368
1389	368
3054	368
3825	368
6594	368
7060	368
7629	368
7857	368
9627	368
9826	368
10431	368
10948	368
12187	368
12295	368
12604	368
13580	368
13720	368
14737	368
918	386
1067	386
4251	386
7055	386
13539	386
13659	386
14435	386
14515	386
16171	386
18735	386
386	386
1435	386
4598	386
8579	386
10162	386
13238	386
16671	386
19525	386
504	386
2397	386
7175	386
10620	386
11143	386
11686	386
12708	386
13632	386
15920	386
17364	386
18653	386
923	923
1434	923
3136	923
3268	923
4718	923
5480	923
9094	923
11867	923
14258	923
14708	923
15322	923
15574	923
15650	923
17080	923
19351	923
19460	923
3662	923
13518	923
16313	923
17162	923
4343	923
14916	923
17196	923
18711	923
927	306
1738	306
2691	306
6024	306
7419	306
11332	306
12188	306
14393	306
15262	306
17513	306
17848	306
18387	306
306	306
14255	306
11388	306
18021	306
928	928
3928	928
16261	928
933	43
4334	43
12531	43
15742	43
18676	43
15808	43
5270	43
11623	43
14114	43
935	496
5853	496
9568	496
10129	496
11191	496
16117	496
16986	496
19524	496
788	496
3762	496
7160	496
8608	496
10084	496
14611	496
14858	496
16757	496
18949	496
2026	496
3860	496
4935	496
7057	496
7475	496
7996	496
8747	496
9444	496
15604	496
16506	496
16742	496
16763	496
17300	496
936	936
2730	936
3099	936
3178	936
4063	936
4810	936
5655	936
6417	936
7896	936
8365	936
8471	936
11228	936
12847	936
13003	936
13964	936
14581	936
15796	936
16563	936
17710	936
18936	936
5197	936
8688	936
9599	936
13933	936
18313	936
6644	936
11965	936
941	583
1672	583
1820	583
2046	583
3126	583
5026	583
8887	583
12303	583
12680	583
15810	583
17391	583
2519	583
12610	583
16429	583
16685	583
17415	583
17564	583
17720	583
18111	583
18244	583
583	583
5471	583
6493	583
12456	583
15585	583
16843	583
18203	583
943	943
17156	943
3162	943
15595	943
17058	943
2453	943
8358	943
971	464
10535	464
972	768
1392	768
2661	768
3103	768
3907	768
4572	768
6067	768
6702	768
7420	768
7766	768
8229	768
9511	768
9614	768
9818	768
10725	768
11094	768
11405	768
11922	768
12471	768
15013	768
15724	768
3264	768
6303	768
9908	768
14672	768
18290	768
1878	768
10673	768
12822	768
976	973
1575	973
3043	973
3613	973
10542	973
17791	973
18356	973
19136	973
19596	973
973	973
1555	973
1740	973
2339	973
7720	973
1933	973
3695	973
3811	973
15975	973
982	982
2430	982
6761	982
8251	982
9115	982
10882	982
13992	982
14014	982
14713	982
15515	982
17348	982
17731	982
18365	982
999	999
1006	27
1202	27
1832	27
8944	27
10676	27
16532	27
18342	27
18719	27
5170	27
1006	1006
1656	1006
3147	1006
4358	1006
6154	1006
7201	1006
8353	1006
8797	1006
12545	1006
14305	1006
18719	1006
19644	1006
14692	1006
16458	1006
14096	1006
17885	1006
1009	1009
1018	1018
1140	1018
1234	1018
1303	1018
2344	1018
2980	1018
3986	1018
6197	1018
8000	1018
9092	1018
10027	1018
10303	1018
10335	1018
10919	1018
11892	1018
12889	1018
12944	1018
14098	1018
14749	1018
15971	1018
16095	1018
17370	1018
17581	1018
17619	1018
17982	1018
18233	1018
18350	1018
18567	1018
4175	1018
6384	1018
13828	1018
15967	1018
17343	1018
6086	1018
12394	1018
18668	1018
1028	1028
11074	1028
11482	1028
1060	624
1253	624
3122	624
5342	624
6449	624
6463	624
7066	624
10186	624
10367	624
11089	624
13054	624
14128	624
14185	624
14329	624
14341	624
19565	624
1411	624
2593	624
8647	624
12934	624
1131	1131
12212	1131
12554	1131
16579	1131
5855	1131
5560	1131
1137	343
10325	343
16393	343
14113	343
1137	13
1503	13
1520	13
1730	13
2007	13
2433	13
2502	13
5282	13
5921	13
9775	13
9898	13
11628	13
13125	13
17781	13
19332	13
19427	13
749	13
1163	13
2118	13
3415	13
10036	13
10832	13
12637	13
15121	13
17045	13
1130	13
2107	13
2607	13
3395	13
4099	13
4171	13
5218	13
5644	13
5969	13
7892	13
8123	13
8600	13
8617	13
8933	13
8938	13
9165	13
10635	13
13544	13
14768	13
17804	13
1141	861
1557	861
1842	861
2315	861
2970	861
3674	861
3910	861
4327	861
4342	861
4655	861
5086	861
5375	861
5664	861
6175	861
7446	861
8267	861
8386	861
8732	861
9100	861
9746	861
10182	861
11425	861
12173	861
12672	861
12878	861
13438	861
13630	861
16640	861
16670	861
17174	861
17212	861
18361	861
18768	861
19584	861
870	861
1374	861
1397	861
1720	861
4481	861
4590	861
6406	861
11326	861
11532	861
15629	861
15823	861
17622	861
861	861
5427	861
7079	861
12883	861
13885	861
18748	861
18920	861
1143	1143
5838	1143
6762	1143
6872	1143
10696	1143
16190	1143
3190	1143
8785	1143
9725	1143
12073	1143
13570	1143
14168	1143
16364	1143
1153	17
4330	17
7670	17
8065	17
8415	17
11196	17
15010	17
18286	17
300	17
2095	17
3306	17
3530	17
7074	17
9260	17
12516	17
17773	17
15	17
1635	17
6851	17
7212	17
7645	17
7799	17
8291	17
10375	17
10496	17
11052	17
11500	17
13866	17
15360	17
17253	17
17606	17
18048	17
19468	17
1155	713
2255	713
2796	713
5351	713
7081	713
7383	713
7855	713
8553	713
8942	713
11272	713
14110	713
16430	713
18825	713
18836	713
1195	713
5519	713
6865	713
1518	713
6705	713
9755	713
11155	713
12727	713
14065	713
17297	713
1167	534
7740	534
7821	534
8694	534
9278	534
10912	534
11186	534
11790	534
11936	534
12032	534
12643	534
12961	534
13043	534
13430	534
13617	534
13767	534
14266	534
14342	534
14354	534
15375	534
15385	534
15873	534
16178	534
16394	534
16564	534
16712	534
16772	534
16951	534
17404	534
19703	534
1038	534
2792	534
7311	534
7598	534
13066	534
13816	534
15276	534
16119	534
19557	534
1024	534
3495	534
15069	534
16559	534
18572	534
1167	535
7740	535
7821	535
8694	535
9278	535
10912	535
11186	535
11790	535
11936	535
12032	535
12643	535
12961	535
13043	535
13430	535
13617	535
13767	535
14266	535
14342	535
14354	535
15375	535
15385	535
15873	535
16178	535
16394	535
16564	535
16712	535
16772	535
16951	535
17404	535
19703	535
1038	535
2792	535
7311	535
7598	535
13066	535
13816	535
15276	535
16119	535
19557	535
1024	535
3495	535
15069	535
16559	535
18572	535
1167	536
7740	536
7821	536
8694	536
9278	536
10912	536
11186	536
11790	536
11936	536
12032	536
12643	536
12961	536
13043	536
13430	536
13617	536
13767	536
14266	536
14342	536
14354	536
15375	536
15385	536
15873	536
16178	536
16394	536
16564	536
16712	536
16951	536
17404	536
19703	536
1038	536
2792	536
7311	536
7598	536
13066	536
13816	536
14030	536
15276	536
16119	536
19557	536
1024	536
3495	536
11675	536
16559	536
18572	536
1189	280
2468	280
4601	280
7916	280
8701	280
9831	280
13008	280
13957	280
18693	280
1371	280
4214	280
4287	280
10058	280
10314	280
13172	280
17896	280
3677	280
5205	280
9560	280
19625	280
1214	20
8646	20
9432	20
13266	20
6076	20
7466	20
9784	20
263	20
2364	20
9761	20
17567	20
1216	1216
13882	1216
14422	1216
4727	1216
4939	1216
12430	1216
13030	1216
15599	1216
16210	1216
1227	1228
5231	1228
5373	1228
5441	1228
6029	1228
6242	1228
6863	1228
6866	1228
6883	1228
7341	1228
10640	1228
11154	1228
11173	1228
12686	1228
13016	1228
13306	1228
16080	1228
16168	1228
7251	1228
8258	1228
15294	1228
15881	1228
3912	1228
7298	1228
12279	1228
13954	1228
14187	1228
15768	1228
19682	1228
1255	898
1342	898
1877	898
7638	898
12369	898
17643	898
1703	898
5241	898
10677	898
13613	898
15641	898
16447	898
16733	898
16851	898
898	898
2061	898
5050	898
5456	898
6988	898
9642	898
10427	898
12432	898
13307	898
17556	898
17612	898
18620	898
1270	152
5126	152
6378	152
11474	152
12227	152
14166	152
14448	152
15620	152
5311	152
14023	152
15363	152
6400	152
1275	79
1355	79
2675	79
3271	79
4372	79
7362	79
8436	79
9734	79
10852	79
13998	79
14348	79
15311	79
15324	79
15996	79
16089	79
16871	79
17455	79
3299	79
16039	79
562	79
1034	79
1172	79
1524	79
1625	79
2326	79
4144	79
7324	79
9926	79
1280	110
2278	110
3692	110
7471	110
10096	110
12213	110
12768	110
13098	110
14090	110
14594	110
14678	110
15946	110
17358	110
17514	110
17520	110
4515	110
9965	110
14718	110
14770	110
17084	110
12136	110
1282	229
1404	229
4101	229
4820	229
5303	229
6179	229
6759	229
7993	229
9777	229
10950	229
13915	229
14274	229
668	229
7074	229
7089	229
11002	229
240	229
575	229
5533	229
10404	229
1288	1288
1627	1288
3557	1288
5004	1288
6118	1288
10019	1288
10628	1288
10657	1288
13361	1288
15274	1288
15394	1288
16482	1288
17088	1288
17641	1288
3118	1288
15302	1288
9973	1288
14744	1288
18370	1288
1292	1292
9582	1292
10685	1292
11082	1292
12421	1292
16912	1292
18767	1292
10439	1292
11558	1292
1294	412
2492	412
2883	412
3255	412
6423	412
6715	412
6738	412
9990	412
10165	412
11837	412
12226	412
12321	412
12956	412
12972	412
13081	412
13150	412
13486	412
14195	412
14735	412
15048	412
15215	412
15249	412
15475	412
15676	412
15830	412
16756	412
16776	412
17112	412
17354	412
17481	412
18227	412
19279	412
5496	412
9580	412
11308	412
11626	412
12526	412
12699	412
12987	412
14405	412
16307	412
17621	412
5854	412
6444	412
9380	412
11715	412
11832	412
12935	412
13337	412
13440	412
14229	412
15942	412
16865	412
17880	412
1299	1299
2930	1299
6047	1299
12088	1299
12729	1299
15306	1299
15795	1299
6701	1299
11580	1299
1308	837
1467	837
2114	837
2143	837
4401	837
6776	837
7542	837
9439	837
10742	837
12997	837
18694	837
18724	837
837	837
1621	837
2095	837
3421	837
4701	837
5725	837
7427	837
9263	837
10352	837
10716	837
1208	837
2197	837
11024	837
19344	837
1312	1312
4843	1312
2534	1312
15444	1312
1323	1323
13028	1323
14965	1323
1330	3
1339	3
1727	3
1806	3
1939	3
1958	3
1997	3
2346	3
2936	3
2992	3
3635	3
4326	3
4517	3
4538	3
4649	3
5068	3
6031	3
6041	3
6748	3
7129	3
7504	3
9343	3
10210	3
10452	3
12517	3
14294	3
14415	3
15890	3
16124	3
16813	3
17313	3
18513	3
651	3
1906	3
2429	3
3626	3
3941	3
5113	3
5163	3
5221	3
5495	3
6934	3
8991	3
9035	3
9750	3
10611	3
10734	3
19109	3
1427	3
1482	3
1508	3
1723	3
1852	3
2398	3
4721	3
5436	3
8807	3
9869	3
10714	3
10922	3
11174	3
12905	3
13220	3
15134	3
1333	421
14585	421
16529	421
16984	421
706	421
3718	421
3841	421
5179	421
10504	421
12155	421
12200	421
13494	421
14285	421
15510	421
16143	421
16351	421
18099	421
18400	421
421	421
735	421
9853	421
16924	421
17143	421
1335	314
3357	314
6169	314
9517	314
9500	314
13198	314
18978	314
1348	1348
12441	1348
12979	1348
16198	1348
5772	1348
9579	1348
1357	1357
1576	1357
2876	1357
4223	1357
5768	1357
6078	1357
8567	1357
11192	1357
12661	1357
13032	1357
13758	1357
14237	1357
14327	1357
4988	1357
10647	1357
12931	1357
18399	1357
1380	1381
3275	1381
19529	1381
1391	1391
13333	1391
1403	1403
2247	1403
4647	1403
5683	1403
12338	1403
12992	1403
13413	1403
14016	1403
14029	1403
14819	1403
15216	1403
15369	1403
15800	1403
15998	1403
17118	1403
17180	1403
17256	1403
17499	1403
17549	1403
1617	1403
1849	1403
5754	1403
10437	1403
1419	901
14218	901
18042	901
14911	901
1422	1422
2949	1422
3576	1422
5888	1422
8550	1422
9894	1422
13253	1422
13575	1422
13668	1422
14573	1422
14797	1422
15092	1422
15559	1422
15781	1422
16054	1422
16070	1422
16469	1422
17133	1422
18376	1422
18565	1422
18604	1422
18801	1422
18932	1422
18974	1422
19217	1422
2457	1422
11480	1422
13669	1422
15341	1422
3240	1422
12742	1422
14859	1422
16128	1422
1424	1424
4489	1424
5177	1424
10114	1424
13960	1424
16173	1424
16308	1424
1445	1445
2138	1445
4957	1445
6440	1445
11316	1445
11639	1445
11831	1445
12007	1445
13258	1445
14042	1445
14565	1445
16860	1445
2812	1445
7449	1445
10765	1445
11779	1445
12220	1445
12363	1445
12965	1445
15986	1445
16956	1445
17757	1445
4024	1445
11893	1445
12494	1445
1458	1458
3708	1458
4977	1458
5449	1458
9838	1458
11787	1458
14482	1458
15665	1458
15937	1458
16582	1458
18002	1458
18041	1458
18501	1458
3866	1458
4057	1458
7006	1458
9636	1458
11579	1458
12942	1458
13465	1458
13803	1458
14224	1458
17165	1458
18212	1458
2321	1458
8017	1458
11644	1458
14052	1458
1483	1481
5133	1481
13361	1481
14651	1481
15226	1481
15441	1481
17308	1481
18165	1481
2916	1481
3974	1481
4477	1481
4617	1481
7220	1481
11473	1481
15456	1481
17573	1481
3583	1481
7851	1481
8328	1481
11627	1481
13182	1481
14824	1481
19094	1481
19392	1481
1526	119
1833	119
5945	119
6224	119
1527	1527
16402	1527
5980	1527
7209	1527
10311	1527
1542	1542
2945	1542
3642	1542
15619	1542
1818	1542
14697	1542
4822	1542
1552	113
4107	113
6002	113
8029	113
8145	113
8910	113
9883	113
10519	113
11724	113
11932	113
12350	113
13759	113
1438	113
1469	113
3438	113
6780	113
7584	113
9946	113
17869	113
18084	113
15770	113
1570	865
4642	865
5308	865
5901	865
6285	865
6802	865
8662	865
9286	865
12757	865
15645	865
5704	865
8429	865
11878	865
16271	865
4420	865
5529	865
6567	865
8788	865
14890	865
16727	865
18520	865
1571	656
8372	656
17634	656
1577	1577
2677	1577
9794	1577
10013	1577
11820	1577
12327	1577
12556	1577
12674	1577
12830	1577
13253	1577
13342	1577
14694	1577
14894	1577
15054	1577
15079	1577
15265	1577
15496	1577
15763	1577
17625	1577
17681	1577
17708	1577
18219	1577
6104	1577
6649	1577
8554	1577
16604	1577
4942	1577
12042	1577
1577	491
5806	491
14401	491
1577	1578
2677	1578
12327	1578
13253	1578
14694	1578
14894	1578
15054	1578
15114	1578
17681	1578
18219	1578
6649	1578
14732	1578
16604	1578
4942	1578
5229	1578
7731	1578
10813	1578
11741	1578
1581	1581
4290	1581
10197	1581
11165	1581
12590	1581
14011	1581
14390	1581
15260	1581
15300	1581
15350	1581
16169	1581
19620	1581
11466	1581
12023	1581
12890	1581
13467	1581
14402	1581
14786	1581
15146	1581
15204	1581
15684	1581
16126	1581
16794	1581
16797	1581
17356	1581
18093	1581
19003	1581
19218	1581
19602	1581
2077	1581
5128	1581
11741	1581
12485	1581
17685	1581
1582	163
4814	163
6726	163
6744	163
9550	163
16511	163
18016	163
18037	163
19678	163
6710	163
163	163
6127	163
1592	215
1833	215
2072	215
5240	215
8534	215
9344	215
9498	215
18654	215
501	215
7658	215
1855	215
13307	215
1610	1610
2725	1610
8077	1610
11469	1610
11509	1610
13965	1610
13993	1610
11336	1610
4246	1610
1614	1398
2221	1398
5801	1398
7751	1398
12662	1398
17774	1398
18024	1398
2360	1398
7565	1398
14012	1398
1626	704
4800	704
7014	704
8972	704
10440	704
18713	704
1136	704
2168	704
4687	704
5552	704
6822	704
9506	704
9574	704
9921	704
13175	704
15652	704
16002	704
16044	704
16259	704
19463	704
2800	704
4460	704
6693	704
7228	704
10818	704
11395	704
13459	704
15165	704
17163	704
1632	1632
5949	1632
6604	1632
12377	1632
12521	1632
12568	1632
14190	1632
16480	1632
17395	1632
18310	1632
2409	1632
2869	1632
8230	1632
9235	1632
10201	1632
11157	1632
12358	1632
12571	1632
14548	1632
15347	1632
11992	1632
14059	1632
15495	1632
1651	1651
12117	1651
15561	1651
1655	1655
3657	1655
8161	1655
8916	1655
9611	1655
10198	1655
10867	1655
12045	1655
12983	1655
13417	1655
13778	1655
14320	1655
15985	1655
16027	1655
16254	1655
16415	1655
16823	1655
17594	1655
8804	1655
1668	692
3746	692
9686	692
11805	692
12857	692
15468	692
15701	692
16399	692
17135	692
18150	692
18314	692
6922	692
7573	692
12663	692
19400	692
4786	692
6625	692
9406	692
10028	692
1689	1689
10169	1689
11531	1689
12504	1689
8954	1689
14167	1689
1698	1698
2017	1698
9002	1698
9749	1698
10592	1698
12438	1698
13837	1698
14234	1698
17141	1698
17489	1698
18917	1698
6716	1698
9510	1698
13092	1698
14563	1698
19394	1698
5884	1698
9655	1698
11284	1698
14702	1698
15023	1698
16041	1698
1718	1718
3424	1718
3768	1718
5393	1718
5691	1718
5863	1718
7921	1718
12122	1718
14071	1718
16233	1718
17668	1718
1734	1734
2011	1734
6136	1734
6548	1734
13671	1734
14092	1734
15498	1734
18089	1734
1744	1745
3350	1745
10170	1745
14133	1745
1748	1748
4249	1748
6838	1748
10346	1748
13115	1748
14524	1748
14766	1748
15279	1748
15667	1748
16008	1748
16596	1748
16752	1748
17935	1748
18022	1748
18135	1748
18267	1748
19035	1748
19498	1748
2054	1748
9807	1748
11589	1748
18273	1748
19676	1748
2440	1748
10365	1748
11100	1748
13607	1748
15987	1748
18173	1748
1767	1767
2136	1767
3961	1767
9085	1767
13696	1767
14024	1767
14606	1767
14715	1767
14855	1767
15409	1767
15904	1767
16065	1767
16108	1767
16193	1767
18490	1767
9623	1767
9974	1767
3864	1767
6124	1767
8477	1767
9703	1767
10010	1767
12685	1767
13664	1767
13857	1767
14331	1767
16231	1767
18030	1767
18073	1767
1795	1795
1925	1795
2739	1795
3725	1795
4187	1795
4228	1795
4634	1795
4682	1795
6459	1795
7071	1795
8338	1795
10443	1795
12635	1795
15326	1795
15621	1795
16244	1795
16295	1795
16452	1795
17107	1795
17396	1795
18377	1795
7180	1795
7253	1795
1802	1072
3669	1072
8372	1072
8567	1072
10664	1072
1072	1072
1783	1072
4286	1072
5620	1072
14907	1072
17508	1072
1805	191
2114	191
4169	191
4330	191
8805	191
9924	191
11196	191
11295	191
12666	191
12704	191
16837	191
17125	191
18716	191
1774	191
10379	191
11337	191
191	191
750	191
3752	191
4664	191
6353	191
8295	191
10717	191
10926	191
11785	191
13271	191
1827	350
1843	857
3886	857
6664	857
8139	857
13725	857
14609	857
17036	857
19201	857
3760	857
8932	857
10042	857
11194	857
14812	857
16925	857
1863	1864
13693	1864
14395	1864
16409	1864
17960	1864
18299	1864
13303	1864
17450	1864
13446	1864
15594	1864
1873	1873
11364	1873
11846	1873
12952	1873
13131	1873
14855	1873
19432	1873
2187	1873
2768	1873
1876	57
2750	57
3823	57
4623	57
7266	57
8111	57
8506	57
8654	57
8924	57
13021	57
13408	57
13971	57
15001	57
15362	57
18871	57
18957	57
19364	57
19397	57
56	57
2123	57
6970	57
9465	57
11367	57
13708	57
16109	57
11537	57
13923	57
16387	57
1892	1509
3006	1509
3346	1509
10234	1509
11969	1509
12757	1509
14388	1509
14652	1509
17166	1509
19530	1509
19633	1509
2051	1509
5738	1509
9557	1509
13690	1509
1509	1509
7961	1509
19172	1509
1934	1637
12442	1637
18898	1637
1943	1943
2926	1943
3100	1943
8136	1943
12840	1943
14080	1943
14643	1943
16507	1943
18198	1943
18276	1943
9012	1943
9413	1943
15547	1943
1945	201
2896	201
5507	201
6323	201
18796	201
14370	201
1948	1948
5280	1948
10002	1948
5746	1948
8335	1948
10318	1948
19096	1948
1957	94
6348	94
7101	94
11287	94
12392	94
13187	94
17751	94
1980	686
9098	686
9850	686
11093	686
11159	686
11198	686
11514	686
11528	686
11707	686
11877	686
11923	686
12129	686
12569	686
13173	686
13268	686
13527	686
13757	686
13811	686
13827	686
14270	686
14373	686
16608	686
17070	686
18025	686
18558	686
18623	686
18911	686
1252	686
2408	686
2767	686
8489	686
8854	686
13477	686
18857	686
686	686
9701	686
9882	686
11379	686
13159	686
13718	686
15068	686
15423	686
17524	686
17938	686
18484	686
1983	1983
13804	1983
16523	1983
16829	1983
13436	1983
19286	1983
12171	1983
14990	1983
15148	1983
1989	1989
1999	1999
2388	1999
5597	1999
6812	1999
10569	1999
11576	1999
12425	1999
12505	1999
15079	1999
15114	1999
16833	1999
17398	1999
17681	1999
5008	1999
11828	1999
12230	1999
15144	1999
17493	1999
11468	1999
12561	1999
13883	1999
15059	1999
15281	1999
16087	1999
16253	1999
16446	1999
16526	1999
16568	1999
2041	2041
14298	2041
15330	2041
19070	2041
2059	293
3765	293
4008	293
5750	293
6737	293
7548	293
7572	293
13029	293
13310	293
14319	293
16090	293
16361	293
18308	293
18643	293
18909	293
1942	293
2299	293
3843	293
8615	293
10515	293
12791	293
16745	293
19420	293
521	293
6206	293
13025	293
14705	293
17209	293
18398	293
19295	293
2078	2078
2902	2078
3366	2078
3813	2078
5578	2078
7635	2078
7976	2078
8293	2078
8810	2078
12159	2078
12900	2078
13504	2078
14118	2078
15018	2078
