EditorYear	EdiPercent	Cohort
5	0.3333333333333333	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.3333333333333333	0
1	0.14285714285714285	0
2	0.25	0
3	0.0	0
4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
1	0.25	0
2	0.25	0
3	0.1111111111111111	0
4	0.0	0
5	0.0	0
1	0.2	0
1	0.5	0
1	0.2	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.3333333333333333	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	1.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.1111111111111111	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.2	0
2	0.6666666666666666	0
3	0.0	0
4	0.25	0
5	0.5	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.6666666666666666	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	1.0	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.75	0
2	0.16666666666666666	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.42857142857142855	0
2	0.4	0
3	0.0	0
4	0.25	0
5	0.7777777777777778	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.2857142857142857	0
3	0.3333333333333333	0
4	0.2631578947368421	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.19047619047619047	0
3	0.0	0
4	0.0	0
5	0.14285714285714285	0
1	0.0	0
2	0.25	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.5555555555555556	0
3	0.25	0
4	0.5	0
5	0.2	0
1	0.25	0
2	0.0	0
3	0.5	0
4	0.6666666666666666	0
5	0.2	0
0	0.0	0
1	0.14285714285714285	0
2	0.2	0
3	1.0	0
4	0.75	0
5	0.5	0
1	0.8333333333333334	0
2	0.5	0
3	0.3333333333333333	0
4	0.4	0
5	0.42857142857142855	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.3333333333333333	0
1	0.2857142857142857	0
2	0.4	0
3	0.0	0
4	0.2	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.125	0
2	0.14285714285714285	0
3	0.1111111111111111	0
4	0.2	0
5	0.21428571428571427	0
-4	0.0	0
-3	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.14285714285714285	0
5	0.875	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.2	0
3	0.047619047619047616	0
4	0.2222222222222222	0
5	0.0	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
4	0.0	0
5	0.5	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.16666666666666666	0
3	0.5	0
4	0.3333333333333333	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.35294117647058826	0
4	0.5333333333333333	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.1	0
4	0.5	0
5	0.6666666666666666	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
1	0.3333333333333333	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.75	0
1	0.3333333333333333	0
-2	0.0	0
1	0.4	0
2	0.0	0
3	0.16666666666666666	0
4	0.1111111111111111	0
5	0.07142857142857142	0
1	0.5	0
1	1.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	1.0	0
1	0.75	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.25	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.4	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.6666666666666666	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.5	0
3	0.5	0
4	0.5	0
5	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.6666666666666666	0
2	0.3333333333333333	0
3	0.5	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.2222222222222222	0
3	0.16666666666666666	0
4	0.0	0
5	0.18181818181818182	0
1	0.0	0
2	0.0	0
3	0.16666666666666666	0
4	0.0	0
5	0.2857142857142857	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	1.0	0
3	0.5	0
4	0.0	0
5	0.0	0
1	0.5	0
2	0.5	0
3	0.1111111111111111	0
4	0.0	0
5	0.4444444444444444	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.4	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.21428571428571427	0
2	0.12	0
3	0.10256410256410256	0
4	0.10714285714285714	0
5	0.03125	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.5	0
4	0.25	0
5	0.2	0
1	0.0	0
2	0.75	0
3	0.75	0
4	0.4	0
5	0.3333333333333333	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.125	0
2	0.0	0
3	0.5	0
4	0.5	0
5	0.0	0
1	1.0	0
2	0.6666666666666666	0
3	0.8	0
4	0.0	0
5	0.3333333333333333	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	1.0	0
1	0.0	0
2	1.0	0
3	0.6	0
4	0.8	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.8	0
4	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.25	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.2	0
3	0.0	0
4	0.4	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	1.0	0
4	1.0	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.6666666666666666	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
0	0.0	0
1	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.21428571428571427	0
2	0.0	0
3	0.0	0
4	0.2727272727272727	0
5	0.08333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.125	0
2	0.4	0
3	0.0	0
4	0.5	0
5	0.3	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.3333333333333333	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.8571428571428571	0
2	0.8	0
3	0.5	0
4	0.25	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.2	0
3	0.0	0
4	0.3333333333333333	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.6666666666666666	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.0	0
3	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	1.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.42857142857142855	0
3	0.25	0
4	0.5	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	1.0	0
3	0.0	0
4	0.25	0
5	0.6666666666666666	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.3333333333333333	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.6	0
4	0.6666666666666666	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2222222222222222	0
2	0.0	0
3	0.5	0
4	0.0	0
5	0.2222222222222222	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.14285714285714285	0
3	0.0	0
1	1.0	0
2	0.6	0
3	0.6	0
4	0.7142857142857143	0
5	1.0	0
0	0.0	0
1	0.1	0
2	0.36363636363636365	0
3	0.2	0
4	0.2857142857142857	0
5	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.5	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.08333333333333333	0
3	0.2	0
4	0.14285714285714285	0
5	0.0	0
1	0.0	0
2	1.0	0
3	1.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.2	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.25	0
3	0.0	0
4	0.5	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.1	0
3	0.0	0
4	0.3333333333333333	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.25	0
3	0.5	0
4	0.4	0
1	0.0	0
2	0.42857142857142855	0
3	0.0	0
4	0.375	0
5	0.4	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5263157894736842	0
2	0.6666666666666666	0
3	0.5	0
4	0.2857142857142857	0
5	0.7142857142857143	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.3333333333333333	0
4	0.0	0
5	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.3333333333333333	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	1.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	1.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6	0
2	0.0	0
3	0.5	0
4	0.25	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.3333333333333333	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	1.0	0
1	0.0	0
2	0.21428571428571427	0
3	0.14285714285714285	0
4	0.2222222222222222	0
5	0.14285714285714285	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.5	0
0	0.0	0
1	0.25	0
2	0.0	0
3	0.0	0
4	0.2	0
5	0.25	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.2	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.2857142857142857	0
4	0.5	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-4	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.25	0
2	0.4	0
3	1.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.3333333333333333	0
2	0.3333333333333333	0
3	0.0	0
4	0.5	0
5	0.0	0
1	0.0	0
2	0.25	0
3	0.0	0
4	0.0	0
5	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.1	0
3	0.14285714285714285	0
4	0.08333333333333333	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.5	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.375	0
1	0.0	0
2	0.2222222222222222	0
3	0.3333333333333333	0
4	0.0	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
1	0.5	0
1	0.16666666666666666	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.4	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.6666666666666666	0
4	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.2	0
3	0.3333333333333333	0
4	0.16666666666666666	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.07692307692307693	0
3	0.3333333333333333	0
4	0.0	0
5	0.19047619047619047	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.4	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.42857142857142855	0
3	0.0	0
4	1.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.5714285714285714	0
3	0.0	0
4	0.5	0
5	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.2	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.2222222222222222	0
3	0.125	0
4	0.2222222222222222	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
0	0.0	0
1	0.0	0
2	0.5	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.3333333333333333	0
4	0.0	0
5	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
0	0.0	0
1	0.1	0
2	0.0	0
3	0.25	0
4	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	1.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.6666666666666666	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.16666666666666666	0
2	0.0	0
3	0.2	0
-4	0.0	0
1	0.3	0
2	0.0	0
3	0.0	0
4	0.25	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.6666666666666666	0
2	0.16666666666666666	0
3	0.5	0
4	0.0	0
5	0.4	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.5	0
5	0.6666666666666666	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
1	0.0	0
2	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.14285714285714285	0
3	0.0	0
4	0.2857142857142857	0
5	0.25	0
0	0.0	0
1	0.0	0
2	0.0	0
3	1.0	0
4	0.0	0
5	0.0	0
1	0.2	0
2	0.0	0
3	0.25	0
4	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.25	0
3	0.0	0
4	0.3333333333333333	0
5	0.0	0
-4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
1	0.16666666666666666	0
2	0.09090909090909091	0
3	0.0	0
4	0.1	0
5	0.2	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.2	0
5	0.2857142857142857	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.2222222222222222	0
1	1.0	0
2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.2	0
4	0.4	0
5	0.0	0
1	0.375	0
2	0.0	0
3	0.4	0
4	0.125	0
5	0.14285714285714285	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
1	0.5	0
2	0.0	0
3	0.3333333333333333	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.75	0
3	0.5	0
4	0.2857142857142857	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.2222222222222222	0
3	1.0	0
4	0.3333333333333333	0
5	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.4	0
2	0.5	0
3	0.0	0
4	0.42857142857142855	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.25	0
1	1.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.6666666666666666	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.3333333333333333	0
4	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
1	1.0	0
2	1.0	0
3	1.0	0
4	0.0	0
5	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.4	0
5	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.2	0
5	0.3333333333333333	0
0	0.0	0
1	0.23076923076923078	0
2	0.08695652173913043	0
3	0.2727272727272727	0
4	0.23809523809523808	0
5	0.1875	0
0	0.0	0
1	0.14285714285714285	0
2	0.25	0
1	0.0	0
2	1.0	0
3	0.08333333333333333	0
4	0.18181818181818182	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.0	0
5	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.0	0
5	0.5	0
1	0.0	0
2	0.0	0
3	0.5	0
4	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
1	0.6666666666666666	0
2	0.4	0
3	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
4	0.0	0
5	0.2	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	1.0	0
2	0.0	0
3	0.0	0
4	1.0	0
5	0.0	0
1	0.0	0
2	1.0	0
3	0.0	0
4	0.16666666666666666	0
5	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.5	0
4	0.0	0
5	1.0	0
-4	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
2	0.0	0
3	0.14285714285714285	0
4	0.0	0
5	0.0	0
1	0.6666666666666666	0
2	0.3333333333333333	0
3	0.0	0
4	0.3333333333333333	0
5	0.3333333333333333	0
1	0.07692307692307693	0
2	0.3333333333333333	0
3	0.15384615384615385	0
4	0.17857142857142858	0
5	0.034482758620689655	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.3333333333333333	0
2	0.0	0
3	1.0	0
4	0.5	0
5	1.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.4	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.25	0
5	0.25	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	0.0	0
3	0.0	0
4	0.3333333333333333	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.2	0
2	0.0	0
3	0.25	0
4	0.0	0
5	0.0	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.125	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.0	0
2	1.0	0
3	0.2	0
4	0.2	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
0	0.0	0
1	0.5	0
-4	0.0	0
-3	0.0	0
-2	0.0	0
-1	0.0	0
