ChiefPercent	BoardAvg
0.043478260869565216	0.028252242926155968
0.0	0.025131918403941585
0.018867924528301886	0.043478260869565216
0.0	0.09184726522187821
0.2807017543859649	0.1612364243943191
0.0	0.011366865586814436
0.0	0.076712220241632
0.10526315789473684	0.017799293693227
0.0	0.0
0.0	0.03657693076217255
0.0	0.0
0.0	0.0
0.25	0.16813725490196077
0.047619047619047616	0.023809523809523808
0.0	0.0
0.003115264797507788	0.011964268240645398
0.0	0.0
0.0	0.015625
0.13333333333333333	0.07925696594427245
0.0	0.02
0.0	0.16422214897824655
0.0	0.025131918403941585
0.0	0.025131918403941585
1.0	0.125
0.14285714285714285	0.075
0.0	0.0026624479086278744
0.0	0.06043184885290149
1.0	0.5273477812177502
0.0	0.0
0.03278688524590164	0.0073599240265906935
0.0	0.0
0.038461538461538464	0.03663003663003663
0.2	0.5
0.14285714285714285	0.022510146415027518
0.125	0.07925696594427245
0.025	0.04596560846560846
0.07407407407407407	0.1457938097215944
0.07407407407407407	0.13703703703703704
0.2	0.13069885361552028
0.0	0.0
0.06896551724137931	0.06896551724137931
0.25	0.14583333333333334
0.1875	0.30776212719282986
0.08695652173913043	0.06674598730869728
0.07692307692307693	0.07692307692307693
0.11538461538461539	0.07125203415375582
0.19047619047619047	0.06858925834274827
0.0	0.0
0.015748031496062992	0.06666666666666667
0.02631578947368421	0.046665960676338734
0.13043478260869565	0.09712334766682593
0.041666666666666664	0.041666666666666664
0.17142857142857143	0.07410714285714286
0.09090909090909091	0.03657693076217255
0.25	0.14772727272727273
0.0	0.13069885361552028
0.0	0.025131918403941585
0.05970149253731343	0.061158110781518754
0.0	0.0
0.14285714285714285	0.027084900617675007
0.26	0.05390740740740741
0.0	0.06858925834274827
0.049019607843137254	0.056424697538589905
0.1111111111111111	0.07618686868686869
0.0	0.07553981106612685
0.0625	0.09728115368077499
0.0625	0.10221698731523027
0.0	0.043478260869565216
0.0	0.000409165302782324
0.5833333333333334	0.08333333333333333
0.011111111111111112	0.06674598730869728
0.016129032258064516	0.0026624479086278744
0.0056022408963585435	0.05350404764148395
0.0	0.0
0.14285714285714285	0.19538461538461538
0.0	0.1515934539190353
0.22580645161290322	0.12641979979081042
0.5	0.21543209876543212
0.5	0.38888888888888884
0.0	0.0
0.6666666666666666	0.6666666666666666
0.0625	0.030927835051546393
0.07142857142857142	0.011716144551965447
0.2727272727272727	0.49318181818181817
0.14583333333333334	0.1085499409369946
0.1	0.051233766233766236
0.046875	0.07899305555555555
0.008333333333333333	0.018872549019607842
0.041666666666666664	0.0
0.16666666666666666	0.04485776886512181
0.16666666666666666	0.16666666666666666
0.07142857142857142	0.06674598730869728
0.625	0.09184726522187821
0.1	0.08638380213304649
0.5	0.16666666666666666
0.375	0.22542735042735043
0.0	0.0
0.125	0.18464912280701753
0.0625	0.03333333333333333
0.25	0.12269412269412269
0.06521739130434782	0.0931781583955497
0.0	0.0
0.09090909090909091	0.09090909090909091
0.045454545454545456	0.022727272727272728
0.023809523809523808	0.0063086450676553925
0.16666666666666666	0.09774468826192965
0.022727272727272728	0.007575757575757576
0.03571428571428571	0.06674598730869728
0.13333333333333333	0.12916666666666665
0.17777777777777778	0.17777777777777778
0.05	0.025502184569479967
0.03125	0.08688050133945657
0.26666666666666666	0.26666666666666666
0.06763285024154589	0.016908212560386472
0.5	0.25
0.2	0.05
0.23809523809523808	0.11317744489099987
0.0	0.14285714285714285
0.34375	0.34375
0.0	0.06858925834274827
0.14285714285714285	0.14285714285714285
0.0	0.13069885361552028
0.2857142857142857	0.14799846527766572
0.06422018348623854	0.04030681305459468
0.10526315789473684	0.10526315789473684
0.14285714285714285	0.0
0.1388888888888889	0.0
0.0975609756097561	0.06047208788863279
0.0	0.0
0.037037037037037035	0.022056266110693386
0.1	0.1
0.45454545454545453	0.1359056856864457
0.05714285714285714	0.07270230428362959
0.0	0.0
0.5	0.3053780594405594
0.07142857142857142	0.03361344537815126
0.15789473684210525	0.15789473684210525
0.21212121212121213	0.07533670033670034
0.04225352112676056	0.04439530791445511
0.09090909090909091	0.09090909090909091
0.2	0.40119626342046916
0.0	0.06263367151368215
0.1	0.03129074315514994
0.0	0.025131918403941585
0.0	0.043776038979395956
0.016129032258064516	0.016129032258064516
0.0	0.04596560846560846
0.03225806451612903	0.03225806451612903
0.03759398496240601	0.026063732471093184
0.044642857142857144	0.01634777054215461
0.03571428571428571	0.029494906105730846
0.15	0.075
0.2857142857142857	0.2857142857142857
0.25	0.020833333333333332
0.0	0.0
0.10810810810810811	0.21896286530432874
0.058823529411764705	0.1376559714795009
0.09090909090909091	0.07905860833851867
0.0	0.023255813953488372
0.0	0.03361344537815126
0.0	0.09090909090909091
0.005208333333333333	0.04719129670229287
0.04827586206896552	0.01960512717152181
0.04	0.03265822784810127
0.0	0.0
0.02304147465437788	0.06674598730869728
0.013157894736842105	0.0026624479086278744
0.0	0.0
0.013513513513513514	0.0360959284844903
0.019230769230769232	0.10169880624426078
0.375	0.24
0.034482758620689655	0.03553406223717409
0.02857142857142857	0.04596560846560846
0.7368421052631579	0.29759883579917534
0.4634146341463415	0.1741869918699187
0.020833333333333332	0.010416666666666666
0.2037037037037037	0.09459579772079772
0.022727272727272728	0.0417415322272345
0.18309859154929578	0.16413906682563098
0.0	0.0
0.09090909090909091	0.03553030303030303
0.5882352941176471	0.15
0.06451612903225806	0.030927835051546393
1.0	1.0
0.034482758620689655	0.05135523773523367
0.0	0.13069885361552028
0.2777777777777778	0.16277777777777777
0.09523809523809523	0.17321295321659383
0.011235955056179775	0.07317073170731707
0.125	0.10447272437038961
0.0	0.05555555555555555
0.07407407407407407	0.13069885361552028
0.10344827586206896	0.1359056856864457
0.2222222222222222	0.09866165711568536
0.15384615384615385	0.011316459086647917
0.0	0.0
0.3333333333333333	0.3333333333333333
0.09090909090909091	0.09090909090909091
0.25	0.0625060125060125
0.16666666666666666	0.12291307516417141
0.05555555555555555	0.012698412698412697
0.25	0.15384615384615385
0.14285714285714285	0.04389791272073312
0.09302325581395349	0.09302325581395349
0.08163265306122448	0.08163265306122448
0.0	0.089402409596453
0.21818181818181817	0.08638380213304649
0.0	0.0
0.11904761904761904	0.22619047619047616
0.10526315789473684	0.10526315789473684
0.0	0.03395818651632605
0.018518518518518517	0.13069885361552028
0.0449438202247191	0.0449438202247191
0.0	0.0
0.028169014084507043	0.1359056856864457
0.21052631578947367	0.21052631578947367
1.0	1.0
0.0782608695652174	0.08163265306122448
0.022222222222222223	0.03395818651632605
0.10975609756097561	0.13947951303830866
0.5	0.0975609756097561
0.0	0.04596560846560846
0.42857142857142855	0.3632795328281313
0.0	0.09774468826192965
0.03571428571428571	0.03395818651632605
0.03333333333333333	0.03333333333333333
0.0	0.0
0.0	0.0975609756097561
0.17857142857142858	0.07812333571142537
0.3076923076923077	0.09027109373019344
0.13636363636363635	0.07777777777777778
0.0	0.0
0.14285714285714285	0.3053780594405594
0.2	0.36190476190476195
0.15584415584415584	0.10094570743657964
0.0	0.0
0.0	0.0
0.5	0.008163265306122448
0.015267175572519083	0.021063074352548037
0.10416666666666667	0.09753787878787878
0.4	0.4
0.14814814814814814	0.10447272437038961
0.10810810810810811	0.11627906976744186
0.07142857142857142	0.04439530791445511
0.03125	0.015625
0.037037037037037035	0.017253849036562123
0.0	0.0063086450676553925
0.5	0.5
0.0	0.02536833453123046
0.0	0.0
0.15151515151515152	0.12955441563977368
0.125	0.08695652173913043
0.08	0.06858925834274827
0.0	0.125
0.0	0.0
0.24242424242424243	0.05572205572205572
0.24705882352941178	0.09084967320261438
0.0	0.03129074315514994
0.16666666666666666	0.10221698731523027
0.06896551724137931	0.06896551724137931
0.14285714285714285	0.14285714285714285
0.4	0.5
0.0	0.2826086956521739
0.28125	0.07186380048775212
0.12121212121212122	0.16016861577986785
0.037037037037037035	0.18673812959527242
0.0	0.0625060125060125
0.22580645161290322	0.22580645161290322
0.0	0.0
0.046875	0.02374134645919732
0.029411764705882353	0.041160392773296
0.0	0.06863711001642037
0.0	0.0
0.0	0.044144635783005905
0.01818181818181818	0.01818181818181818
0.0	0.0
0.15384615384615385	0.07553981106612685
0.0	0.07056451612903225
0.06896551724137931	0.043478260869565216
0.1724137931034483	0.09870290978226824
0.08333333333333333	0.039051914439614976
0.0	0.25
0.0	0.0
0.0	0.00390625
0.07142857142857142	0.07142857142857142
0.008771929824561403	0.01279891407730856
0.35294117647058826	0.175
0.041666666666666664	0.041666666666666664
0.020833333333333332	0.05390740740740741
0.03636363636363636	0.03532696750822711
0.0	0.004491978609625668
0.0	0.16666666666666666
0.0	0.029656862745098038
0.036585365853658534	0.03553406223717409
0.0	0.098824268034899
0.0	0.15943627450980394
0.04040404040404041	0.2925874125874126
0.5555555555555556	0.1541005291005291
0.14473684210526316	0.14473684210526316
0.09523809523809523	0.24948532044396707
0.07692307692307693	0.0
0.3333333333333333	0.3118279569892473
1.0	0.175
0.26666666666666666	0.06575700802200306
0.1	0.05166666666666666
0.0	0.0017271157167530226
0.2	0.2
0.017391304347826087	0.03166746789131726
0.13636363636363635	0.04545454545454545
0.07142857142857142	0.175
0.06779661016949153	0.08403673932024447
0.0	0.03657693076217255
0.1111111111111111	0.15555555555555556
0.0684931506849315	0.03167612555448882
0.0	0.0
0.0	0.0
0.0625	0.03129074315514994
0.0	0.0
0.058823529411764705	0.0196078431372549
0.0	0.08064070698702015
0.40625	0.38022334159208354
0.2222222222222222	0.2222222222222222
0.0	0.22943722943722944
0.5	0.21896286530432874
0.1111111111111111	0.17777777777777778
0.07142857142857142	0.13296710482468993
0.15151515151515152	0.3703781512605042
0.0	0.020833333333333332
0.0	0.009523809523809523
0.0	0.0
0.0	0.015990314779418466
0.0	0.0
0.23076923076923078	0.07216345405452894
0.047619047619047616	0.06454523234414539
0.13793103448275862	0.0438857547274398
0.05555555555555555	0.0992063492063492
0.0	0.0
0.0	0.04309653916211293
0.045454545454545456	0.045454545454545456
0.0	0.004807692307692308
0.09090909090909091	0.11651452412321978
0.21212121212121213	0.030303030303030304
0.2727272727272727	0.23344155844155842
0.0	0.0
0.0	0.11549175225645814
0.0	0.09628182376629581
0.5	0.2685185185185185
0.0	0.0
0.0	0.0
0.023529411764705882	0.2907504123144585
0.0	0.025131918403941585
0.0	0.06907894736842105
0.0	0.03198653198653199
0.0	0.06858925834274827
0.0	0.09184726522187821
0.1111111111111111	0.04074074074074074
0.15	0.041666666666666664
0.08035714285714286	0.0
0.04	0.026060606060606062
0.17886178861788618	0.004545454545454545
0.3333333333333333	0.3333333333333333
0.045454545454545456	0.06799059826814242
0.0	0.038461538461538464
0.41304347826086957	0.09104168316570312
0.14285714285714285	0.23344155844155842
0.0	0.23344155844155842
0.0	0.22694805194805195
0.0	0.05390740740740741
0.2222222222222222	0.13177100319128185
0.0	0.0
0.0	0.043478260869565216
0.0	0.016129032258064516
0.04477611940298507	0.08688050133945657
0.21739130434782608	0.21739130434782608
0.0	0.012987012987012988
0.2222222222222222	0.2222222222222222
0.0	0.06451612903225806
0.13414634146341464	0.155701042142936
0.35714285714285715	0.09117480984488657
0.2608695652173913	0.3300116389173834
0.0	0.0
0.0	0.0063086450676553925
0.2857142857142857	0.2857142857142857
0.2	0.06666666666666667
0.2	0.08603670312613865
0.25	0.029494906105730846
0.75	0.038461538461538464
0.125	0.19823232323232326
0.0	0.0063086450676553925
0.0	0.0026624479086278744
0.005128205128205128	0.03799742988902389
0.12380952380952381	0.08429282160625444
0.5	0.5
0.07317073170731707	0.0417415322272345
0.04	0.035014409163642075
0.20833333333333334	0.13537873920182766
0.20833333333333334	0.346046511627907
0.0	0.0
0.0	0.0
0.11764705882352941	0.16722696846806415
0.16666666666666666	0.0625060125060125
0.031496062992125984	0.056999573161632386
0.0	0.0
0.04081632653061224	0.025131918403941585
0.0	0.000409165302782324
0.0	0.08333333333333333
0.5333333333333333	0.24523061036082508
0.36	0.36999999999999994
0.08108108108108109	0.08108108108108109
0.02564102564102564	0.02564102564102564
0.3	0.08395946526695783
0.0	0.07785880231458933
0.16666666666666666	0.06944444444444443
0.01694915254237288	0.03129074315514994
0.3888888888888889	0.3888888888888889
0.0	0.0
0.0	0.0
0.0	0.15943627450980394
0.044642857142857144	0.19823232323232326
0.0	0.0021227017364657814
0.5121951219512195	0.1357752038343956
0.022222222222222223	0.022222222222222223
0.10457516339869281	0.06858925834274827
0.0	0.006666666666666666
0.1111111111111111	0.076712220241632
0.29411764705882354	0.07216345405452894
0.0078125	0.011964268240645398
0.011764705882352941	0.011764705882352941
0.0	0.25
0.07692307692307693	0.025641025641025644
0.0	0.047667196302181136
0.0	0.0
0.125	0.125
0.04	0.02906442577030812
0.15	0.21535087719298246
0.0	0.11378786332346703
0.0	0.1261242729215294
0.15	0.024669871932564008
0.02857142857142857	0.02857142857142857
0.0	0.0
0.0	0.2796474358974359
0.26666666666666666	0.12550306836021122
0.0	0.016129032258064516
0.3076923076923077	0.1960987474254864
0.1951219512195122	0.0975609756097561
0.061946902654867256	0.08240591758290873
0.2	0.1513357843137255
0.09090909090909091	0.03129074315514994
0.01818181818181818	0.23344155844155842
0.0	0.05390740740740741
0.20987654320987653	0.19201692329033154
0.0	0.046121719545632586
0.1111111111111111	0.1067971817971818
0.19230769230769232	0.1457938097215944
0.09375	0.0
0.0	0.07317073170731707
0.6666666666666666	0.3550724637681159
0.0	0.0
0.0	0.008333333333333333
0.04878048780487805	0.1859921538997277
0.0	0.0
0.15384615384615385	0.18521062271062272
0.012048192771084338	0.05110283159463488
0.09090909090909091	0.15217391304347827
0.13793103448275862	0.029494906105730846
0.1794871794871795	0.1457938097215944
0.13157894736842105	0.05882352941176471
0.024630541871921183	0.026129032258064518
0.1875	0.0625
0.11627906976744186	0.05813953488372093
0.11627906976744186	0.08878115751933487
0.0	0.0063086450676553925
0.09090909090909091	0.08395946526695783
0.13793103448275862	0.09774468826192965
0.0	0.0
0.0	0.05390740740740741
0.038461538461538464	0.012987012987012988
0.07042253521126761	0.03370691982610171
0.0	0.011964268240645398
0.125	0.12916666666666665
0.05	0.03333333333333333
0.0	0.0
0.0	0.0
0.06666666666666667	0.04986157253599113
0.03225806451612903	0.06858925834274827
0.375	0.2760489561105156
0.0	0.0
0.2982456140350877	0.1457938097215944
