Year0	left	right	BeforeCount	AfterCount	BeSpan	AfSpan	AfAvg	BeAvg	EditorId	IssnId
1993	1989	1996	0.0	0.0	5	3	0.0	0.0	465	115
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	574	115
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	993	115
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	2990	115
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	4361	115
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	4792	115
1993	1989	1997	0.0	0.0	5	4	0.0	0.0	8868	115
1996	1992	1997	0.0	0.0	5	1	0.0	0.0	9298	115
1993	1989	1997	0.0	0.0	5	4	0.0	0.0	10976	115
1994	1990	1996	0.0	0.0	5	2	0.0	0.0	11784	115
2007	2005	2012	0.0	0.0	3	5	0.0	0.0	12719	115
2009	2009	2011	0.0	0.0	1	2	0.0	0.0	15597	115
1993	1989	1998	0.0	0.0	5	5	0.0	0.0	16367	115
1994	1990	1997	0.0	0.0	5	3	0.0	0.0	18674	115
1993	1990	1996	0.0	0.0	4	3	0.0	0.0	19436	115
2004	2000	2009	9.0	3.0	5	5	0.6	1.8	1018	1018
2004	2000	2009	1.0	3.0	5	5	0.6	0.2	1140	1018
2009	2005	2014	1.0	5.0	5	5	1.0	0.2	1182	1018
1996	1992	1998	1.0	0.0	5	2	0.0	0.2	1303	1018
2004	2000	2007	5.0	1.0	5	3	0.3333333333333333	1.0	2344	1018
2004	2000	2009	3.0	3.0	5	5	0.6	0.6	3986	1018
2004	2000	2009	1.0	1.0	5	5	0.2	0.2	6197	1018
1996	1992	1998	1.0	0.0	5	2	0.0	0.2	8000	1018
1995	1991	2000	1.0	3.0	5	5	0.6	0.2	10027	1018
2004	2000	2009	4.0	3.0	5	5	0.6	0.8	10335	1018
2004	2000	2007	1.0	1.0	5	3	0.3333333333333333	0.2	10919	1018
1993	1989	1998	6.0	3.0	5	5	0.6	1.2	11892	1018
2006	2002	2011	2.0	4.0	5	5	0.8	0.4	12889	1018
1990	1986	1995	1.0	3.0	5	5	0.6	0.2	12944	1018
1997	1993	1998	1.0	0.0	5	1	0.0	0.2	14749	1018
1979	1975	1984	1.0	3.0	5	5	0.6	0.2	15971	1018
1995	1991	2000	6.0	4.0	5	5	0.8	1.2	16095	1018
2006	2002	2009	2.0	1.0	5	3	0.3333333333333333	0.4	17370	1018
1989	1985	1994	1.0	0.0	5	5	0.0	0.2	17619	1018
2004	2000	2007	3.0	4.0	5	3	1.3333333333333333	0.6	17982	1018
1987	1983	1992	6.0	0.0	5	5	0.0	1.2	18233	1018
2004	2000	2007	8.0	3.0	5	3	1.0	1.6	18350	1018
1991	1987	1996	1.0	1.0	5	5	0.2	0.2	18567	1018
1989	1985	1994	0.0	2.0	5	5	0.4	0.0	4175	1018
2004	2000	2009	0.0	3.0	5	5	0.6	0.0	9092	1018
2004	2000	2007	0.0	4.0	5	3	1.3333333333333333	0.0	13828	1018
1994	1990	1998	0.0	1.0	5	4	0.25	0.0	15967	1018
1991	1987	1994	0.0	1.0	5	3	0.3333333333333333	0.0	17343	1018
2009	2005	2012	0.0	0.0	5	3	0.0	0.0	5049	1018
1995	1991	2000	0.0	0.0	5	5	0.0	0.0	12394	1018
1995	1991	1998	0.0	0.0	5	3	0.0	0.0	18668	1018
2006	2002	2007	2.0	0.0	5	1	0.0	0.4	1028	1028
2006	2002	2007	3.0	0.0	5	1	0.0	0.6	11074	1028
2004	2000	2006	1.0	0.0	5	2	0.0	0.2	11482	1028
2010	2006	2014	5.0	1.0	5	4	0.25	1.0	1051	89
2003	1999	2008	3.0	5.0	5	5	1.0	0.6	1387	89
2010	2006	2015	3.0	6.0	5	5	1.2	0.6	2003	89
2003	1999	2007	0.0	1.0	5	4	0.25	0.0	3399	89
2010	2006	2015	6.0	9.0	5	5	1.8	1.2	3579	89
2007	2003	2012	3.0	2.0	5	5	0.4	0.6	5559	89
1994	1990	1996	0.0	0.0	5	2	0.0	0.0	6415	89
1969	1969	1974	1.0	0.0	1	5	0.0	1.0	10650	89
2003	1999	2008	1.0	0.0	5	5	0.0	0.2	12940	89
1974	1970	1979	10.0	3.0	5	5	0.6	2.0	12966	89
1965	1961	1970	0.0	14.0	5	5	2.8	0.0	13531	89
1967	1963	1972	2.0	10.0	5	5	2.0	0.4	13667	89
2007	2003	2012	1.0	0.0	5	5	0.0	0.2	17499	89
2003	1999	2008	4.0	12.0	5	5	2.4	0.8	17922	89
2004	2000	2009	6.0	6.0	5	5	1.2	1.2	18192	89
2003	1999	2005	1.0	1.0	5	2	0.5	0.2	19183	89
2007	2003	2012	0.0	1.0	5	5	0.2	0.0	9052	89
2003	1999	2008	0.0	6.0	5	5	1.2	0.0	12142	89
2003	1999	2005	0.0	1.0	5	2	0.5	0.0	13612	89
2010	2006	2015	0.0	0.0	5	5	0.0	0.0	13590	89
1965	1961	1970	0.0	0.0	5	5	0.0	0.0	16663	89
2013	2009	2018	2.0	0.0	5	5	0.0	0.4	1053	242
2008	2004	2013	0.0	0.0	5	5	0.0	0.0	1400	242
2010	2006	2015	4.0	8.0	5	5	1.6	0.8	2028	242
2007	2003	2012	3.0	1.0	5	5	0.2	0.6	5054	242
2004	2000	2009	1.0	0.0	5	5	0.0	0.2	9299	242
2003	1999	2008	3.0	1.0	5	5	0.2	0.6	11068	242
2013	2009	2018	3.0	1.0	5	5	0.2	0.6	11153	242
2010	2006	2015	2.0	0.0	5	5	0.0	0.4	11581	242
2004	2000	2008	1.0	1.0	5	4	0.25	0.2	17854	242
2003	1999	2006	1.0	0.0	5	3	0.0	0.2	18455	242
2003	1999	2008	3.0	4.0	5	5	0.8	0.6	18611	242
2010	2006	2015	3.0	0.0	5	5	0.0	0.6	19148	242
1991	1987	1994	0.0	1.0	5	3	0.3333333333333333	0.0	11059	242
1990	1986	1993	0.0	0.0	5	3	0.0	0.0	242	242
2010	2006	2015	0.0	0.0	5	5	0.0	0.0	16516	242
2005	2001	2010	2.0	2.0	5	5	0.4	0.4	1067	386
2006	2002	2011	1.0	0.0	5	5	0.0	0.2	4251	386
2012	2008	2017	1.0	3.0	5	5	0.6	0.2	4839	386
2006	2002	2011	1.0	4.0	5	5	0.8	0.2	14435	386
2005	2001	2006	1.0	0.0	5	1	0.0	0.2	14515	386
2012	2008	2017	1.0	1.0	5	5	0.2	0.2	18075	386
2005	2001	2006	1.0	0.0	5	1	0.0	0.2	18735	386
2006	2002	2011	0.0	1.0	5	5	0.2	0.0	386	386
2006	2002	2011	0.0	2.0	5	5	0.4	0.0	1435	386
1993	1989	1998	0.0	1.0	5	5	0.2	0.0	8579	386
2006	2002	2011	0.0	2.0	5	5	0.4	0.0	10162	386
1992	1988	1997	0.0	0.0	5	5	0.0	0.0	13238	386
2006	2002	2011	0.0	2.0	5	5	0.4	0.0	16671	386
2006	2002	2011	0.0	1.0	5	5	0.2	0.0	19525	386
2005	2001	2006	0.0	0.0	5	1	0.0	0.0	504	386
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	918	386
2005	2001	2006	0.0	0.0	5	1	0.0	0.0	2397	386
2005	2001	2006	0.0	0.0	5	1	0.0	0.0	4598	386
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	7055	386
1994	1990	1999	0.0	0.0	5	5	0.0	0.0	10620	386
2005	2001	2006	0.0	0.0	5	1	0.0	0.0	11143	386
2005	2001	2006	0.0	0.0	5	1	0.0	0.0	11686	386
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	12708	386
2005	2001	2006	0.0	0.0	5	1	0.0	0.0	13632	386
2005	2001	2006	0.0	0.0	5	1	0.0	0.0	15920	386
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	16171	386
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	17364	386
2012	2008	2013	0.0	0.0	5	1	0.0	0.0	18315	386
2005	2001	2006	0.0	0.0	5	1	0.0	0.0	18653	386
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	1082	292
2011	2007	2016	2.0	1.0	5	5	0.2	0.4	1338	292
2011	2007	2014	1.0	0.0	5	3	0.0	0.2	3005	292
2011	2007	2016	1.0	0.0	5	5	0.0	0.2	3630	292
2011	2007	2016	2.0	0.0	5	5	0.0	0.4	3944	292
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	5179	292
2006	2002	2010	0.0	0.0	5	4	0.0	0.0	3245	292
2006	2002	2011	0.0	1.0	5	5	0.2	0.0	3661	292
2006	2002	2011	0.0	2.0	5	5	0.4	0.0	4439	292
2006	2002	2011	0.0	1.0	5	5	0.2	0.0	5538	292
2006	2002	2011	0.0	3.0	5	5	0.6	0.0	10309	292
2006	2002	2011	0.0	1.0	5	5	0.2	0.0	14074	292
2006	2002	2011	0.0	1.0	5	5	0.2	0.0	15889	292
2006	2002	2011	0.0	2.0	5	5	0.4	0.0	17479	292
2006	2002	2011	0.0	4.0	5	5	0.8	0.0	18400	292
2013	2009	2018	0.0	1.0	5	5	0.2	0.0	19618	292
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	424	292
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	1172	292
2013	2009	2015	0.0	0.0	5	2	0.0	0.0	1274	292
2011	2007	2014	0.0	0.0	5	3	0.0	0.0	3772	292
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	4139	292
2006	2002	2008	0.0	0.0	5	2	0.0	0.0	4886	292
2013	2009	2016	0.0	0.0	5	3	0.0	0.0	5346	292
2013	2009	2018	0.0	0.0	5	5	0.0	0.0	9875	292
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	10121	292
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	12673	292
2011	2007	2016	0.0	0.0	5	5	0.0	0.0	14998	292
2006	2002	2011	0.0	0.0	5	5	0.0	0.0	17678	292
2010	2006	2015	5.0	3.0	5	5	0.6	1.0	1098	1098
2008	2004	2013	1.0	1.0	5	5	0.2	0.2	6409	1098
2011	2007	2016	2.0	2.0	5	5	0.4	0.4	7396	1098
2010	2006	2015	1.0	4.0	5	5	0.8	0.2	8279	1098
2008	2004	2013	1.0	1.0	5	5	0.2	0.2	10587	1098
2008	2004	2013	1.0	1.0	5	5	0.2	0.2	13783	1098
2008	2004	2012	0.0	4.0	5	4	1.0	0.0	3141	1098
1976	1972	1981	0.0	12.0	5	5	2.4	0.0	14026	1098
2011	2007	2016	0.0	1.0	5	5	0.2	0.0	18648	1098
2010	2006	2015	0.0	0.0	5	5	0.0	0.0	18065	1098
2010	2006	2015	0.0	0.0	5	5	0.0	0.0	18962	1098
2003	1999	2008	2.0	2.0	5	5	0.4	0.4	1131	1131
2003	1999	2008	2.0	2.0	5	5	0.4	0.4	12212	1131
2010	2006	2015	16.0	15.0	5	5	3.0	3.2	12564	1131
2003	1999	2008	1.0	2.0	5	5	0.4	0.2	16579	1131
2013	2009	2018	4.0	0.0	5	5	0.0	0.8	18049	1131
2011	2007	2016	0.0	2.0	5	5	0.4	0.0	16841	1131
2003	1999	2008	0.0	0.0	5	5	0.0	0.0	5560	1131
2013	2009	2018	0.0	0.0	5	5	0.0	0.0	12145	1131
2006	2002	2011	1.0	5.0	5	5	1.0	0.2	1141	861
1984	1980	1989	2.0	1.0	5	5	0.2	0.4	1842	861
1987	1983	1992	4.0	3.0	5	5	0.6	0.8	2315	861
2008	2004	2011	3.0	1.0	5	3	0.3333333333333333	0.6	3761	861
1991	1987	1996	1.0	2.0	5	5	0.4	0.2	3910	861
1985	1981	1990	3.0	2.0	5	5	0.4	0.6	4327	861
2006	2002	2011	4.0	2.0	5	5	0.4	0.8	4342	861
1991	1987	1996	1.0	2.0	5	5	0.4	0.2	4655	861
1989	1985	1992	1.0	0.0	5	3	0.0	0.2	5086	861
1991	1987	1996	1.0	0.0	5	5	0.0	0.2	5375	861
1987	1983	1992	3.0	0.0	5	5	0.0	0.6	7446	861
2008	2004	2011	2.0	1.0	5	3	0.3333333333333333	0.4	8118	861
2006	2002	2009	2.0	0.0	5	3	0.0	0.4	8386	861
1995	1991	1996	1.0	1.0	5	1	1.0	0.2	8732	861
1985	1981	1990	2.0	1.0	5	5	0.2	0.4	10182	861
1993	1989	1996	4.0	2.0	5	3	0.6666666666666666	0.8	11425	861
1991	1987	1996	1.0	1.0	5	5	0.2	0.2	12672	861
2008	2004	2011	1.0	2.0	5	3	0.6666666666666666	0.2	12679	861
2013	2009	2015	4.0	2.0	5	2	1.0	0.8	12901	861
1991	1987	1996	1.0	1.0	5	5	0.2	0.2	13438	861
1985	1981	1990	2.0	0.0	5	5	0.0	0.4	13630	861
1982	1978	1987	1.0	0.0	5	5	0.0	0.2	16640	861
1979	1975	1984	1.0	1.0	5	5	0.2	0.2	16670	861
1993	1989	1994	1.0	0.0	5	1	0.0	0.2	17174	861
1982	1979	1987	1.0	2.0	4	5	0.4	0.25	17212	861
1985	1981	1990	1.0	0.0	5	5	0.0	0.2	18361	861
1990	1986	1992	1.0	0.0	5	2	0.0	0.2	18768	861
1995	1991	2000	0.0	2.0	5	5	0.4	0.0	870	861
1995	1991	1996	0.0	1.0	5	1	1.0	0.0	1397	861
1987	1983	1992	0.0	2.0	5	5	0.4	0.0	1557	861
1991	1987	1996	0.0	2.0	5	5	0.4	0.0	1720	861
1981	1977	1986	0.0	2.0	5	5	0.4	0.0	2970	861
1991	1987	1996	0.0	1.0	5	5	0.2	0.0	3674	861
2006	2002	2011	0.0	2.0	5	5	0.4	0.0	6406	861
1990	1986	1995	0.0	1.0	5	5	0.2	0.0	11326	861
1991	1987	1994	0.0	1.0	5	3	0.3333333333333333	0.0	11532	861
1993	1989	1996	0.0	3.0	5	3	1.0	0.0	15629	861
1983	1979	1988	0.0	1.0	5	5	0.2	0.0	15823	861
1978	1974	1983	0.0	1.0	5	5	0.2	0.0	17622	861
1989	1985	1994	0.0	0.0	5	5	0.0	0.0	861	861
1991	1987	1996	0.0	0.0	5	5	0.0	0.0	1374	861
2013	2009	2016	0.0	0.0	5	3	0.0	0.0	1963	861
1993	1989	1996	0.0	0.0	5	3	0.0	0.0	4481	861
1972	1968	1977	0.0	0.0	5	5	0.0	0.0	4590	861
1971	1967	1976	0.0	0.0	5	5	0.0	0.0	5427	861
1991	1987	1995	0.0	0.0	5	4	0.0	0.0	5664	861
1988	1984	1993	0.0	0.0	5	5	0.0	0.0	7079	861
2006	2002	2009	0.0	0.0	5	3	0.0	0.0	8267	861
1991	1987	1996	0.0	0.0	5	5	0.0	0.0	9100	861
1989	1985	1994	0.0	0.0	5	5	0.0	0.0	9746	861
1991	1987	1996	0.0	0.0	5	5	0.0	0.0	12878	861
1991	1987	1996	0.0	0.0	5	5	0.0	0.0	13885	861
1988	1985	1993	0.0	0.0	4	5	0.0	0.0	18748	861
1979	1975	1984	0.0	0.0	5	5	0.0	0.0	18920	861
2005	2001	2010	2.0	3.0	5	5	0.6	0.4	1143	1143
1985	1981	1986	2.0	0.0	5	1	0.0	0.4	5838	1143
1986	1982	1991	2.0	0.0	5	5	0.0	0.4	6872	1143
1996	1992	2001	2.0	5.0	5	5	1.0	0.4	16190	1143
1987	1983	1992	0.0	1.0	5	5	0.2	0.0	3190	1143
1985	1981	1990	0.0	1.0	5	5	0.2	0.0	8785	1143
1986	1982	1991	0.0	0.0	5	5	0.0	0.0	13570	1143
1988	1987	1993	0.0	0.0	2	5	0.0	0.0	14168	1143
2007	2003	2012	3.0	6.0	5	5	1.2	0.6	1155	713
1996	1992	2001	1.0	0.0	5	5	0.0	0.2	2255	713
2008	2004	2013	2.0	0.0	5	5	0.0	0.4	3104	713
2007	2003	2012	2.0	0.0	5	5	0.0	0.4	5351	713
1996	1992	2001	2.0	6.0	5	5	1.2	0.4	7081	713
1995	1991	2000	1.0	0.0	5	5	0.0	0.2	7855	713
1995	1991	1997	1.0	0.0	5	2	0.0	0.2	8553	713
2008	2004	2013	1.0	0.0	5	5	0.0	0.2	8773	713
2013	2009	2018	1.0	1.0	5	5	0.2	0.2	9091	713
2013	2009	2015	1.0	1.0	5	2	0.5	0.2	10089	713
1995	1991	2000	1.0	2.0	5	5	0.4	0.2	14110	713
2007	2003	2012	3.0	3.0	5	5	0.6	0.6	16430	713
2007	2003	2012	1.0	2.0	5	5	0.4	0.2	18825	713
1996	1992	1997	1.0	0.0	5	1	0.0	0.2	18836	713
2009	2005	2014	0.0	5.0	5	5	1.0	0.0	713	713
1995	1991	2000	0.0	3.0	5	5	0.6	0.0	1195	713
1995	1991	2000	0.0	1.0	5	5	0.2	0.0	6865	713
1996	1992	2001	0.0	0.0	5	5	0.0	0.0	1518	713
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	2796	713
2013	2009	2018	0.0	0.0	5	5	0.0	0.0	3456	713
1995	1991	2000	0.0	0.0	5	5	0.0	0.0	5519	713
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	6705	713
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	7383	713
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	8942	713
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	9755	713
1996	1992	1997	0.0	0.0	5	1	0.0	0.0	11155	713
2008	2004	2013	0.0	0.0	5	5	0.0	0.0	11703	713
2007	2003	2010	0.0	0.0	5	3	0.0	0.0	12727	713
2007	2003	2009	0.0	0.0	5	2	0.0	0.0	14065	713
1996	1994	1997	0.0	0.0	3	1	0.0	0.0	17297	713
2008	2004	2013	2.0	3.0	5	5	0.6	0.4	1156	1157
2012	2008	2017	10.0	12.0	5	5	2.4	2.0	2056	1157
2012	2008	2017	10.0	9.0	5	5	1.8	2.0	3637	1157
2013	2009	2018	3.0	9.0	5	5	1.8	0.6	3790	1157
2008	2004	2013	1.0	4.0	5	5	0.8	0.2	4021	1157
2004	2000	2009	1.0	4.0	5	5	0.8	0.2	5011	1157
2006	2002	2011	3.0	1.0	5	5	0.2	0.6	6434	1157
2013	2009	2014	1.0	0.0	5	1	0.0	0.2	6641	1157
2004	2000	2009	4.0	13.0	5	5	2.6	0.8	7343	1157
2012	2008	2014	4.0	2.0	5	2	1.0	0.8	9673	1157
2006	2002	2011	3.0	1.0	5	5	0.2	0.6	9770	1157
2004	2000	2009	1.0	5.0	5	5	1.0	0.2	11930	1157
2008	2004	2013	2.0	4.0	5	5	0.8	0.4	13379	1157
2010	2006	2015	1.0	3.0	5	5	0.6	0.2	14240	1157
2008	2004	2011	1.0	4.0	5	3	1.3333333333333333	0.2	14818	1157
2004	2000	2009	1.0	0.0	5	5	0.0	0.2	17805	1157
2012	2008	2017	10.0	6.0	5	5	1.2	2.0	17855	1157
2013	2009	2018	2.0	5.0	5	5	1.0	0.4	17955	1157
2012	2008	2017	1.0	0.0	5	5	0.0	0.2	18822	1157
2010	2006	2015	0.0	2.0	5	5	0.4	0.0	3546	1157
2013	2009	2018	0.0	2.0	5	5	0.4	0.0	4784	1157
2008	2004	2013	0.0	1.0	5	5	0.2	0.0	17309	1157
2008	2004	2013	0.0	0.0	5	5	0.0	0.0	12025	1157
1988	1984	1993	0.0	0.0	5	5	0.0	0.0	15154	1157
1978	1974	1983	0.0	0.0	5	5	0.0	0.0	15408	1157
1991	1987	1993	0.0	0.0	5	2	0.0	0.0	15966	1157
2013	2009	2018	0.0	0.0	5	5	0.0	0.0	16326	1157
2004	2000	2007	0.0	0.0	5	3	0.0	0.0	17742	1157
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	18320	1157
2013	2009	2018	4.0	3.0	5	5	0.6	0.8	1165	216
2013	2009	2018	1.0	5.0	5	5	1.0	0.2	3895	216
2013	2009	2018	2.0	4.0	5	5	0.8	0.4	6421	216
2013	2009	2018	2.0	1.0	5	5	0.2	0.4	9103	216
2013	2009	2018	5.0	4.0	5	5	0.8	1.0	15008	216
2013	2009	2018	6.0	2.0	5	5	0.4	1.2	15758	216
2013	2009	2018	2.0	3.0	5	5	0.6	0.4	19484	216
2013	2009	2018	0.0	1.0	5	5	0.2	0.0	608	216
2013	2009	2018	0.0	4.0	5	5	0.8	0.0	2487	216
2013	2009	2015	0.0	1.0	5	2	0.5	0.0	2533	216
2013	2009	2018	0.0	1.0	5	5	0.2	0.0	4676	216
2013	2009	2018	0.0	1.0	5	5	0.2	0.0	11456	216
2013	2009	2017	0.0	2.0	5	4	0.5	0.0	17337	216
2013	2009	2018	0.0	0.0	5	5	0.0	0.0	1914	216
1990	1986	1991	0.0	0.0	5	1	0.0	0.0	19656	216
2005	2001	2010	1.0	0.0	5	5	0.0	0.2	1190	16
2008	2004	2013	1.0	0.0	5	5	0.0	0.2	5940	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	12772	16
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	15523	16
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	17194	16
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	18291	16
2005	2001	2010	0.0	5.0	5	5	1.0	0.0	376	16
1987	1983	1992	0.0	1.0	5	5	0.2	0.0	383	16
2005	2001	2010	0.0	1.0	5	5	0.2	0.0	2223	16
1987	1983	1992	0.0	2.0	5	5	0.4	0.0	3742	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	5704	16
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	7321	16
2005	2001	2010	0.0	1.0	5	5	0.2	0.0	10819	16
1987	1983	1992	0.0	1.0	5	5	0.2	0.0	12706	16
1992	1988	1997	0.0	0.0	5	5	0.0	0.0	16678	16
1987	1983	1992	0.0	1.0	5	5	0.2	0.0	19091	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	15	16
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	1394	16
2005	2001	2008	0.0	0.0	5	3	0.0	0.0	2669	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	4421	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	5738	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	6396	16
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	7497	16
2012	2008	2013	0.0	0.0	5	1	0.0	0.0	8321	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	10530	16
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	11557	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	15902	16
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	17916	16
2004	2000	2007	0.0	0.0	5	3	0.0	0.0	1211	1211
2009	2005	2014	1.0	0.0	5	5	0.0	0.2	18714	1211
2007	2003	2012	1.0	0.0	5	5	0.0	0.2	19383	1211
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	19447	1211
2009	2005	2014	0.0	1.0	5	5	0.2	0.0	6930	1211
2004	2000	2009	0.0	0.0	5	5	0.0	0.0	15370	1211
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	3954	1211
1998	1994	2003	0.0	0.0	5	5	0.0	0.0	6799	1211
2007	2003	2012	0.0	0.0	5	5	0.0	0.0	7712	1211
1991	1987	1996	0.0	0.0	5	5	0.0	0.0	8185	1211
2008	2004	2013	0.0	0.0	5	5	0.0	0.0	8779	1211
1992	1988	1997	0.0	0.0	5	5	0.0	0.0	9319	1211
1998	1994	1999	0.0	0.0	5	1	0.0	0.0	9544	1211
1996	1992	1999	0.0	0.0	5	3	0.0	0.0	10312	1211
1981	1977	1986	0.0	0.0	5	5	0.0	0.0	11812	1211
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	16451	1211
1987	1983	1992	0.0	0.0	5	5	0.0	0.0	17537	1211
1981	1977	1986	0.0	0.0	5	5	0.0	0.0	17618	1211
2005	2001	2008	1.0	0.0	5	3	0.0	0.2	1214	20
2008	2004	2010	0.0	0.0	5	2	0.0	0.0	1653	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	12512	20
2006	2002	2010	2.0	0.0	5	4	0.0	0.4	13266	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	13481	20
1992	1988	1997	0.0	1.0	5	5	0.2	0.0	6076	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	10352	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	15	20
2006	2002	2010	0.0	0.0	5	4	0.0	0.0	263	20
2009	2008	2014	0.0	0.0	2	5	0.0	0.0	1103	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	1722	20
2006	2002	2009	0.0	0.0	5	3	0.0	0.0	2364	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	2541	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	5264	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	6161	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	6852	20
1997	1993	1998	0.0	0.0	5	1	0.0	0.0	7466	20
2005	2001	2010	0.0	0.0	5	5	0.0	0.0	8646	20
2006	2002	2010	0.0	0.0	5	4	0.0	0.0	9761	20
1992	1988	1997	0.0	0.0	5	5	0.0	0.0	9784	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	14449	20
2009	2005	2014	0.0	0.0	5	5	0.0	0.0	19649	20
1992	1988	1997	2.0	5.0	5	5	1.0	0.4	1216	1216
1983	1979	1988	1.0	2.0	5	5	0.4	0.2	14422	1216
1995	1991	2000	0.0	1.0	5	5	0.2	0.0	4727	1216
1983	1979	1988	0.0	4.0	5	5	0.8	0.0	13030	1216
2004	2000	2009	0.0	0.0	5	5	0.0	0.0	4939	1216
1982	1978	1987	0.0	0.0	5	5	0.0	0.0	12430	1216
1997	1993	1998	0.0	0.0	5	1	0.0	0.0	13882	1216
1982	1979	1987	0.0	0.0	4	5	0.0	0.0	15599	1216
2012	2008	2016	12.0	12.0	5	4	3.0	2.4	1223	906
2012	2008	2016	1.0	1.0	5	4	0.25	0.2	1606	906
2012	2008	2016	2.0	2.0	5	4	0.5	0.4	4382	906
2012	2008	2016	17.0	3.0	5	4	0.75	3.4	4604	906
2012	2008	2017	9.0	8.0	5	5	1.6	1.8	5027	906
2012	2008	2016	3.0	3.0	5	4	0.75	0.6	6939	906
2012	2008	2016	14.0	14.0	5	4	3.5	2.8	8435	906
2012	2008	2016	2.0	3.0	5	4	0.75	0.4	8693	906
2012	2008	2016	4.0	0.0	5	4	0.0	0.8	9325	906
2012	2008	2016	1.0	5.0	5	4	1.25	0.2	10675	906
2012	2008	2016	3.0	1.0	5	4	0.25	0.6	15189	906
2012	2008	2016	1.0	2.0	5	4	0.5	0.2	15782	906
2012	2008	2016	3.0	3.0	5	4	0.75	0.6	17034	906
2012	2008	2016	0.0	2.0	5	4	0.5	0.0	15145	906
2012	2008	2016	0.0	0.0	5	4	0.0	0.0	906	906
2012	2008	2016	0.0	0.0	5	4	0.0	0.0	2067	906
1988	1984	1990	4.0	1.0	5	2	0.5	0.8	1227	1228
1981	1977	1986	4.0	4.0	5	5	0.8	0.8	2109	1228
1981	1980	1986	1.0	7.0	2	5	1.4	0.5	4264	1228
1991	1987	1996	3.0	1.0	5	5	0.2	0.6	5231	1228
1981	1977	1986	2.0	1.0	5	5	0.2	0.4	5373	1228
1983	1979	1988	2.0	2.0	5	5	0.4	0.4	5441	1228
1974	1974	1979	2.0	2.0	1	5	0.4	2.0	6029	1228
1994	1990	1998	1.0	1.0	5	4	0.25	0.2	6242	1228
1980	1976	1985	7.0	4.0	5	5	0.8	1.4	6863	1228
1980	1976	1985	1.0	1.0	5	5	0.2	0.2	6866	1228
1995	1991	1998	5.0	0.0	5	3	0.0	1.0	7341	1228
1991	1987	1996	1.0	1.0	5	5	0.2	0.2	10640	1228
1980	1979	1985	2.0	0.0	2	5	0.0	1.0	11154	1228
1981	1977	1986	1.0	2.0	5	5	0.4	0.2	11173	1228
1981	1977	1986	3.0	11.0	5	5	2.2	0.6	12006	1228
