EditorYear	PeerPercent	Cohort
3	0.17751479289940827	2
4	0.13333333333333333	2
5	0.14285714285714285	2
-4	0.07142857142857142	2
-3	0.09090909090909091	2
-2	0.041666666666666664	2
-1	0.19230769230769232	2
0	0.18421052631578946	2
1	0.2	2
2	0.21621621621621623	2
3	0.1111111111111111	2
4	0.14285714285714285	2
5	0.06666666666666667	2
-2	0.0	2
-1	0.08333333333333333	2
0	0.0	2
1	0.25	2
2	0.3333333333333333	2
3	1.0	2
4	0.0	2
5	0.0	2
-4	0.2	2
-3	0.3	2
-2	0.25	2
-1	0.0	2
0	0.0	2
1	0.11864406779661017	2
2	0.18604651162790697	2
3	0.11475409836065574	2
4	0.07692307692307693	2
5	0.08620689655172414	2
-4	0.07692307692307693	2
-3	0.16	2
-2	0.2	2
-1	0.2222222222222222	2
0	0.25	2
1	0.5	2
2	0.1111111111111111	2
3	0.3333333333333333	2
4	0.041666666666666664	2
5	0.25	2
-2	0.06666666666666667	2
-1	0.07407407407407407	2
0	0.13636363636363635	2
1	0.046153846153846156	2
2	0.1509433962264151	2
3	0.16666666666666666	2
4	0.1	2
5	0.058823529411764705	2
1	0.10666666666666667	2
2	0.12727272727272726	2
3	0.1	2
4	0.1111111111111111	2
5	0.1346153846153846	2
1	0.06896551724137931	2
2	0.037037037037037035	2
3	0.13043478260869565	2
4	0.04	2
5	0.25	2
-3	0.046511627906976744	2
-2	0.10869565217391304	2
-1	0.05063291139240506	2
0	0.061224489795918366	2
1	0.29310344827586204	2
2	0.11627906976744186	2
3	0.19230769230769232	2
4	0.125	2
5	0.02631578947368421	2
1	0.3076923076923077	2
2	0.0	2
-4	0.14634146341463414	2
-3	0.1951219512195122	2
-2	0.045454545454545456	2
-1	0.13636363636363635	2
0	0.13043478260869565	2
1	0.11538461538461539	2
2	0.3333333333333333	2
3	0.125	2
-1	0.0	2
0	0.1891891891891892	2
1	0.09467455621301775	2
2	0.12442396313364056	2
3	0.032407407407407406	2
4	0.0896551724137931	2
-4	0.16666666666666666	2
-3	0.0	2
-2	0.06666666666666667	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.8571428571428571	2
3	0.2	2
4	0.14285714285714285	2
5	0.16666666666666666	2
1	0.05660377358490566	2
2	0.10869565217391304	2
1	0.05	2
2	0.14285714285714285	2
3	0.25	2
1	0.10714285714285714	2
1	0.0	2
2	1.0	2
3	0.3333333333333333	2
4	0.3333333333333333	2
5	0.5	2
-4	0.022727272727272728	2
-3	0.12244897959183673	2
-2	0.0196078431372549	2
-1	0.11538461538461539	2
0	0.09375	2
1	0.02040816326530612	2
2	0.021739130434782608	2
3	0.0684931506849315	2
4	0.016129032258064516	2
5	0.0	2
1	0.10526315789473684	2
2	0.1111111111111111	2
3	0.0	2
4	0.09090909090909091	2
1	0.3125	2
2	0.0	2
3	0.11764705882352941	2
4	0.0	2
5	0.1111111111111111	2
-4	0.10810810810810811	2
-3	0.07692307692307693	2
-2	0.11377245508982035	2
-1	0.07729468599033816	2
0	0.08759124087591241	2
1	0.13712374581939799	2
2	0.13677811550151975	2
3	0.12418300653594772	2
4	0.0892018779342723	2
5	0.20652173913043478	2
-4	0.0	2
-3	0.5	2
-2	1.0	2
-1	0.16666666666666666	2
0	0.0	2
1	0.13966480446927373	2
2	0.10884353741496598	2
3	0.06349206349206349	2
4	0.07344632768361582	2
5	0.1206896551724138	2
-4	0.5	2
-3	0.0	2
-2	1.0	2
-1	0.0	2
0	0.0	2
1	0.09090909090909091	2
2	0.15384615384615385	2
3	0.14285714285714285	2
4	0.0	2
5	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.5	2
1	0.4444444444444444	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.08695652173913043	2
0	0.15384615384615385	2
1	0.03508771929824561	2
2	0.04225352112676056	2
3	0.08536585365853659	2
4	0.05747126436781609	2
-4	0.11764705882352941	2
-3	0.0	2
-2	0.0	2
-1	0.08333333333333333	2
0	0.0	2
1	0.06666666666666667	2
1	0.075	2
2	0.03333333333333333	2
3	0.08	2
4	0.02702702702702703	2
5	0.08108108108108109	2
0	0.0	2
1	0.4807692307692308	2
2	0.625	2
3	0.47058823529411764	2
4	0.5102040816326531	2
-1	0.0	2
0	0.024390243902439025	2
1	0.05263157894736842	2
2	0.017857142857142856	2
3	0.01744186046511628	2
4	0.048484848484848485	2
5	0.04807692307692308	2
-2	0.25	2
-1	0.0	2
0	0.0	2
1	0.14285714285714285	2
2	0.3333333333333333	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.08333333333333333	2
5	0.05555555555555555	2
1	0.18	2
2	0.07692307692307693	2
3	0.14655172413793102	2
4	0.07964601769911504	2
5	0.05128205128205128	2
1	0.16666666666666666	2
-4	0.0	2
1	0.030303030303030304	2
2	0.0547945205479452	2
3	0.06153846153846154	2
4	0.015384615384615385	2
5	0.034482758620689655	2
-4	0.14285714285714285	2
-3	0.0	2
-2	0.1111111111111111	2
-1	0.11428571428571428	2
0	0.037037037037037035	2
1	0.06756756756756757	2
2	0.07228915662650602	2
3	0.05263157894736842	2
4	0.06153846153846154	2
5	0.05454545454545454	2
-4	0.09523809523809523	2
-3	0.07692307692307693	2
-2	0.09523809523809523	2
-1	0.0	2
1	0.038461538461538464	2
2	0.2	2
3	0.17647058823529413	2
4	0.045454545454545456	2
5	0.08	2
1	0.0	2
2	0.03571428571428571	2
3	0.0	2
4	0.1111111111111111	2
5	0.14285714285714285	2
1	0.06451612903225806	2
2	0.07142857142857142	2
3	0.06451612903225806	2
4	0.09615384615384616	2
5	0.08860759493670886	2
1	0.05263157894736842	2
2	0.024390243902439025	2
3	0.0	2
4	0.0	2
5	0.044444444444444446	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.5	2
0	0.4444444444444444	2
1	0.5	2
2	0.3333333333333333	2
3	0.5	2
4	0.25	2
-4	0.2857142857142857	2
-3	0.2127659574468085	2
-2	0.21153846153846154	2
-1	0.3409090909090909	2
0	0.25	2
1	0.06666666666666667	2
2	0.46153846153846156	2
3	0.2857142857142857	2
4	0.2857142857142857	2
5	0.5789473684210527	2
-4	0.5	2
-3	0.5	2
-1	1.0	2
0	0.6666666666666666	2
1	0.46511627906976744	2
2	0.3888888888888889	2
3	0.24	2
4	0.4473684210526316	2
5	0.5277777777777778	2
1	0.08333333333333333	2
-4	0.048	2
-3	0.03225806451612903	2
-2	0.027777777777777776	2
-1	0.041666666666666664	2
0	0.07772020725388601	2
1	0.034934497816593885	2
2	0.07177033492822966	2
3	0.044585987261146494	2
4	0.05442176870748299	2
1	0.0	2
2	0.0	2
3	0.5	2
4	0.0	2
5	1.0	2
1	0.75	2
2	0.3333333333333333	2
3	1.0	2
4	0.7777777777777778	2
5	0.0	2
-1	0.0	2
1	0.0	2
2	0.03125	2
3	0.0	2
4	0.0	2
5	0.0	2
-1	0.5454545454545454	2
0	0.13043478260869565	2
1	0.0375	2
2	0.030303030303030304	2
-4	0.045454545454545456	2
-3	0.0	2
-2	0.10526315789473684	2
-1	0.25	2
0	0.0	2
1	0.21875	2
2	0.058823529411764705	2
3	0.13793103448275862	2
4	0.125	2
5	0.14545454545454545	2
1	1.0	2
2	0.0	2
3	0.0	2
4	1.0	2
5	1.0	2
0	0.125	2
1	0.07602339181286549	2
2	0.08433734939759036	2
3	0.07954545454545454	2
4	0.054878048780487805	2
5	0.06578947368421052	2
-4	0.1111111111111111	2
-3	0.15789473684210525	2
-2	0.1875	2
-1	0.03125	2
0	0.03333333333333333	2
1	0.058823529411764705	2
2	0.125	2
3	0.0	2
4	0.2222222222222222	2
5	0.0	2
-1	0.1095890410958904	2
0	0.04878048780487805	2
1	0.1891891891891892	2
2	0.11764705882352941	2
3	0.1111111111111111	2
4	0.4117647058823529	2
5	0.0	2
-1	0.0	2
0	0.0	2
1	0.125	2
2	0.037037037037037035	2
3	0.07142857142857142	2
4	0.02702702702702703	2
5	0.0	2
-1	0.0	2
0	0.13432835820895522	2
1	0.13636363636363635	2
2	0.08860759493670886	2
-4	0.2857142857142857	2
-3	0.25	2
-2	0.125	2
-1	0.21428571428571427	2
0	0.2	2
1	0.6666666666666666	2
2	0.3333333333333333	2
3	0.5	2
4	0.75	2
5	0.6	2
-1	0.056074766355140186	2
0	0.06521739130434782	2
1	0.08609271523178808	2
2	0.05737704918032787	2
3	0.1171875	2
4	0.16666666666666666	2
5	0.19047619047619047	2
1	0.08	2
2	0.10476190476190476	2
3	0.125	2
4	0.17204301075268819	2
5	0.10067114093959731	2
-2	0.10576923076923077	2
-1	0.1864406779661017	2
0	0.1958762886597938	2
1	0.2	2
2	0.10638297872340426	2
1	0.2	2
2	0.0	2
3	0.3333333333333333	2
4	0.5	2
5	0.0	2
1	0.14285714285714285	2
2	0.5	2
3	0.5	2
4	0.25	2
5	0.0	2
-1	0.5	2
0	0.03333333333333333	2
1	0.1111111111111111	2
2	0.08333333333333333	2
3	0.07692307692307693	2
4	0.13636363636363635	2
5	0.3	2
1	0.25	2
2	0.0	2
3	1.0	2
4	0.5	2
5	0.0	2
0	0.07964601769911504	2
1	0.07246376811594203	2
2	0.10416666666666667	2
3	0.05555555555555555	2
4	0.1276595744680851	2
5	0.14173228346456693	2
0	0.0	2
1	0.0	2
2	0.15384615384615385	2
3	0.08333333333333333	2
4	0.0	2
1	0.0673076923076923	2
2	0.021739130434782608	2
3	0.02040816326530612	2
4	0.09722222222222222	2
5	0.047619047619047616	2
1	0.14814814814814814	2
2	0.05	2
3	0.09523809523809523	2
4	0.15384615384615385	2
5	0.0	2
-4	0.015463917525773196	2
-3	0.028708133971291867	2
-2	0.030612244897959183	2
-1	0.0	2
0	0.0	2
1	0.3333333333333333	2
2	0.21621621621621623	2
1	0.06506849315068493	2
2	0.11063829787234042	2
3	0.1188118811881188	2
4	0.08616780045351474	2
5	0.08806818181818182	2
1	0.1095890410958904	2
2	0.04878048780487805	2
3	0.1891891891891892	2
4	0.11764705882352941	2
5	0.1111111111111111	2
1	1.0	2
2	0.0	2
3	0.058823529411764705	2
4	0.0	2
5	0.14285714285714285	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	0.043478260869565216	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.12	2
-1	0.0	2
0	0.0	2
1	0.14285714285714285	2
2	0.3333333333333333	2
3	0.05263157894736842	2
4	0.0	2
5	0.14285714285714285	2
1	1.0	2
2	0.6666666666666666	2
3	0.0	2
4	0.6666666666666666	2
5	0.1	2
-4	0.1388888888888889	2
-3	0.25	2
-2	0.08571428571428572	2
-1	0.04081632653061224	2
0	0.058823529411764705	2
1	0.25	2
2	0.0	2
3	0.0	2
4	0.0	2
5	1.0	2
-3	0.17857142857142858	2
-2	0.07142857142857142	2
-1	0.09090909090909091	2
0	0.041666666666666664	2
1	0.19230769230769232	2
2	0.18421052631578946	2
3	0.2	2
4	0.21621621621621623	2
5	0.1111111111111111	2
-4	0.0	2
-3	0.5	2
-2	1.0	2
-1	0.16666666666666666	2
0	0.0	2
1	0.13966480446927373	2
2	0.10884353741496598	2
3	0.06349206349206349	2
1	0.5	2
2	0.3333333333333333	2
3	0.0	2
-4	0.0	2
-3	0.0	2
1	0.0	2
2	0.13513513513513514	2
3	0.09090909090909091	2
4	0.022222222222222223	2
5	0.038461538461538464	2
-4	0.5	2
-3	0.0	2
-2	0.5	2
0	0.25	2
1	0.1875	2
2	0.17647058823529413	2
3	0.4117647058823529	2
4	0.4166666666666667	2
5	0.6842105263157895	2
1	0.07964601769911504	2
-4	0.0	2
-3	0.05	2
-2	0.05128205128205128	2
-1	0.11428571428571428	2
0	0.0625	2
1	0.10714285714285714	2
2	0.0	2
3	0.0	2
4	0.125	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.5	2
0	0.07692307692307693	2
1	0.057692307692307696	2
2	0.047619047619047616	2
3	0.0425531914893617	2
1	0.06451612903225806	2
2	0.07142857142857142	2
3	0.06451612903225806	2
4	0.09615384615384616	2
5	0.08860759493670886	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.5	2
1	0.4444444444444444	2
2	0.5	2
3	0.3333333333333333	2
4	0.5	2
5	0.25	2
-4	0.19230769230769232	2
-3	0.18421052631578946	2
-2	0.2	2
-1	0.21621621621621623	2
0	0.1111111111111111	2
1	0.14285714285714285	2
2	0.06666666666666667	2
3	0.07142857142857142	2
4	0.08333333333333333	2
5	0.05263157894736842	2
1	0.8	2
2	0.0	2
3	0.5	2
4	0.6	2
5	0.3333333333333333	2
-4	0.0975609756097561	2
-3	0.07092198581560284	2
-2	0.08648648648648649	2
-1	0.05555555555555555	2
0	0.05	2
1	0.1595744680851064	2
2	0.057971014492753624	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.1	2
1	0.06666666666666667	2
2	0.14285714285714285	2
3	0.0	2
4	0.0	2
5	1.0	2
1	0.036231884057971016	2
2	0.015384615384615385	2
3	0.03271028037383177	2
4	0.015151515151515152	2
5	0.022727272727272728	2
1	0.06086956521739131	2
2	0.11224489795918367	2
3	0.10638297872340426	2
4	0.0650887573964497	2
5	0.0446927374301676	2
0	0.0	2
1	0.0625	2
2	0.07407407407407407	2
3	0.05555555555555555	2
-4	0.038461538461538464	2
-3	0.07894736842105263	2
1	0.10526315789473684	2
2	0.027777777777777776	2
3	0.07142857142857142	2
4	0.03636363636363636	2
5	0.05405405405405406	2
-4	0.04	2
-3	0.1	2
-2	0.07142857142857142	2
-1	0.25	2
0	0.16666666666666666	2
1	0.0	2
2	0.3333333333333333	2
3	0.2857142857142857	2
4	0.2	2
-4	0.0	2
-1	1.0	2
0	0.0	2
1	0.75	2
2	0.25	2
3	0.0	2
4	0.0	2
5	0.3333333333333333	2
0	0.3333333333333333	2
1	0.11267605633802817	2
2	0.13725490196078433	2
3	0.16483516483516483	2
4	0.054945054945054944	2
5	0.16279069767441862	2
1	0.043478260869565216	2
2	0.03205128205128205	2
3	0.08484848484848485	2
4	0.06748466257668712	2
5	0.07109004739336493	2
-4	0.0	2
-3	0.0	2
-2	0.6666666666666666	2
-1	0.29411764705882354	2
0	0.21428571428571427	2
1	0.2727272727272727	2
2	0.29411764705882354	2
-1	0.14925373134328357	2
0	0.12962962962962962	2
1	0.15311004784688995	2
2	0.11666666666666667	2
3	0.15808823529411764	2
4	0.20175438596491227	2
5	0.2222222222222222	2
-4	0.2857142857142857	2
-3	0.2127659574468085	2
-2	0.21153846153846154	2
-1	0.3409090909090909	2
0	0.25	2
1	0.06666666666666667	2
2	0.46153846153846156	2
3	0.2857142857142857	2
4	0.2857142857142857	2
5	0.5789473684210527	2
-4	0.024390243902439025	2
-3	0.023809523809523808	2
-2	0.0	2
-1	0.0	2
0	0.058823529411764705	2
1	0.1	2
2	0.08333333333333333	2
3	0.0	2
4	0.0	2
5	0.0	2
-4	0.0	2
-3	0.1111111111111111	2
-2	0.11428571428571428	2
-1	0.037037037037037035	2
0	0.06756756756756757	2
1	0.07228915662650602	2
2	0.05263157894736842	2
3	0.06153846153846154	2
4	0.05454545454545454	2
5	0.1875	2
-4	0.0967741935483871	2
-3	0.24074074074074073	2
-2	0.13043478260869565	2
-1	0.3333333333333333	2
0	0.0	2
1	0.5	2
-1	0.041666666666666664	2
0	0.037037037037037035	2
1	0.038461538461538464	2
2	0.08	2
3	0.04	2
4	0.0	2
5	0.08333333333333333	2
1	0.07926829268292683	2
2	0.05555555555555555	2
-4	0.10204081632653061	2
-3	0.030303030303030304	2
-2	0.05357142857142857	2
-1	0.1076923076923077	2
0	0.12727272727272726	2
1	0.06896551724137931	2
2	0.09009009009009009	2
3	0.07142857142857142	2
4	0.08536585365853659	2
5	0.22077922077922077	2
1	1.0	2
2	0.0	2
3	1.0	2
4	0.0	2
5	0.0	2
1	0.0594059405940594	2
2	0.025	2
3	0.10119047619047619	2
4	0.11538461538461539	2
5	0.0958904109589041	2
1	0.2	2
2	0.0	2
3	0.75	2
4	0.38461538461538464	2
5	0.375	2
1	0.043478260869565216	2
2	0.15789473684210525	2
3	0.1111111111111111	2
4	0.043478260869565216	2
5	0.047619047619047616	2
0	0.027777777777777776	2
1	0.037037037037037035	2
2	0.14754098360655737	2
3	0.012345679012345678	2
4	0.0	2
5	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.047619047619047616	2
0	0.03278688524590164	2
1	0.04504504504504504	2
-4	0.013157894736842105	2
-3	0.04225352112676056	2
-2	0.1509433962264151	2
-1	0.05660377358490566	2
0	0.0	2
1	0.07407407407407407	2
2	0.1111111111111111	2
3	0.11428571428571428	2
-2	0.0	2
-1	0.0	2
0	0.0625	2
1	0.043243243243243246	2
2	0.03333333333333333	2
-2	0.0	2
-1	0.0	2
0	0.05660377358490566	2
1	0.030303030303030304	2
2	0.3191489361702128	2
3	0.0	2
4	0.0	2
5	0.0	2
0	0.07964601769911504	2
1	0.07246376811594203	2
2	0.10416666666666667	2
-4	0.5	2
-3	0.25	2
-2	0.0	2
-1	0.08333333333333333	2
0	0.2	2
1	0.15384615384615385	2
2	0.5	2
3	0.0	2
4	0.2222222222222222	2
5	0.10526315789473684	2
0	0.0	2
1	0.08	2
2	0.061224489795918366	2
3	0.0975609756097561	2
4	0.08	2
5	0.25	2
1	0.3333333333333333	2
-1	0.07142857142857142	2
0	0.03225806451612903	2
1	0.043478260869565216	2
2	0.08695652173913043	2
3	0.043478260869565216	2
4	0.0	2
5	0.0	2
1	0.18333333333333332	2
2	0.15217391304347827	2
3	0.13157894736842105	2
4	0.22033898305084745	2
5	0.05263157894736842	2
1	0.4	2
2	0.0	2
-2	0.0	2
-1	0.02857142857142857	2
0	0.010101010101010102	2
1	0.019417475728155338	2
2	0.0625	2
3	0.2857142857142857	2
-4	0.07692307692307693	2
-3	0.07142857142857142	2
-2	0.07692307692307693	2
-1	0.2	2
0	0.16666666666666666	2
1	0.37254901960784315	2
2	0.2857142857142857	2
3	0.2127659574468085	2
4	0.21153846153846154	2
5	0.3409090909090909	2
0	0.0	2
1	0.2	2
2	0.3333333333333333	2
3	0.16666666666666666	2
4	0.14285714285714285	2
5	0.0	2
-3	0.0	2
-2	0.5	2
-1	0.07142857142857142	2
0	0.09090909090909091	2
1	0.22727272727272727	2
2	0.2727272727272727	2
3	0.4	2
4	0.6363636363636364	2
5	0.0	2
1	0.0594059405940594	2
2	0.053268765133171914	2
3	0.08414239482200647	2
4	0.05592105263157895	2
5	0.08943089430894309	2
1	0.14285714285714285	2
2	0.1	2
3	0.14285714285714285	2
4	0.0	2
5	0.2	2
1	0.03225806451612903	2
2	0.1111111111111111	2
3	0.125	2
4	0.4	2
5	0.32142857142857145	2
-4	0.5	2
-2	0.25	2
-1	0.1875	2
0	0.17647058823529413	2
1	0.4117647058823529	2
2	0.4166666666666667	2
3	0.6842105263157895	2
4	0.5	2
5	0.25	2
-4	0.2	2
-3	0.16666666666666666	2
-2	0.37254901960784315	2
-1	0.2857142857142857	2
0	0.2127659574468085	2
1	0.21153846153846154	2
2	0.3409090909090909	2
3	0.25	2
1	1.0	2
2	0.5	2
3	0.0	2
4	0.3333333333333333	2
5	1.0	2
-3	0.3	2
-2	0.5714285714285714	2
-1	0.625	2
0	0.375	2
1	0.21428571428571427	2
2	0.5	2
1	0.09090909090909091	2
2	0.10869565217391304	2
3	0.021739130434782608	2
4	0.16	2
-3	0.4	2
-2	0.3333333333333333	2
-1	0.034482758620689655	2
0	0.08571428571428572	2
1	0.08108108108108109	2
2	0.09375	2
3	0.08	2
4	0.0	2
5	0.5	2
1	0.0	2
2	0.3333333333333333	2
3	0.125	2
4	0.0425531914893617	2
5	0.2222222222222222	2
1	0.07926829268292683	2
2	0.05555555555555555	2
-3	0.26666666666666666	2
-2	0.25	2
-1	0.3	2
0	0.4166666666666667	2
1	0.12374581939799331	2
2	0.09836065573770492	2
3	0.06756756756756757	2
4	0.10320284697508897	2
5	0.07633587786259542	2
-2	0.0	2
-1	0.0	2
0	0.3333333333333333	2
1	0.0	2
2	0.0	2
3	0.3333333333333333	2
4	0.0	2
5	0.16666666666666666	2
1	0.5	2
2	0.25	2
3	0.11827956989247312	2
4	0.1	2
1	0.046511627906976744	2
2	0.0	2
3	0.0	2
-4	0.0	2
-3	0.14285714285714285	2
-2	0.14634146341463414	2
-1	0.1951219512195122	2
0	0.045454545454545456	2
1	0.13636363636363635	2
2	0.13043478260869565	2
3	0.11538461538461539	2
4	0.3333333333333333	2
5	0.125	2
0	0.16666666666666666	2
1	0.10344827586206896	2
2	0.03125	2
3	0.023255813953488372	2
4	0.23404255319148937	2
5	0.038461538461538464	2
-3	0.0	2
-2	0.4807692307692308	2
-1	0.625	2
0	0.47058823529411764	2
1	0.5102040816326531	2
2	0.24074074074074073	2
3	0.5263157894736842	2
4	0.2857142857142857	2
5	0.3	2
1	0.14814814814814814	2
1	0.0	2
2	0.5	2
-3	0.0	2
-2	0.3333333333333333	2
-1	0.0	2
0	0.0	2
1	0.0	2
2	0.2857142857142857	2
3	0.0	2
4	0.0	2
5	0.0	2
1	0.0	2
2	0.0	2
3	0.05660377358490566	2
4	0.030303030303030304	2
5	0.3191489361702128	2
1	1.0	2
2	0.0	2
3	0.0	2
4	1.0	2
5	0.0	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
1	0.09523809523809523	2
2	0.04	2
3	0.1125	2
4	0.06818181818181818	2
5	0.09243697478991597	2
-2	0.5	2
-1	0.4	2
0	0.5	2
1	0.4444444444444444	2
2	0.375	2
3	0.5	2
4	0.7142857142857143	2
5	0.6666666666666666	2
0	0.0	2
1	0.1417004048582996	2
2	0.0938337801608579	2
3	0.065	2
4	0.05075187969924812	2
5	0.04046242774566474	2
1	0.25	2
2	0.11764705882352941	2
3	0.11764705882352941	2
4	0.0	2
5	0.0784313725490196	2
-4	0.05075187969924812	2
-3	0.04046242774566474	2
-2	0.054474708171206226	2
-1	0.06511627906976744	2
0	0.05116279069767442	2
1	0.049079754601226995	2
2	0.07942238267148015	2
3	0.08482142857142858	2
4	0.05625	2
1	0.0	2
2	0.125	2
3	0.1	2
1	0.09090909090909091	2
2	0.05263157894736842	2
3	0.0	2
4	0.0	2
5	0.23076923076923078	2
0	0.0	2
1	1.0	2
2	0.3333333333333333	2
3	0.3333333333333333	2
4	0.5	2
5	0.0	2
1	0.4	2
-2	0.25	2
-1	0.0	2
0	0.8	2
1	0.5	2
2	1.0	2
3	0.0	2
4	0.0	2
5	1.0	2
-4	0.16666666666666666	2
-3	0.37254901960784315	2
-2	0.2857142857142857	2
-1	0.2127659574468085	2
0	0.21153846153846154	2
1	0.3409090909090909	2
2	0.25	2
-4	0.16666666666666666	2
-3	0.13333333333333333	2
-2	0.0	2
-1	0.2857142857142857	2
0	0.0	2
1	0.0	2
2	0.058823529411764705	2
3	0.1	2
4	0.15789473684210525	2
5	0.3333333333333333	2
-3	0.0	2
-2	1.0	2
-1	0.2	2
0	0.0	2
1	0.15384615384615385	2
2	0.0	2
3	0.07692307692307693	2
4	0.2	2
5	0.0	2
-4	0.5263157894736842	2
-3	0.07692307692307693	2
-2	0.5454545454545454	2
-1	0.0625	2
0	0.3333333333333333	2
1	0.2222222222222222	2
2	0.13636363636363635	2
3	0.3870967741935484	2
4	0.3111111111111111	2
5	0.3018867924528302	2
1	0.13157894736842105	2
2	0.02127659574468085	2
3	0.10126582278481013	2
4	0.1568627450980392	2
5	0.08620689655172414	2
-4	0.048	2
-3	0.03225806451612903	2
-2	0.027777777777777776	2
-1	0.041666666666666664	2
0	0.07772020725388601	2
1	0.034934497816593885	2
2	0.07177033492822966	2
3	0.044585987261146494	2
4	0.05442176870748299	2
5	0.1	2
0	0.041379310344827586	2
1	0.06172839506172839	2
2	0.03759398496240601	2
3	0.00684931506849315	2
4	0.03067484662576687	2
5	0.016129032258064516	2
-4	0.019801980198019802	2
-3	0.08695652173913043	2
-2	0.0	2
-1	0.1111111111111111	2
1	0.08108108108108109	2
2	0.08053691275167785	2
3	0.06293706293706294	2
4	0.057971014492753624	2
5	0.023809523809523808	2
1	0.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.07692307692307693	2
1	0.018518518518518517	2
2	0.036231884057971016	2
0	0.07964601769911504	2
1	0.07246376811594203	2
2	0.10416666666666667	2
1	0.07964601769911504	2
-2	0.024096385542168676	2
-1	0.043478260869565216	2
0	0.0660377358490566	2
1	0.021739130434782608	2
2	0.03164556962025317	2
3	0.0673076923076923	2
4	0.014492753623188406	2
5	0.04411764705882353	2
1	0.14925373134328357	2
2	0.12962962962962962	2
3	0.15311004784688995	2
-4	0.0	2
-3	0.0	2
-2	0.0	2
-1	0.0	2
0	0.0	2
1	1.0	2
2	0.0	2
3	0.0	2
4	0.0	2
5	0.0	2
0	0.0	2
1	0.1417004048582996	2
2	0.0938337801608579	2
3	0.065	2
4	0.05075187969924812	2
5	0.04046242774566474	2
0	0.0	2
1	0.0	2
2	0.6666666666666666	2
3	0.29411764705882354	2
4	0.21428571428571427	2
5	0.2727272727272727	2
-1	0.0	2
0	0.0	2
1	0.5	2
2	0.23529411764705882	2
3	0.3	2
4	0.15789473684210525	2
5	0.5818181818181818	2
1	0.047619047619047616	2
2	0.0	2
3	0.1875	2
4	0.02631578947368421	2
5	0.0975609756097561	2
-4	0.0	2
-3	0.5	2
-2	0.0	2
-1	0.5	2
1	0.25	2
2	0.1875	2
3	0.17647058823529413	2
4	0.4117647058823529	2
5	0.4166666666666667	2
1	0.18333333333333332	2
2	0.15217391304347827	2
3	0.13157894736842105	2
4	0.22033898305084745	2
5	0.05263157894736842	2
-4	0.14814814814814814	2
-3	0.125	2
-2	0.047619047619047616	2
-1	0.3333333333333333	2
1	1.0	2
2	1.0	2
3	1.0	2
4	0.0	2
5	0.0	2
1	0.2463768115942029	2
2	0.211864406779661	2
3	0.22727272727272727	2
4	0.19887955182072828	2
5	0.17028985507246377	2
-4	0.4	2
-3	0.0	2
-2	0.5	2
-1	1.0	2
1	0.23333333333333334	2
2	0.22857142857142856	2
3	0.21428571428571427	2
4	0.23809523809523808	2
5	0.3181818181818182	2
0	0.14285714285714285	2
1	0.21739130434782608	2
2	0.1	2
3	0.11940298507462686	2
4	0.15	2
5	0.028985507246376812	2
-4	0.0967741935483871	2
-3	0.24074074074074073	2
-2	0.13043478260869565	2
-1	0.3333333333333333	2
0	0.0	2
1	0.5	2
1	0.3333333333333333	2
2	1.0	2
-4	0.5	2
-3	0.5	2
-1	1.0	2
0	0.6666666666666666	2
1	0.46511627906976744	2
2	0.3888888888888889	2
3	0.24	2
4	0.4473684210526316	2
-4	0.0	2
-3	0.2	2
-2	0.25	2
-1	0.0	2
0	0.5	2
1	0.2857142857142857	2
2	0.25	2
3	0.125	2
4	0.21428571428571427	2
5	0.2	2
0	0.0	2
1	0.0	2
2	0.6666666666666666	2
3	0.29411764705882354	2
4	0.21428571428571427	2
0	0.0625	2
1	0.06818181818181818	2
2	0.09523809523809523	2
3	0.034482758620689655	2
4	0.041666666666666664	2
5	0.5	2
-2	0.2	2
-1	0.10810810810810811	2
0	0.07692307692307693	2
1	0.11377245508982035	2
2	0.07729468599033816	2
3	0.08759124087591241	2
4	0.13712374581939799	2
5	0.13677811550151975	2
1	0.10576923076923077	2
2	0.1864406779661017	2
3	0.1958762886597938	2
4	0.2	2
5	0.10638297872340426	2
-4	0.05063291139240506	2
-3	0.013157894736842105	2
-2	0.04225352112676056	2
-1	0.1509433962264151	2
0	0.05660377358490566	2
1	0.0	2
2	0.07407407407407407	2
3	0.1111111111111111	2
4	0.11428571428571428	2
-4	0.5	2
-3	0.25	2
-2	0.0	2
-1	0.08333333333333333	2
0	0.2	2
1	0.15384615384615385	2
2	0.5	2
3	0.0	2
