EditorId	IssnId	gender
6999	137	male
7062	137	male
7585	137	male
7723	137	male
8186	137	male
8333	137	male
8427	137	male
8719	137	male
8780	137	male
9082	137	female
9321	137	male
9954	137	male
10277	137	male
10349	137	male
10463	137	male
11202	137	female
11744	137	male
12332	137	male
13629	137	male
13678	137	male
13726	137	male
13790	137	male
13869	137	female
15905	137	male
16375	137	male
16508	137	male
17307	137	male
18136	137	male
19057	137	male
552	552	male
15529	552	male
18699	552	male
554	554	male
3981	554	female
7765	554	male
556	556	male
663	556	male
725	556	male
1064	556	male
1067	556	male
1340	556	male
2237	556	male
2538	556	male
3569	556	male
3581	556	male
3789	556	male
4298	556	male
4587	556	female
4698	556	male
4770	556	male
5249	556	male
5429	556	male
5534	556	female
5861	556	male
8034	556	female
8117	556	female
9384	556	male
9503	556	male
9718	556	male
9902	556	male
10826	556	male
11080	556	male
12749	556	female
12799	556	male
12877	556	male
13719	556	female
13829	556	male
14212	556	male
14845	556	male
16738	556	male
18826	556	male
18982	556	male
564	564	female
598	564	male
902	564	male
1230	564	female
1414	564	male
1737	564	male
2030	564	male
2358	564	male
2782	564	male
3030	564	male
3129	564	female
3956	564	male
4493	564	male
4945	564	female
5224	564	male
5890	564	female
6033	564	female
6415	564	male
6545	564	female
7624	564	male
9256	564	male
9810	564	male
10108	564	male
10376	564	male
11683	564	male
11719	564	male
12142	564	male
12955	564	male
13158	564	male
13377	564	male
13531	564	male
13587	564	male
13615	564	female
15744	564	male
16173	564	male
16343	564	female
16547	564	male
17860	564	male
18437	564	female
567	567	male
5169	567	male
7893	567	male
9339	567	male
12919	567	male
13083	567	male
14246	567	male
14376	567	male
15891	567	male
16340	567	male
16592	567	male
16732	567	male
17613	567	male
17820	567	male
18595	567	male
570	570	male
2053	570	female
2216	570	male
2784	570	male
3050	570	male
3117	570	male
3263	570	male
3682	570	male
7197	570	male
7543	570	male
7568	570	male
8738	570	male
9029	570	female
9122	570	male
11145	570	male
11655	570	male
11862	570	male
11871	570	male
12559	570	male
12602	570	male
14917	570	male
15225	570	male
15274	570	male
15335	570	male
16153	570	male
16473	570	male
16830	570	male
16936	570	male
17055	570	male
17061	570	male
17478	570	male
17897	570	male
19147	570	male
19387	570	female
571	571	male
2540	571	male
7410	571	male
7474	571	male
9830	571	male
10216	571	male
13143	571	male
15623	571	male
18930	571	male
577	577	female
2901	577	male
3284	577	female
7667	577	male
12609	577	male
583	583	male
941	583	male
1672	583	male
1820	583	male
2046	583	male
2519	583	male
3126	583	male
5026	583	male
5471	583	female
6493	583	male
8887	583	male
11821	583	male
12303	583	male
12456	583	male
12610	583	male
12680	583	male
15585	583	male
15810	583	male
16429	583	male
16685	583	male
16843	583	male
17391	583	male
17415	583	male
17720	583	male
18111	583	male
18244	583	male
584	34	male
836	34	female
1301	34	female
2465	34	male
3683	34	male
3705	34	male
4373	34	male
4424	34	male
4842	34	male
5875	34	male
6374	34	male
6786	34	female
7964	34	female
8047	34	female
8520	34	male
9234	34	female
9428	34	male
9484	34	male
10272	34	male
10295	34	male
10721	34	male
10850	34	male
10885	34	male
11242	34	male
12804	34	male
13991	34	male
15351	34	male
15373	34	male
16530	34	male
18465	34	male
18475	34	male
19477	34	male
588	588	female
817	588	male
907	588	male
1217	588	male
1430	588	male
1615	588	male
1671	588	male
2061	588	male
2493	588	male
2921	588	male
3614	588	male
4166	588	male
4315	588	male
5030	588	male
6534	588	male
6542	588	male
6659	588	male
7583	588	male
8722	588	male
10070	588	male
10556	588	male
10909	588	male
11465	588	male
11467	588	male
12193	588	male
13345	588	male
14282	588	male
14993	588	male
15208	588	male
15542	588	female
15663	588	male
15775	588	male
18392	588	male
18735	588	male
592	592	male
843	592	male
1687	592	male
2174	592	male
4490	592	male
5517	592	male
6216	592	male
10754	592	male
10869	592	male
14381	592	male
17026	592	male
17077	592	female
17915	592	male
19609	592	male
592	593	male
7899	593	male
10856	593	male
12650	593	male
15077	593	male
16992	593	male
17026	593	male
18066	593	male
18228	593	male
18533	593	male
19037	593	female
597	597	male
3781	597	male
11160	597	male
11420	597	female
16556	597	male
18666	597	male
18675	597	male
604	604	female
1142	604	male
1765	604	female
2246	604	male
4465	604	male
4543	604	male
4707	604	male
4751	604	male
6480	604	male
6746	604	male
6946	604	male
7917	604	male
9138	604	male
9170	604	male
9504	604	male
10613	604	male
10931	604	female
12276	604	male
13344	604	female
13359	604	female
13651	604	male
15346	604	male
15917	604	male
16322	604	male
16601	604	male
17261	604	male
17719	604	male
607	24	female
3542	24	female
3884	24	male
3959	24	male
4231	24	male
5152	24	male
5565	24	male
5699	24	female
5798	24	male
6607	24	male
7831	24	male
8421	24	male
11232	24	female
14595	24	male
14912	24	male
16630	24	male
16882	24	male
16999	24	male
17290	24	male
17408	24	female
17835	24	male
18118	24	male
18294	24	male
18469	24	male
18964	24	male
19072	24	male
19479	24	male
19593	24	male
608	216	female
1165	216	male
1914	216	female
2487	216	female
2533	216	female
3895	216	male
4676	216	male
6421	216	female
9103	216	male
11456	216	male
15008	216	male
15758	216	male
17337	216	male
19484	216	male
19656	216	male
612	612	male
1076	612	male
1286	612	male
3608	612	female
4105	612	male
4544	612	male
4993	612	male
5540	612	male
6000	612	male
8971	612	female
10148	612	male
10723	612	male
10854	612	male
11170	612	male
11679	612	female
13356	612	male
13639	612	male
18983	612	female
19324	612	male
19447	612	male
19721	612	female
617	617	male
1682	617	male
6112	617	male
8803	617	male
9220	617	male
14568	617	male
16399	617	male
17510	617	male
618	618	male
2218	618	male
2380	618	male
2968	618	male
3116	618	male
3679	618	female
3764	618	female
3934	618	male
4594	618	male
5582	618	male
7536	618	male
8152	618	male
8305	618	male
8703	618	male
9154	618	female
10105	618	female
10627	618	male
11977	618	male
12190	618	male
18078	618	male
18133	618	female
19055	618	male
619	619	male
623	542	female
1154	542	male
2419	542	male
2745	542	female
4341	542	male
4884	542	male
6235	542	male
8706	542	female
8881	542	male
12049	542	male
13123	542	male
13799	542	male
17366	542	male
17848	542	male
18053	542	male
18117	542	male
18510	542	male
18722	542	female
19014	542	male
624	624	male
795	624	female
1253	624	male
1411	624	male
2173	624	male
2593	624	male
3122	624	male
4519	624	male
5342	624	male
6449	624	male
6463	624	male
6666	624	male
7066	624	male
7432	624	male
8159	624	male
8647	624	male
10186	624	male
10367	624	male
11089	624	female
12934	624	male
13054	624	male
13346	624	male
14128	624	male
14185	624	male
14329	624	male
14341	624	male
17648	624	male
19565	624	male
19699	624	male
627	627	male
2777	627	male
5713	627	female
6753	627	female
6982	627	female
11109	627	male
12414	627	female
14315	627	male
17532	627	male
18821	627	male
19064	627	male
628	628	male
1420	628	male
2351	628	male
2612	628	male
5447	628	male
5583	628	male
7044	628	male
8137	628	male
8400	628	male
10522	628	male
12013	628	male
14277	628	male
15370	628	male
630	630	female
3364	630	female
5504	630	female
6486	630	female
6804	630	male
7603	630	female
9310	630	female
9986	630	female
10889	630	female
11440	630	female
12648	630	female
17822	630	female
18847	630	female
632	632	male
1586	632	male
1839	632	male
2032	632	female
2204	632	male
2602	632	male
2826	632	male
4238	632	male
4712	632	male
5433	632	male
7511	632	male
7574	632	male
7846	632	male
8430	632	male
8743	632	male
9714	632	male
9820	632	male
10160	632	male
10978	632	male
11330	632	male
12192	632	male
12232	632	male
12898	632	male
13206	632	male
13394	632	male
14299	632	male
14906	632	female
14955	632	male
15066	632	male
15378	632	male
15428	632	male
15482	632	male
15627	632	male
16009	632	male
16280	632	male
17050	632	male
17189	632	male
17223	632	male
17265	632	male
17298	632	female
17666	632	male
18014	632	male
19503	632	male
636	636	male
2183	636	male
2989	636	male
6885	636	male
14094	636	male
14353	636	male
16743	636	male
16858	636	male
17344	636	male
655	655	male
1106	655	male
3525	655	male
4329	655	male
4506	655	female
4663	655	male
5946	655	male
8151	655	male
9403	655	male
9420	655	male
10262	655	male
10497	655	male
10935	655	male
11058	655	male
14072	655	male
14256	655	male
15443	655	male
15455	655	male
16105	655	male
16248	655	male
16270	655	male
16621	655	male
16703	655	male
17179	655	male
657	657	male
5109	657	female
5222	657	male
6060	657	male
6676	657	male
6691	657	male
6839	657	female
7381	657	female
13627	657	male
14020	657	male
14170	657	male
667	667	male
4030	667	female
4209	667	male
5017	667	male
5505	667	male
6106	667	male
8737	667	male
9324	667	male
9516	667	male
12254	667	male
14590	667	male
15694	667	male
16345	667	male
16574	667	male
16724	667	male
16946	667	male
17650	667	male
17716	667	male
18166	667	male
19007	667	male
673	673	female
1490	673	male
5679	673	male
9170	673	male
11786	673	male
17336	673	male
18912	673	female
679	679	male
2295	679	male
3431	679	male
5984	679	male
9645	679	male
12116	679	female
12400	679	male
13743	679	male
14158	679	male
14820	679	male
15705	679	female
686	686	male
1252	686	male
1980	686	male
2407	686	female
2408	686	female
2767	686	male
5394	686	female
8489	686	female
8854	686	male
9098	686	male
9701	686	male
9850	686	male
9882	686	male
11093	686	male
11159	686	male
11198	686	male
11379	686	female
11514	686	male
11528	686	female
11877	686	male
11923	686	male
12129	686	male
12284	686	male
12569	686	female
12653	686	male
12724	686	male
13040	686	male
13159	686	male
13173	686	female
13268	686	male
13477	686	male
13574	686	male
13718	686	male
13811	686	male
13827	686	male
13983	686	male
14270	686	male
14308	686	female
14373	686	male
15068	686	male
15479	686	male
16608	686	male
17070	686	male
17524	686	male
17938	686	male
18025	686	male
18034	686	male
18266	686	male
18473	686	male
18484	686	male
18558	686	male
18623	686	female
18857	686	male
18911	686	female
18961	686	male
19132	686	male
19512	686	male
691	692	male
1668	692	male
3481	692	male
3711	692	male
3746	692	male
4786	692	male
6625	692	male
6854	692	male
6922	692	male
7573	692	male
9406	692	male
9686	692	male
10023	692	male
10028	692	male
11805	692	male
12663	692	male
12857	692	male
14378	692	male
15152	692	male
15468	692	female
15701	692	male
15741	692	male
16399	692	male
17135	692	male
19400	692	male
694	694	male
1079	694	male
1179	694	female
2528	694	male
3193	694	male
3595	694	male
4689	694	female
4952	694	female
5626	694	male
5679	694	male
6608	694	female
6881	694	male
7780	694	male
8140	694	female
9305	694	male
16322	694	male
17603	694	female
17836	694	male
17870	694	male
17996	694	male
18154	694	male
18255	694	male
695	695	female
2445	695	female
3675	695	female
3835	695	male
5796	695	male
13444	695	male
15536	695	male
699	699	male
1384	699	male
2420	699	male
2637	699	male
3084	699	female
12288	699	male
13085	699	male
19197	699	male
708	581	male
716	581	female
875	581	male
970	581	male
3732	581	male
3821	581	male
3915	581	male
4256	581	male
4337	581	male
5305	581	male
6618	581	male
7019	581	male
7167	581	male
7458	581	male
7698	581	male
7726	581	male
7965	581	male
8044	581	male
8775	581	male
10206	581	male
13905	581	male
13980	581	male
14474	581	male
15614	581	male
16097	581	male
18615	581	male
18656	581	male
19308	581	female
19700	581	male
710	710	male
4735	710	male
6671	710	male
11795	710	male
12343	710	male
13038	710	male
17733	710	male
18449	710	male
19455	710	male
713	713	female
1155	713	female
1195	713	male
1518	713	female
2255	713	male
2796	713	male
3104	713	male
3456	713	female
5351	713	female
5519	713	male
6705	713	male
6865	713	male
7081	713	male
7383	713	male
7855	713	female
8553	713	male
8773	713	female
8942	713	male
9091	713	male
9755	713	female
10089	713	female
11155	713	male
11703	713	female
12727	713	male
14065	713	female
14110	713	male
16430	713	female
17297	713	male
18825	713	female
18836	713	male
714	714	male
1594	714	male
1740	714	male
1970	714	male
2828	714	male
4367	714	male
6589	714	male
7180	714	male
7253	714	male
7880	714	male
8322	714	male
8588	714	male
8653	714	male
9852	714	male
10443	714	male
10542	714	male
11720	714	male
12217	714	male
12523	714	male
12542	714	male
13063	714	male
13164	714	male
15128	714	male
16244	714	male
16295	714	male
16452	714	male
17102	714	male
17786	714	male
17791	714	male
17879	714	male
18356	714	male
19318	714	male
19596	714	male
19729	714	male
736	736	male
1358	736	male
1383	736	male
1988	736	male
2112	736	male
2630	736	male
2897	736	male
4253	736	male
5381	736	male
5524	736	male
5547	736	male
6624	736	male
6947	736	female
8336	736	male
8410	736	male
8580	736	male
9412	736	male
9536	736	male
9640	736	male
9957	736	male
10465	736	male
11271	736	female
12477	736	male
14121	736	male
14200	736	male
15242	736	male
15397	736	male
16459	736	male
19149	736	male
740	740	male
854	740	female
925	740	male
1762	740	female
2653	740	female
3850	740	male
4514	740	male
4557	740	male
6770	740	female
7331	740	male
7408	740	male
7948	740	male
8234	740	male
9095	740	male
9829	740	male
11092	740	male
11934	740	female
12787	740	male
14241	740	male
14408	740	male
741	741	female
8983	741	male
11429	741	male
11835	741	male
14761	741	male
743	482	male
1250	482	female
1272	482	male
1302	482	male
1853	482	male
3267	482	male
3425	482	male
3605	482	male
3785	482	male
4875	482	male
5040	482	male
5567	482	female
5718	482	female
6094	482	male
6621	482	female
6686	482	male
7706	482	male
8259	482	female
8869	482	male
8912	482	male
9177	482	female
9736	482	male
9786	482	male
10191	482	male
10652	482	male
12258	482	male
12413	482	male
13153	482	female
13209	482	male
13275	482	female
14043	482	female
16580	482	female
16710	482	male
18332	482	male
19196	482	female
746	518	male
1220	518	male
2021	518	male
3556	518	male
4450	518	male
8857	518	male
9335	518	female
10098	518	male
12342	518	male
15050	518	male
16976	518	male
17022	518	male
18189	518	male
18743	518	male
748	748	male
785	748	female
877	748	male
3483	748	female
3881	748	male
4453	748	male
4618	748	male
4765	748	female
5276	748	male
5566	748	male
5689	748	male
6818	748	male
7033	748	male
7473	748	male
9704	748	female
10031	748	male
10036	748	male
10308	748	male
10990	748	male
11475	748	male
12638	748	female
15113	748	male
17409	748	male
19403	748	male
750	191	female
1774	191	male
1805	191	male
2014	191	male
2114	191	male
2483	191	male
3836	191	male
4169	191	male
4664	191	male
6353	191	male
8295	191	male
8805	191	male
9924	191	male
10379	191	male
10717	191	male
10803	191	male
10926	191	male
11295	191	male
11337	191	female
11785	191	male
12666	191	male
12704	191	female
12968	191	male
13271	191	male
15857	191	male
16461	191	male
16837	191	male
17125	191	male
18716	191	male
19272	191	male
752	380	male
1848	380	male
2809	380	male
3816	380	male
6389	380	male
8325	380	male
10001	380	male
10408	380	male
11680	380	male
12325	380	female
12362	380	male
12700	380	male
12721	380	male
13641	380	male
14538	380	male
14843	380	male
15466	380	male
15677	380	male
16412	380	male
16969	380	male
17050	380	male
17065	380	male
17446	380	male
17472	380	male
754	754	male
2320	754	male
2434	754	male
2597	754	male
2824	754	female
3056	754	male
3245	754	male
3427	754	male
4340	754	male
5211	754	male
5688	754	male
7792	754	female
8324	754	male
9132	754	male
9156	754	male
11450	754	male
12748	754	male
13489	754	male
13526	754	male
13852	754	male
14028	754	male
14311	754	male
14620	754	male
14641	754	male
15096	754	male
15328	754	male
15552	754	female
15646	754	male
16519	754	male
16739	754	male
17088	754	male
17130	754	male
17371	754	male
18162	754	male
18179	754	male
18343	754	female
18364	754	male
18603	754	male
19079	754	male
757	757	male
1116	757	male
1181	757	male
1452	757	male
1511	757	male
2666	757	male
3135	757	male
4936	757	male
5758	757	male
7919	757	male
8573	757	male
9723	757	male
17968	757	male
19734	757	male
759	759	female
2460	759	male
5541	759	male
7031	759	male
10984	759	male
11350	759	male
14384	759	male
16020	759	male
16802	759	male
18200	759	male
764	764	female
2712	764	male
5426	764	male
6443	764	male
13286	764	male
767	767	male
1753	767	male
3724	767	female
4937	767	female
6149	767	male
12823	767	female
12925	767	male
14223	767	male
15659	767	male
16926	767	male
18624	767	male
19519	767	male
19534	767	male
768	768	female
972	768	male
1368	768	male
1392	768	male
1399	768	male
1878	768	female
2356	768	male
2661	768	male
2775	768	male
3103	768	female
3181	768	female
3819	768	male
3907	768	male
4245	768	male
4365	768	male
4533	768	male
4572	768	female
4700	768	female
4752	768	female
5143	768	male
6067	768	female
6702	768	female
7420	768	male
7651	768	male
7703	768	female
7766	768	male
8012	768	male
8229	768	male
9455	768	female
9511	768	male
9614	768	female
9818	768	male
9866	768	female
9908	768	female
10673	768	male
10695	768	male
10725	768	male
10858	768	male
11094	768	male
11405	768	male
11747	768	male
13500	768	male
14367	768	male
14672	768	male
15013	768	male
15724	768	male
17365	768	male
18290	768	female
19012	768	male
19333	768	male
19737	768	male
778	778	male
875	778	male
4463	778	male
4484	778	male
12738	778	male
13935	778	male
18989	778	male
780	780	male
2097	780	male
6329	780	male
6373	780	female
6575	780	male
6586	780	male
10059	780	male
11134	780	male
11695	780	male
14073	780	female
14821	780	male
781	781	male
19151	781	male
781	782	male
2618	782	male
3053	782	male
4461	782	male
5370	782	male
6836	782	male
10591	782	male
10745	782	male
11164	782	male
11356	782	male
11751	782	male
11759	782	male
11810	782	male
12320	782	male
13041	782	male
13418	782	male
15214	782	male
15253	782	male
16836	782	male
17170	782	male
17972	782	male
18833	782	male
18967	782	male
19277	782	male
19501	782	male
789	790	male
2148	790	male
3459	790	male
5570	790	male
8030	790	male
9904	790	male
13179	790	male
17178	790	male
791	791	male
1011	791	male
2276	791	male
5200	791	male
8908	791	male
10877	791	male
13058	791	male
13551	791	female
14426	791	male
14538	791	male
14574	791	male
15507	791	male
17350	791	female
18234	791	male
18441	791	male
797	492	male
1178	492	female
1247	492	male
2009	492	male
3092	492	female
3251	492	male
5084	492	male
6092	492	male
8038	492	male
10434	492	male
13480	492	male
16439	492	male
17574	492	male
17609	492	male
18316	492	male
18678	492	male
18754	492	male
19177	492	male
19552	492	male
19568	492	male
798	799	male
3340	799	male
3775	799	female
6010	799	male
6788	799	male
7239	799	male
7530	799	male
8154	799	male
12293	799	male
12478	799	male
13660	799	male
13823	799	female
15910	799	male
16861	799	male
18269	799	male
18418	799	male
19563	799	male
800	800	male
1661	800	female
2488	800	male
4078	800	male
7960	800	male
8010	800	male
11976	800	male
12282	800	male
16149	800	male
16736	800	male
17545	800	male
18899	800	male
18963	800	male
809	809	male
1539	809	female
2339	809	male
2389	809	male
2801	809	male
4235	809	male
4350	809	male
6516	809	male
7555	809	male
7936	809	male
9531	809	male
9616	809	male
9741	809	male
10540	809	male
13793	809	male
15289	809	male
15297	809	male
15442	809	male
15716	809	male
15755	809	male
16192	809	male
16849	809	male
17068	809	male
17102	809	male
17418	809	male
17810	809	male
19136	809	female
819	819	male
5564	819	male
12412	819	male
13673	819	male
824	824	female
1455	824	male
2481	824	male
4173	824	male
4314	824	male
7210	824	male
7338	824	male
8387	824	male
9538	824	male
9660	824	male
10153	824	male
10405	824	male
11754	824	male
12055	824	male
12185	824	female
12210	824	male
13745	824	male
15238	824	male
15821	824	male
16886	824	male
18204	824	male
18229	824	male
829	829	male
2449	829	male
3237	829	male
3558	829	male
4277	829	female
4856	829	male
8714	829	male
10032	829	male
11900	829	male
15221	829	female
17827	829	male
17914	829	male
837	837	male
1208	837	male
1308	837	male
1467	837	male
2095	837	male
2114	837	male
2143	837	male
2197	837	male
3421	837	male
4401	837	female
4701	837	female
5725	837	male
6776	837	male
7065	837	male
7427	837	male
7542	837	male
8865	837	male
9263	837	male
9439	837	male
10352	837	male
10716	837	male
10742	837	female
11024	837	male
11375	837	male
12997	837	male
14217	837	male
15857	837	male
18694	837	male
19344	837	female
839	839	male
4042	839	male
4504	839	male
6009	839	male
7271	839	male
7424	839	male
8459	839	male
9548	839	male
10190	839	male
11780	839	male
16332	839	male
840	840	male
1273	840	male
1352	840	female
1905	840	female
2436	840	female
2476	840	male
3371	840	male
4384	840	male
4483	840	male
5059	840	female
5216	840	female
5410	840	male
7772	840	male
8389	840	female
8817	840	male
9021	840	male
9634	840	male
9780	840	male
10132	840	male
13124	840	male
13138	840	male
13503	840	male
14182	840	male
14711	840	male
14872	840	male
15592	840	female
16086	840	male
16522	840	male
16718	840	male
16850	840	male
16867	840	male
16904	840	male
17052	840	male
17599	840	male
18638	840	female
18914	840	male
19010	840	female
19029	840	male
19651	840	female
841	841	female
2373	841	male
2991	841	male
3285	841	male
3507	841	male
6768	841	male
8448	841	female
8583	841	male
8897	841	male
12346	841	male
12600	841	male
13366	841	male
14147	841	male
14165	841	female
16026	841	female
16619	841	male
16792	841	male
17962	841	male
18028	841	male
18491	841	female
18943	841	male
846	847	female
1603	847	male
1677	847	male
1774	847	male
4224	847	female
4907	847	male
5442	847	male
6950	847	male
8643	847	male
9125	847	female
10076	847	male
10595	847	male
11000	847	male
11554	847	male
12666	847	male
13473	847	male
13569	847	male
13711	847	male
13814	847	female
18849	847	male
852	852	male
853	853	male
11306	853	male
11879	853	male
12429	853	male
13451	853	male
17721	853	male
856	856	male
5876	856	male
8867	856	male
16390	856	male
857	857	male
950	857	male
1843	857	male
3760	857	male
5952	857	female
6052	857	female
6664	857	male
8139	857	male
8932	857	male
9583	857	male
10042	857	male
11194	857	male
12302	857	male
13725	857	male
14609	857	male
14812	857	male
16925	857	male
16930	857	male
17036	857	male
19201	857	male
19619	857	male
861	861	male
870	861	male
1141	861	male
1374	861	male
1397	861	male
1557	861	female
1720	861	male
1842	861	male
1963	861	male
2315	861	male
2970	861	male
3674	861	male
3761	861	male
3910	861	female
4327	861	male
4342	861	female
4481	861	female
4590	861	male
4655	861	female
5086	861	male
5375	861	female
5427	861	male
5664	861	male
6406	861	male
7079	861	male
7446	861	male
8118	861	male
8267	861	female
8386	861	male
8732	861	male
9100	861	female
9746	861	female
10182	861	male
11326	861	male
11425	861	male
11532	861	male
12672	861	female
12679	861	male
12878	861	male
12901	861	female
13438	861	male
13630	861	female
13885	861	female
15629	861	male
15823	861	male
16640	861	female
16670	861	male
17174	861	male
17212	861	male
17622	861	male
18361	861	male
18748	861	male
18768	861	male
18920	861	female
862	862	male
1475	862	male
1752	862	male
1935	862	female
9387	862	male
9809	862	female
869	869	male
4108	869	male
4184	869	male
6679	869	male
8417	869	female
11124	869	male
11949	869	male
12099	869	male
12198	869	male
12364	869	male
13403	869	male
15723	869	male
17713	869	male
18405	869	male
872	787	male
985	787	male
2049	787	male
2545	787	male
2659	787	male
3920	787	male
4364	787	male
4778	787	male
5253	787	male
6324	787	male
6326	787	male
6587	787	male
6895	787	male
9992	787	male
10971	787	male
11167	787	male
12368	787	male
12913	787	male
13161	787	male
13614	787	male
14458	787	male
15123	787	female
15757	787	male
15914	787	male
16386	787	male
16597	787	male
16787	787	male
16824	787	male
17352	787	male
17783	787	male
18924	787	male
19415	787	male
19450	787	female
873	873	female
1105	873	male
1588	873	male
1836	873	male
5622	873	male
5698	873	male
8627	873	male
8886	873	female
8969	873	male
9277	873	male
9353	873	male
10305	873	male
10415	873	male
11728	873	male
11815	873	male
14346	873	male
15422	873	male
15487	873	male
16870	873	male
880	880	female
2797	880	male
3001	880	male
5871	880	female
12938	880	male
16389	880	male
896	896	male
2311	896	male
3903	896	male
6207	896	male
7483	896	male
8116	896	male
9257	896	male
9457	896	male
13755	896	male
14654	896	male
14663	896	male
15785	896	male
17011	896	male
17664	896	male
17714	896	male
18846	896	male
19520	896	male
901	901	male
1419	901	male
5403	901	male
14218	901	male
18042	901	male
905	905	male
2141	905	female
4454	905	female
6728	905	male
11774	905	female
15901	905	male
18052	905	male
18079	905	male
906	906	male
1223	906	male
1606	906	female
2067	906	male
4382	906	male
4604	906	female
5027	906	male
6939	906	male
8435	906	male
8693	906	female
9325	906	female
10675	906	female
15145	906	male
15189	906	male
15782	906	male
17034	906	female
924	924	male
10582	924	male
11656	924	male
11985	924	male
12052	924	female
12359	924	male
12393	924	male
14363	924	male
18440	924	male
928	928	male
3928	928	male
932	932	female
1726	932	female
3730	932	female
4987	932	male
6223	932	male
6592	932	male
9330	932	male
9351	932	female
9805	932	female
14674	932	male
17838	932	male
17949	932	male
936	936	male
2730	936	male
3099	936	male
4063	936	male
4810	936	male
5197	936	male
6417	936	male
6644	936	male
7896	936	male
8365	936	male
8471	936	male
8688	936	male
11228	936	male
12847	936	male
13208	936	male
14581	936	male
15796	936	male
17710	936	male
18313	936	male
18936	936	male
943	943	male
2453	943	male
8358	943	female
15565	943	male
15595	943	male
17058	943	male
17156	943	male
948	948	male
1382	948	male
3322	948	male
3636	948	male
4996	948	male
5830	948	female
6456	948	male
6765	948	male
8054	948	female
8699	948	male
8913	948	male
9105	948	male
10633	948	male
12710	948	male
962	962	male
1816	962	male
4646	962	male
6181	962	male
15195	962	male
15826	962	male
18819	962	male
18892	962	male
19616	962	male
965	965	female
1215	965	female
11131	965	male
12341	965	female
16746	965	male
18033	965	female
18773	965	male
19143	965	male
971	464	male
987	464	male
1010	464	female
1197	464	male
2505	464	female
3315	464	male
3597	464	male
6048	464	male
7900	464	male
8484	464	female
8819	464	male
9512	464	male
9836	464	female
10066	464	male
11947	464	male
13862	464	male
16011	464	male
18472	464	male
18762	464	male
973	973	male
976	973	male
1555	973	male
1575	973	male
1740	973	male
2339	973	male
3043	973	male
3613	973	male
3695	973	male
3811	973	male
7720	973	male
10542	973	male
15975	973	male
17791	973	male
18356	973	male
19136	973	female
19596	973	male
982	982	male
2430	982	male
6761	982	male
9115	982	male
13992	982	male
14014	982	male
15515	982	male
17731	982	male
984	984	male
11415	984	male
12091	984	male
16211	984	male
986	321	male
3330	321	male
3403	321	male
3702	321	male
3875	321	male
4902	321	male
5142	321	female
5196	321	male
5647	321	male
6413	321	male
7300	321	male
7677	321	male
8511	321	male
9804	321	male
9873	321	male
10268	321	male
11127	321	male
12121	321	male
12916	321	male
13194	321	male
14521	321	male
14751	321	male
15494	321	male
15736	321	male
16238	321	male
16808	321	male
18112	321	male
18875	321	male
18960	321	male
996	996	male
2049	996	male
2481	996	male
3820	996	female
3858	996	female
4127	996	male
4457	996	male
5118	996	female
5253	996	male
5849	996	male
6217	996	male
6425	996	male
6657	996	male
6860	996	male
7539	996	male
8387	996	male
9030	996	male
9146	996	female
9538	996	male
9660	996	male
9988	996	male
10069	996	male
10153	996	male
10405	996	male
11251	996	male
11335	996	male
11754	996	male
12055	996	male
12210	996	male
12310	996	male
12785	996	male
13637	996	male
13705	996	male
13870	996	female
14553	996	female
14613	996	male
14910	996	male
15193	996	male
15238	996	male
15313	996	male
15364	996	male
15610	996	male
15636	996	male
16123	996	male
16557	996	male
16622	996	male
17437	996	male
18229	996	male
18483	996	female
18958	996	male
19205	996	male
19634	996	male
999	999	male
1006	1006	male
1656	1006	male
3147	1006	male
4358	1006	male
6114	1006	male
6154	1006	male
7201	1006	male
8353	1006	male
12545	1006	male
14096	1006	male
14305	1006	male
16458	1006	male
17885	1006	male
18719	1006	male
19644	1006	male
1006	27	male
1202	27	male
1832	27	male
5170	27	male
8944	27	male
10676	27	male
16532	27	male
18342	27	male
18719	27	male
1009	1009	male
1016	1016	male
4806	1016	male
11133	1016	male
12423	1016	male
14245	1016	female
17647	1016	male
1018	1018	female
1140	1018	male
1182	1018	male
1303	1018	male
2344	1018	female
3986	1018	male
4175	1018	male
5049	1018	male
6197	1018	male
8000	1018	female
9092	1018	male
10027	1018	male
10335	1018	male
10919	1018	male
11892	1018	male
12394	1018	male
12889	1018	male
12944	1018	male
13828	1018	male
14749	1018	male
15967	1018	male
15971	1018	male
16095	1018	male
17343	1018	male
17370	1018	male
17619	1018	male
17982	1018	male
18233	1018	male
18350	1018	male
18567	1018	male
18668	1018	male
1028	1028	male
11074	1028	female
11482	1028	male
1051	89	male
1387	89	male
2003	89	male
3399	89	female
3579	89	male
5559	89	male
6415	89	male
9052	89	male
10650	89	female
12142	89	male
12940	89	male
12966	89	male
13531	89	male
13590	89	male
13612	89	male
13667	89	male
16663	89	male
17499	89	male
17922	89	female
18192	89	male
19183	89	male
1089	1089	male
1462	1089	male
4748	1089	male
4888	1089	male
5814	1089	male
7091	1089	male
7835	1089	female
8121	1089	male
10231	1089	male
1098	1098	male
3141	1098	female
6409	1098	male
7396	1098	male
8279	1098	female
10587	1098	female
13783	1098	male
14026	1098	male
18065	1098	male
18648	1098	male
18962	1098	male
1099	1099	male
1158	1099	male
2542	1099	female
4635	1099	female
8237	1099	male
10787	1099	female
11138	1099	male
13139	1099	female
19093	1099	male
1100	212	male
