CitesFrom	BeingCited	NewAuthorId	Year
2789524537	2089879125	19273516	2018
2789524537	2073807537	19273516	2018
1767075144	2110558616	19273516	2015
1973176724	2026453375	19273516	2009
1974096008	2026453375	19273516	2009
1974096008	2094468369	19273516	2009
2046236438	2026453375	19273516	2010
2049799703	2078272317	19273516	2012
2061363738	2026453375	19273516	2010
2079973449	2026453375	19273516	2008
2120063274	2026453375	19273516	2011
2151118658	2054587692	19273516	2008
2151118658	2026453375	19273516	2008
2253096305	2079971210	19273516	2012
2324915162	2125889307	19273516	2014
2548323153	2054431319	19273516	2016
2548323153	2062547283	19273516	2016
2548323153	2079971210	19273516	2016
2766821246	2165247607	19273516	2017
2896194725	2026453375	19273516	2018
2896194725	1981287196	19273516	2018
2896194725	2810690108	19273516	2018
1676911298	1997506012	19273516	2016
2005331389	2026453375	19273516	2009
2530501688	2096989146	19273516	2012
29059143	2015126321	19273516	2011
29059143	2054587692	19273516	2011
1556878281	2015126321	19273516	2009
1964386405	2015126321	19273516	2005
1976795216	2015126321	19273516	2012
1976795216	2054587692	19273516	2012
1981105915	2015126321	19273516	2010
1986161358	2015126321	19273516	2005
1986161358	2054587692	19273516	2005
2001324423	2015126321	19273516	2007
2001324423	2054587692	19273516	2007
2001324423	2026453375	19273516	2007
2001324423	2080173433	19273516	2007
2009579698	2015126321	19273516	2008
2009579698	2054587692	19273516	2008
2042083449	2015126321	19273516	2005
2050960267	2015126321	19273516	2008
2064923288	2015126321	19273516	2005
2064923288	2165247607	19273516	2005
2090586711	2015126321	19273516	2004
2134622309	2015126321	19273516	2006
2134622309	2054587692	19273516	2006
2147681298	2015126321	19273516	2008
2147681298	2054587692	19273516	2008
2171540708	2015126321	19273516	2006
2171540708	2054587692	19273516	2006
2171540708	2080173433	19273516	2006
2522521658	2015126321	19273516	2016
2537825867	2015126321	19273516	2017
83791753	2054587692	19273516	2009
154273314	2054587692	19273516	2006
811269403	2054587692	19273516	2015
1514922016	2054587692	19273516	2007
1573614644	2054587692	19273516	2005
1577929976	2054587692	19273516	2011
1678999305	2054587692	19273516	2012
1966964503	2054587692	19273516	2005
1966964503	2026453375	19273516	2005
1970094477	2054587692	19273516	2011
1970094477	2080173433	19273516	2011
1979152460	2054587692	19273516	2004
1979152460	1982584220	19273516	2004
1980642066	2054587692	19273516	2005
1997497531	2054587692	19273516	2004
2003898131	2054587692	19273516	2011
2003965221	2054587692	19273516	2004
2006192644	2054587692	19273516	2007
2006192644	2165247607	19273516	2007
2006192644	2026453375	19273516	2007
2008554159	2054587692	19273516	2013
2008554159	2080173433	19273516	2013
2023708893	2054587692	19273516	2010
2024594139	2054587692	19273516	2007
2025202178	2054587692	19273516	2011
2025202178	2072036657	19273516	2011
2026003827	2054587692	19273516	2008
2026003827	2080173433	19273516	2008
2031997807	2054587692	19273516	2011
2031997807	2165247607	19273516	2011
2033260331	2054587692	19273516	2003
2035153556	2054587692	19273516	2006
2036973718	2054587692	19273516	2009
2040912132	2054587692	19273516	2011
2042775353	2054587692	19273516	2011
2042784053	2054587692	19273516	2006
2044197461	2054587692	19273516	2010
2055286233	2054587692	19273516	2008
2055286233	2026453375	19273516	2008
2056127081	2054587692	19273516	2014
2056127081	2165247607	19273516	2014
2061162742	2054587692	19273516	2013
2061778365	2054587692	19273516	2005
2077150791	2054587692	19273516	2008
2077150791	2165247607	19273516	2008
2085495793	2054587692	19273516	2008
2085495793	2080173433	19273516	2008
2088057710	2054587692	19273516	2007
2088057710	2165247607	19273516	2007
2091154556	2054587692	19273516	2012
2098424231	2054587692	19273516	2004
2099895876	2054587692	19273516	2006
2110116147	2054587692	19273516	2007
2116112629	2054587692	19273516	2015
2116112629	2165247607	19273516	2015
2116112629	2026453375	19273516	2015
2116112629	2016400743	19273516	2015
2116112629	2094468369	19273516	2015
2116874064	2054587692	19273516	2004
2119037360	2054587692	19273516	2004
2119269799	2054587692	19273516	2014
2120544683	2054587692	19273516	2010
2124170961	2054587692	19273516	2006
2124258926	2054587692	19273516	2011
2124258926	2165247607	19273516	2011
2126753240	2054587692	19273516	2012
2128550033	2054587692	19273516	2010
2128674341	2054587692	19273516	2011
2131773818	2054587692	19273516	2011
2131773818	2165247607	19273516	2011
2131773818	2080173433	19273516	2011
2135960073	2054587692	19273516	2009
2135960073	2165247607	19273516	2009
2147348708	2054587692	19273516	2011
2150542895	2054587692	19273516	2008
2156357791	2054587692	19273516	2002
2159853609	2054587692	19273516	2006
2170073299	2054587692	19273516	2013
2170073299	2026453375	19273516	2013
2170073299	2016400743	19273516	2013
2205088839	2054587692	19273516	2016
2205088839	2094468369	19273516	2016
2345043644	2054587692	19273516	2016
2345043644	2080173433	19273516	2016
2600369338	2054587692	19273516	2017
2602040592	2054587692	19273516	2017
2602040592	1981287196	19273516	2017
2740834557	2054587692	19273516	2017
2740834557	2165247607	19273516	2017
2740834557	1981287196	19273516	2017
2740834557	2070705358	19273516	2017
2740834557	2094468369	19273516	2017
2740834557	2438428422	19273516	2017
2798470234	2054587692	19273516	2011
2884393127	2054587692	19273516	2018
2884393127	2080173433	19273516	2018
2884393127	2016400743	19273516	2018
2884393127	2097936276	19273516	2018
2126927346	2125889307	19273516	2014
46730274	2145352100	19273516	2013
2122997391	2167660819	19273516	2009
2042706947	2125889307	19273516	2015
2065969314	1966597031	19273516	2011
2152906687	2127484064	19273516	2014
2066363180	2165247607	19273516	2006
1525029429	2091795789	19273516	2012
59537668	2025732177	19273516	2009
59537668	2099453633	19273516	2009
59537668	1966597031	19273516	2009
59537668	2167660819	19273516	2009
1963726502	1965871488	19273516	2001
1981475067	1965871488	19273516	2006
2019003047	1965871488	19273516	2003
2149789836	2025732177	19273516	2010
2149789836	2099453633	19273516	2010
2074924188	2089879125	19273516	2009
2074924188	2099453633	19273516	2009
2074924188	2026398010	19273516	2009
2051725716	1980828912	19273516	2012
2051725716	2165247607	19273516	2012
2061926947	2167660819	19273516	1999
2085206574	2089879125	19273516	2003
2085206574	1980828912	19273516	2003
2092089145	1980828912	19273516	2013
2105656227	2089879125	19273516	2004
2187370142	2167660819	19273516	1999
2195209582	1980828912	19273516	2016
2234315024	2127484064	19273516	2016
2563774309	2127484064	19273516	2014
2534285166	2091795789	19273516	2017
2586675138	1986560963	19273516	2017
2888836199	2123793236	19273516	2018
2590106318	1966597031	19273516	2017
2922167144	2896916142	19273516	2019
2605634022	2168893494	19273516	2017
2124682912	2080173433	19273516	2013
2124682912	1994257512	19273516	2013
2124682912	2097936276	19273516	2013
2782868214	2165247607	19273516	2018
82584802	2089879125	19273516	2009
161423276	2089879125	19273516	2011
161423276	1980828912	19273516	2011
161423276	2026398010	19273516	2011
572638520	2089879125	19273516	2013
631627956	2089879125	19273516	2010
1968995943	2089879125	19273516	2007
1976436947	2089879125	19273516	2015
1976436947	1980828912	19273516	2015
1976436947	2073807537	19273516	2015
1976436947	2026398010	19273516	2015
1986560963	2089879125	19273516	2012
1986560963	2073807537	19273516	2012
1986560963	2089941116	19273516	2012
1986560963	2048164441	19273516	2012
2000978919	2089879125	19273516	2010
2001566323	2089879125	19273516	2012
2001566323	1980828912	19273516	2012
2001566323	2099453633	19273516	2012
2001566323	2167660819	19273516	2012
2001566323	2073807537	19273516	2012
2001566323	2026398010	19273516	2012
2001566323	2074924188	19273516	2012
2011509254	2089879125	19273516	2006
2019570803	2089879125	19273516	2003
2020441869	2089879125	19273516	2010
2025426319	2089879125	19273516	2006
2025426319	1980828912	19273516	2006
2025426319	2026398010	19273516	2006
2026450282	2089879125	19273516	2010
2030412838	2089879125	19273516	2008
2030412838	2127484064	19273516	2008
2034843151	2089879125	19273516	2010
2034843151	1980828912	19273516	2010
2051712922	2089879125	19273516	2006
2055077497	2089879125	19273516	2012
2075627078	2089879125	19273516	2007
2075627078	1980828912	19273516	2007
2092896519	2089879125	19273516	2012
2097442510	2089879125	19273516	2003
2108399904	2089879125	19273516	2007
2129963485	2089879125	19273516	2013
2133814656	2089879125	19273516	2004
2144185124	2089879125	19273516	2005
2144185124	1980828912	19273516	2005
2153817258	2089879125	19273516	2011
2158054789	2089879125	19273516	2002
2158054789	1980828912	19273516	2002
2158099154	2089879125	19273516	2004
2158099154	2167660819	19273516	2004
2160983247	2089879125	19273516	2009
2171355412	2089879125	19273516	2006
2360080751	2089879125	19273516	2010
2360080751	1980828912	19273516	2010
2492329623	2089879125	19273516	2009
2492329623	1980828912	19273516	2009
2492329623	2099453633	19273516	2009
2492329623	2026398010	19273516	2009
2492329623	2028512642	19273516	2009
2501576123	2089879125	19273516	2009
2501576123	1980828912	19273516	2009
2558724399	2089879125	19273516	2016
2587971303	2089879125	19273516	2017
2738611465	2089879125	19273516	2017
2783203653	2089879125	19273516	2018
2790714591	2089879125	19273516	2018
2790714591	1980828912	19273516	2018
2790714591	2026398010	19273516	2018
2888247709	2089879125	19273516	2018
2889645723	2089879125	19273516	2019
2889645723	2127484064	19273516	2019
2889645723	2168893494	19273516	2019
2889645723	2110558616	19273516	2019
2889645723	1994257512	19273516	2019
2889645723	2062547283	19273516	2019
2889645723	1519269812	19273516	2019
2889645723	2784320871	19273516	2019
2889645723	2742922632	19273516	2019
1497990639	2127484064	19273516	2015
2121948584	2167660819	19273516	2003
2040156418	2116479366	19273516	2012
2078344405	2026453375	19273516	2005
2092888475	2026453375	19273516	2012
2325962076	2090839913	19273516	2013
2325962076	2113896022	19273516	2013
2589592826	2026453375	19273516	2005
1856666707	2123273660	19273516	2015
1987118846	1979851366	19273516	2013
2057862142	2072036657	19273516	2014
40407483	1980828912	19273516	2012
1123883838	1980828912	19273516	2016
1123883838	2090839913	19273516	2016
1123883838	2018167963	19273516	2016
1964200150	1980828912	19273516	2007
1973052344	1980828912	19273516	2003
1974126513	1980828912	19273516	2006
1982278353	1980828912	19273516	2003
1988235041	1980828912	19273516	2005
1992674175	1980828912	19273516	2012
1994533132	1980828912	19273516	2005
1996628020	1980828912	19273516	2006
2032790358	1980828912	19273516	2015
2032790358	2014598933	19273516	2015
2033771634	1980828912	19273516	2007
2035951905	1980828912	19273516	2004
2044713915	1980828912	19273516	2006
2047651403	1980828912	19273516	2010
2056774006	1980828912	19273516	2007
2056774006	2026398010	19273516	2007
2058329337	1980828912	19273516	2008
2074079219	1980828912	19273516	2010
2074079219	2127484064	19273516	2010
2074079219	1513886440	19273516	2010
2083851689	1980828912	19273516	2006
2106798308	1980828912	19273516	2011
2118346523	1980828912	19273516	2003
2160951046	1980828912	19273516	2004
2269547253	1980828912	19273516	2016
2269547253	2127484064	19273516	2016
2294563583	1980828912	19273516	2016
2342141890	1980828912	19273516	2008
2343956089	1980828912	19273516	2016
2398706092	1980828912	19273516	2016
2492499465	1980828912	19273516	2015
2502079468	1980828912	19273516	2010
2605935589	1980828912	19273516	2011
2758514973	1980828912	19273516	2018
2805080586	1980828912	19273516	2018
2805080586	2127484064	19273516	2018
2805080586	2165247607	19273516	2018
2887167061	1980828912	19273516	2018
2888935336	1980828912	19273516	2018
2888935336	2025732177	19273516	2018
2905025814	1980828912	19273516	2019
2905025814	2127484064	19273516	2019
174166307	2126736641	19273516	2014
174166307	2081789089	19273516	2014
1571331508	2126736641	19273516	2011
1571331508	2081789089	19273516	2011
2158804746	2012566912	19273516	2014
1550009781	2069432109	19273516	2011
1550009781	2002858680	19273516	2011
2076356185	2072036657	19273516	2011
2076356185	2116479366	19273516	2011
1875051647	2036973718	19273516	2015
1976815016	2080173433	19273516	2014
2529637190	2026453375	19273516	2016
2529637190	1981287196	19273516	2016
2529637190	2207882861	19273516	2016
2917303293	2036973718	19273516	2019
2917303293	1981287196	19273516	2019
2007891345	2080173433	19273516	2012
2254907581	2057124760	19273516	2016
1967458465	2080173433	19273516	2012
2267728263	2408192315	19273516	1998
1821836414	2025732177	19273516	2016
1821836414	2028512642	19273516	2016
2538239648	2073807537	19273516	2017
2538239648	2484421073	19273516	2017
2771093061	1986560963	19273516	2018
2771093061	2073807537	19273516	2018
2095055099	2091795789	19273516	2006
2140175077	2091795789	19273516	2006
2904911289	1513886440	19273516	2018
2914999215	2130182680	19273516	2019
1995423134	2090839913	19273516	2006
2599790394	2090839913	19273516	2017
1972915547	2102429484	19273516	2011
2093845796	2102429484	19273516	2010
2127518319	2102429484	19273516	2005
165310257	2113896022	19273516	2011
165310257	2127484064	19273516	2011
1975495462	2113896022	19273516	2011
1975495462	2167660819	19273516	2011
1975495462	2127484064	19273516	2011
2288585956	2113896022	19273516	2016
2550263341	2113896022	19273516	2017
1986985081	2125640504	19273516	2007
1986985081	2127484064	19273516	2007
1986985081	2113660726	19273516	2007
2122809526	2125640504	19273516	2007
2305350422	2125640504	19273516	2016
98767649	2099453633	19273516	2009
2004902652	2099453633	19273516	2008
159887294	2025732177	19273516	2009
159887294	2074924188	19273516	2009
1528467792	2025732177	19273516	2007
1574055391	2025732177	19273516	2007
1574055391	2096989146	19273516	2007
1991104441	2025732177	19273516	2009
2002189339	2025732177	19273516	2006
2013232157	2025732177	19273516	2012
2013232157	1966597031	19273516	2012
2086249551	2025732177	19273516	2013
2460981165	2025732177	19273516	2017
2476518947	2025732177	19273516	2009
2476518947	2026398010	19273516	2009
2503465754	2025732177	19273516	2007
2594891603	2025732177	19273516	2017
2594891603	2099453633	19273516	2017
2747324567	2025732177	19273516	2017
2747324567	2099453633	19273516	2017
2747324567	2167660819	19273516	2017
1986950845	2099453633	19273516	2008
2020016311	2099453633	19273516	2012
2043904757	2101995089	19273516	2009
2043904757	2028512642	19273516	2009
2077146668	2099453633	19273516	2010
2803665756	2099453633	19273516	2018
166541132	1983590849	19273516	2014
2068042152	1983590849	19273516	2013
161484306	2099453633	19273516	2009
161484306	2101995089	19273516	2009
1517986001	2099453633	19273516	2010
1966311997	2099453633	19273516	2010
2011414424	2099453633	19273516	2013
2011414424	2101995089	19273516	2013
2028304891	2099453633	19273516	2008
2054172844	2099453633	19273516	2014
2080164063	2099453633	19273516	2015
2095013995	2099453633	19273516	2008
2095013995	2101995089	19273516	2008
2095681032	2099453633	19273516	2011
2171504008	2099453633	19273516	2013
2493322723	2099453633	19273516	2010
2560252253	2099453633	19273516	2017
2560252253	2028512642	19273516	2017
2593719387	2099453633	19273516	2017
2747625573	2099453633	19273516	2017
2805154732	2099453633	19273516	2018
2805154732	2028512642	19273516	2018
2891715507	2099453633	19273516	2018
2907016907	2099453633	19273516	2018
2188450178	2057124760	19273516	2013
2065510122	2167660819	19273516	2006
2301529235	2016837210	19273516	2017
74908634	2036973718	19273516	2011
2790808551	2125889307	19273516	2018
2035398114	2081967244	19273516	2014
2128267776	2091795789	19273516	2012
1806346535	2145352100	19273516	2013
1926716830	2145352100	19273516	2012
2007769656	2145352100	19273516	2015
2007769656	2016837210	19273516	2015
2007769656	2180852455	19273516	2015
2062665640	2145352100	19273516	2014
2079166617	2145352100	19273516	2013
2125889307	2145352100	19273516	2012
2569524779	2145352100	19273516	2017
2842827498	2145352100	19273516	2018
2899395995	2145352100	19273516	2018
2903530760	2145352100	19273516	2019
2903530760	2165247607	19273516	2019
2903530760	2016400743	19273516	2019
2903530760	2170212729	19273516	2019
2905444162	2145352100	19273516	2018
2905444162	2165247607	19273516	2018
2912349561	2145352100	19273516	2019
1958732858	2070705358	19273516	2016
1958732858	2094468369	19273516	2016
2056142475	1981287196	19273516	2014
2890515435	2026453375	19273516	2018
2911921987	2789830008	19273516	2019
2189675619	1513886440	19273516	2015
2755587923	2073807537	19273516	2017
118425890	1965871488	19273516	2004
2155772936	1965871488	19273516	2002
2162619995	2167660819	19273516	1999
2271945751	2167660819	19273516	2000
2528842117	1965871488	19273516	2017
2050404192	2074924188	19273516	2011
2187723277	2167660819	19273516	1998
2032390643	2167660819	19273516	2015
2186179417	2408192315	19273516	2002
2427511669	2057124760	19273516	2016
2427511669	2107826268	19273516	2016
2427511669	2142612967	19273516	2016
2427511669	2314295559	19273516	2016
2031641608	2116479366	19273516	2004
2123872362	2165247607	19273516	2007
2149587699	2165247607	19273516	2012
2255761826	2080173433	19273516	2016
2003939876	2165247607	19273516	2013
2062350326	2165247607	19273516	2008
2062350326	2068187838	19273516	2008
1965905232	2130182680	19273516	2012
2031713174	2127484064	19273516	2014
2041530961	2123793236	19273516	2011
85961569	2123793236	19273516	2011
1924235672	2123793236	19273516	2015
2015408171	2123793236	19273516	2007
2033044911	2127484064	19273516	2012
2033222352	2123793236	19273516	2004
2075849264	2123793236	19273516	2011
176521693	2069432109	19273516	2008
2051566300	2069432109	19273516	2008
2761456478	2107826268	19273516	2018
1978184075	2081967244	19273516	2010
2180274949	2165247607	19273516	2015
2180274949	2107826268	19273516	2015
2180274949	2142612967	19273516	2015
2740639423	2165247607	19273516	2015
2740639423	2107826268	19273516	2015
2740639423	2142612967	19273516	2015
2894927185	2107826268	19273516	2019
2002906863	2168893494	19273516	2013
2062266762	2014598933	19273516	2010
2305165603	2030732494	19273516	2016
2305165603	2167787064	19273516	2016
2555626410	2030732494	19273516	2016
2555626410	2167787064	19273516	2016
2107317888	1966597031	19273516	2014
2011845301	1966597031	19273516	2009
2015447655	2026398010	19273516	2007
2502674596	2101995089	19273516	2010
2047820602	1966597031	19273516	2007
2071600243	1966597031	19273516	2009
2112726670	2096989146	19273516	2011
115486697	1966597031	19273516	2011
1571473490	1966597031	19273516	2008
2063116669	1966597031	19273516	2005
2108493742	1966597031	19273516	2006
2125616146	1966597031	19273516	2006
2151956257	1966597031	19273516	2008
2156646139	1966597031	19273516	2009
2395255696	1966597031	19273516	2009
2412229526	1966597031	19273516	2016
2412229526	2167660819	19273516	2016
2412229526	2127484064	19273516	2016
2412229526	2073807537	19273516	2016
2127880810	1965871488	19273516	2006
2037619010	2180852455	19273516	2004
2170735341	2113660726	19273516	2006
108774082	2167660819	19273516	1998
1573760780	2167660819	19273516	1999
1797659833	2167660819	19273516	2000
2019030352	2167660819	19273516	2003
2024076947	2167660819	19273516	2002
2039270313	2167660819	19273516	2012
2043309842	2167660819	19273516	2002
2092959033	2167660819	19273516	2013
2092959033	1513886440	19273516	2013
2097997465	2167660819	19273516	1999
2122073625	2167660819	19273516	2012
2139868116	2167660819	19273516	2001
2139868116	2143942602	19273516	2001
2306739346	2167660819	19273516	2016
2310293184	2167660819	19273516	2002
2059144034	2003939489	19273516	2014
2059144034	1983590849	19273516	2014
1982398118	2127484064	19273516	2011
2268759112	2030732494	19273516	2013
1965339748	2408192315	19273516	2003
2129128265	2165247607	19273516	2013
2183157645	2057124760	19273516	2014
2183157645	2142612967	19273516	2014
2516662634	2057124760	19273516	2016
2516662634	2142612967	19273516	2016
2516662634	2314295559	19273516	2016
2609549211	2070705358	19273516	2017
2144483020	2012912649	19273516	2009
821701236	2123793236	19273516	2009
2270743269	2091795789	19273516	2015
2146804077	1995247538	19273516	2014
1538106204	2091795789	19273516	2009
1982751724	2091795789	19273516	2012
2080039586	2091795789	19273516	2015
2170408394	2091795789	19273516	2009
429056324	2127484064	19273516	2015
656924334	2127484064	19273516	2013
1538287562	2127484064	19273516	2011
1982251094	2127484064	19273516	2013
2009977353	2127484064	19273516	2011
2010481291	2127484064	19273516	2012
2026582276	2127484064	19273516	2015
2026935387	2127484064	19273516	2011
2056056464	2127484064	19273516	2016
2060358807	2127484064	19273516	2013
2065665674	2127484064	19273516	2014
2071033756	2127484064	19273516	2012
2095088804	2127484064	19273516	2015
2129491010	2127484064	19273516	2014
2134992869	2127484064	19273516	2012
2137579530	2127484064	19273516	2012
2140966014	2127484064	19273516	2012
2157925313	2127484064	19273516	2015
2163789732	2127484064	19273516	2013
2169595272	2127484064	19273516	2008
2170081751	2127484064	19273516	2010
2173097571	2127484064	19273516	2016
2248559913	2127484064	19273516	2015
2290669094	2127484064	19273516	2015
2290743893	2127484064	19273516	2015
2329249908	2127484064	19273516	2015
2498289784	2127484064	19273516	2017
2572783734	2127484064	19273516	2015
2599914163	2127484064	19273516	2017
2604492725	2127484064	19273516	2017
2608091427	2127484064	19273516	2017
2620399120	2127484064	19273516	2017
2739611688	2127484064	19273516	2016
2747959918	2127484064	19273516	2017
2765611445	2127484064	19273516	2018
2765611445	1986560963	19273516	2018
2793776673	2127484064	19273516	2019
2794240724	2127484064	19273516	2018
2807027971	2127484064	19273516	2018
2884447896	2127484064	19273516	2018
2904221450	2127484064	19273516	2018
2908658318	2127484064	19273516	2019
1983201339	2080173433	19273516	2009
2021113636	2116479366	19273516	2012
2023978304	2080173433	19273516	2009
2084661609	2026453375	19273516	2012
2084661609	2080173433	19273516	2012
2084661609	2094468369	19273516	2012
2117449476	2091795789	19273516	2011
2008498945	2091795789	19273516	2015
1575545036	2408192315	19273516	2001
2057355078	1965871488	19273516	2003
2793690369	2170212729	19273516	2018
1991146484	1986560963	19273516	2012
2040560187	2073807537	19273516	2014
2166190421	2073807537	19273516	2012
2615293700	2073807537	19273516	2017
1089878035	2036973718	19273516	2015
2014952282	2036973718	19273516	2011
2090361124	2036973718	19273516	2014
2111003271	2036973718	19273516	2012
2112867340	2036973718	19273516	2015
2216122060	2036973718	19273516	2016
2588186704	2036973718	19273516	2017
2588186704	2168893494	19273516	2017
2606898763	2036973718	19273516	2017
2620236718	2036973718	19273516	2017
2727184845	2036973718	19273516	2017
2810690108	2036973718	19273516	2018
2810690108	1993653394	19273516	2018
2810690108	1981287196	19273516	2018
2810690108	2016400743	19273516	2018
2140662640	2110558616	19273516	2014
2290523495	2026398010	19273516	2016
1774282201	2130182680	19273516	2015
2555961058	2057124760	19273516	2017
2916041620	1513886440	19273516	2019
2787096676	1999062099	19273516	2018
1936327298	2408192315	19273516	2000
2461269583	2408192315	19273516	2006
2026690875	2110558616	19273516	2014
1965482627	2000379772	19273516	2002
1965482627	1996208217	19273516	2002
2016159043	2408192315	19273516	1995
2006921654	2123793236	19273516	2010
2276433667	2123793236	19273516	2016
2045871285	2123793236	19273516	2006
2092473943	2123793236	19273516	2007
2092473943	2091795789	19273516	2007
2158057299	2123793236	19273516	2012
2922836210	2123793236	19273516	2019
1965589924	2165247607	19273516	2014
2020636530	2165247607	19273516	2012
2072668951	2081967244	19273516	2008
2548356104	2025198626	19273516	2015
1740599805	2168893494	19273516	2012
1988792358	2168893494	19273516	2014
2259396992	2168893494	19273516	2015
2259396992	2110558616	19273516	2015
2259396992	2016400743	19273516	2015
2259396992	2057124760	19273516	2015
2259396992	1994257512	19273516	2015
2259396992	2062547283	19273516	2015
2259396992	2097936276	19273516	2015
2259396992	2142612967	19273516	2015
2259396992	1519269812	19273516	2015
2554185762	2168893494	19273516	2016
2554185762	2062547283	19273516	2016
2554185762	2284442698	19273516	2016
2602959579	2168893494	19273516	2017
2910126819	2168893494	19273516	2019
2910126819	2110558616	19273516	2019
2936537285	2168893494	19273516	2019
2943537889	2168893494	19273516	2019
2943537889	1994257512	19273516	2019
2075862873	2026398010	19273516	2007
2075862873	2144185124	19273516	2007
2112910851	2026398010	19273516	2012
2112910851	2144185124	19273516	2012
2130478407	2026398010	19273516	2008
2147034173	2026398010	19273516	2005
2620442725	2026398010	19273516	2017
2620442725	2144185124	19273516	2017
1979221525	2101995089	19273516	2007
2054428074	2101995089	19273516	2009
2555845354	2101995089	19273516	2017
92146405	2123273660	19273516	2011
2004052353	2123273660	19273516	2010
2070187911	2123273660	19273516	2009
2109340777	2123273660	19273516	2013
2895899214	2123273660	19273516	2019
2906087145	2123273660	19273516	2019
2001787082	2026453375	19273516	2006
2058107828	2091795789	19273516	2010
2258910543	2003939489	19273516	2016
2169359706	2012912649	19273516	2016
2555874147	2110558616	19273516	2017
1945392523	2054431319	19273516	2014
1945392523	1997506012	19273516	2014
2068319281	2116479366	19273516	2011
2177209270	2165247607	19273516	2016
2766917151	2165247607	19273516	2017
2904723376	2074924188	19273516	2019
183088113	2026453375	19273516	2008
183088113	2080173433	19273516	2008
2090230551	2026453375	19273516	2011
2098739471	2026453375	19273516	2013
2258509130	2081967244	19273516	2007
2008092840	2015239502	19273516	2014
2115527601	2081967244	19273516	2008
2114504291	2033566931	19273516	2007
2911507888	2314295559	19273516	2019
2791465485	2142612967	19273516	2018
2624548196	1982584220	19273516	2017
2007135272	1513886440	19273516	2013
2007135272	2012912649	19273516	2013
2476811824	2091795789	19273516	2016
1989420719	1965871488	19273516	2001
2019970444	1965871488	19273516	2006
2023819246	1965871488	19273516	2001
2079734700	1965871488	19273516	2010
1485915558	2116479366	19273516	2003
2023820554	2116479366	19273516	2011
2030578341	2116479366	19273516	2003
2076708673	2116479366	19273516	2005
2076708673	2096989146	19273516	2005
2086573700	2116479366	19273516	2007
2091928432	2116479366	19273516	2011
2091928432	2096989146	19273516	2011
2149908837	2116479366	19273516	2003
2609552445	1981287196	19273516	2017
2609552445	2016400743	19273516	2017
127450083	2165247607	19273516	2008
297083069	2165247607	19273516	2007
1480694011	2165247607	19273516	2011
1564105964	2165247607	19273516	2014
1596975969	2165247607	19273516	2013
1903529978	2165247607	19273516	2012
1984370743	2165247607	19273516	2008
1986187035	2165247607	19273516	2007
1987088900	2165247607	19273516	2009
1993021570	2165247607	19273516	2011
1994002821	2165247607	19273516	2007
1995790004	2165247607	19273516	2011
1995796526	2165247607	19273516	2006
2003339712	2165247607	19273516	2006
2028275006	2165247607	19273516	2010
2029320454	2165247607	19273516	2012
2035085900	2165247607	19273516	2012
2043884007	2165247607	19273516	2006
2051108707	2165247607	19273516	2007
2054295847	2165247607	19273516	2011
2054295847	2080173433	19273516	2011
2067096734	2165247607	19273516	2014
2068642031	2165247607	19273516	2006
2079209932	2165247607	19273516	2008
2079209932	2026453375	19273516	2008
2079209932	2080173433	19273516	2008
2085035411	2165247607	19273516	2009
2100000936	2165247607	19273516	2011
2100000936	2094468369	19273516	2011
2102848796	2165247607	19273516	2011
2104414172	2165247607	19273516	2016
2127034167	2165247607	19273516	2013
2127034167	2026453375	19273516	2013
2136890696	2165247607	19273516	2012
2136890696	2094468369	19273516	2012
2139845289	2165247607	19273516	2015
2147193040	2165247607	19273516	2012
2147193040	1982584220	19273516	2012
2164758642	2165247607	19273516	2013
2165902351	2165247607	19273516	2011
2166269142	2165247607	19273516	2008
2166269142	2068187838	19273516	2008
2319588044	2165247607	19273516	2016
2326136563	2165247607	19273516	2011
2329768801	2165247607	19273516	2016
2339084058	2165247607	19273516	2015
2342207148	2165247607	19273516	2013
2344191473	2165247607	19273516	2011
2397619697	2165247607	19273516	2016
2507619319	2165247607	19273516	2016
2522390664	2165247607	19273516	2016
2548580399	2165247607	19273516	2016
2557722857	2165247607	19273516	2018
2565633123	2165247607	19273516	2015
2565633123	2030732494	19273516	2015
2577254562	2165247607	19273516	2017
2583397434	2165247607	19273516	2017
2593406433	2165247607	19273516	2017
2594249388	2165247607	19273516	2017
2616255005	2165247607	19273516	2017
2616255005	2080173433	19273516	2017
2751973063	2165247607	19273516	2017
2766192037	2165247607	19273516	2017
2791662176	2165247607	19273516	2018
2805851473	2165247607	19273516	2018
2805851473	1981287196	19273516	2018
2808418234	2165247607	19273516	2018
2853491465	2165247607	19273516	2019
2894109170	2165247607	19273516	2019
2894629614	2165247607	19273516	2019
2897189860	2165247607	19273516	2018
2900043966	2165247607	19273516	2018
2904440246	2165247607	19273516	2019
2909749737	2165247607	19273516	2019
2918257486	2165247607	19273516	2019
2943313504	2165247607	19273516	2019
1951485740	1995247538	19273516	2002
133127224	2018167963	19273516	2001
133127224	2089941116	19273516	2001
1996939730	2018167963	19273516	2005
2147235606	2018167963	19273516	2006
2769595726	1993653394	19273516	2018
1949101400	2016837210	19273516	2015
1985584222	2003939489	19273516	2015
1998370614	2094468369	19273516	2012
2104481260	2026453375	19273516	2007
2104738635	2026453375	19273516	2006
2894800456	2167787064	19273516	2019
2894800456	2125889307	19273516	2019
1843276677	1981287196	19273516	2015
140159602	2028512642	19273516	2011
