NewAuthorId	issn	Year0	left	right	BeforeCount	AfterCount	BeSpan	AfSpan	AfAvg	BeAvg
38116451	18715532	2005	2001	2010	0.0	3.0	5	5	0.6	0.0
38204238	01679457	2010	2006	2015	0.0	3.0	5	5	0.6	0.0
38296642	14653249	2012	2008	2017	0.0	1.0	5	5	0.2	0.0
38320077	00092797	2012	2008	2017	0.0	4.0	5	5	0.8	0.0
38320077	09402993	1999	1995	2004	0.0	2.0	5	5	0.4	0.0
38428243	10909516	2012	2008	2017	0.0	2.0	5	5	0.4	0.0
38572511	01959255	2009	2005	2013	0.0	1.0	5	4	0.25	0.0
38691824	00224804	1967	1963	1972	0.0	5.0	5	5	1.0	0.0
39114072	01692046	2010	2006	2014	0.0	3.0	5	4	0.75	0.0
39125760	09645691	1991	1987	1995	0.0	2.0	5	4	0.5	0.0
39146619	01668641	2003	1999	2008	0.0	1.0	5	5	0.2	0.0
39148728	22146296	2013	2009	2018	0.0	1.0	5	5	0.2	0.0
39230437	01403664	2007	2003	2009	0.0	1.0	5	2	0.5	0.0
39431502	03064573	2005	2001	2007	0.0	1.0	5	2	0.5	0.0
39541030	01410229	1978	1975	1983	0.0	3.0	4	5	0.6	0.0
39595695	01676687	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
39764386	0094730X	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
40053193	01681656	2010	2006	2013	0.0	2.0	5	3	0.6666666666666666	0.0
40066408	01968858	2006	2002	2011	0.0	1.0	5	5	0.2	0.0
40145463	07397240	1985	1981	1990	0.0	3.0	5	5	0.6	0.0
40242983	01692070	1986	1982	1991	0.0	1.0	5	5	0.2	0.0
40245202	09648305	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
40290683	0378603X	2010	2008	2015	0.0	2.0	3	5	0.4	0.0
40398784	00100277	1990	1986	1995	0.0	1.0	5	5	0.2	0.0
40670085	03057488	1974	1970	1979	0.0	6.0	5	5	1.2	0.0
40821067	08876185	2005	2001	2010	0.0	3.0	5	5	0.6	0.0
40823455	01482963	2004	2000	2006	0.0	1.0	5	2	0.5	0.0
40910683	22146296	2013	2009	2018	0.0	2.0	5	5	0.4	0.0
41011295	0264410X	1990	1986	1995	0.0	8.0	5	5	1.6	0.0
41055703	17564646	2008	2004	2013	0.0	2.0	5	5	0.4	0.0
41468940	13648152	2006	2002	2011	0.0	3.0	5	5	0.6	0.0
41551190	01678116	1992	1988	1996	0.0	2.0	5	4	0.5	0.0
41775823	09218009	1990	1988	1995	0.0	4.0	3	5	0.8	0.0
41785092	02639319	2007	2003	2009	0.0	1.0	5	2	0.5	0.0
41888552	00244937	2003	1999	2008	0.0	1.0	5	5	0.2	0.0
42163730	09218009	1988	1984	1992	0.0	3.0	5	4	0.75	0.0
42163730	22120416	2011	2007	2016	0.0	5.0	5	5	1.0	0.0
42172615	1570677X	2004	2000	2009	0.0	1.0	5	5	0.2	0.0
42223750	00224405	2009	2007	2014	0.0	1.0	3	5	0.2	0.0
42306531	22119736	2011	2007	2016	0.0	4.0	5	5	0.8	0.0
43434171	2211467X	2013	2009	2016	0.0	2.0	5	3	0.6666666666666666	0.0
43587857	01409883	1994	1990	1995	0.0	1.0	5	1	1.0	0.0
44003082	14623889	1997	1993	2002	0.0	6.0	5	5	1.2	0.0
44795881	87563282	2006	2002	2011	0.0	10.0	5	5	2.0	0.0
44935639	10956433	2009	2005	2014	0.0	3.0	5	5	0.6	0.0
44958670	03054403	2013	2009	2018	0.0	1.0	5	5	0.2	0.0
45402663	03787206	2012	2008	2013	0.0	1.0	5	1	1.0	0.0
45422050	02765624	2005	2001	2006	0.0	2.0	5	1	2.0	0.0
45658033	07496419	1984	1980	1989	0.0	2.0	5	5	0.4	0.0
46266946	03043975	1993	1989	1998	0.0	2.0	5	5	0.4	0.0
46321556	09518320	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
46943974	02668920	2005	2001	2010	0.0	1.0	5	5	0.2	0.0
48780090	03043878	2009	2005	2013	0.0	1.0	5	4	0.25	0.0
48931018	03784290	1982	1978	1987	0.0	9.0	5	5	1.8	0.0
49358355	01410229	2005	2001	2010	0.0	4.0	5	5	0.8	0.0
49426637	02680033	1995	1991	2000	0.0	1.0	5	5	0.2	0.0
49564772	17516161	2010	2006	2015	0.0	3.0	5	5	0.6	0.0
49886921	0006291X	2008	2004	2010	0.0	1.0	5	2	0.5	0.0
49897381	01692070	2003	1999	2008	0.0	2.0	5	5	0.4	0.0
49991608	00100277	1991	1987	1994	0.0	1.0	5	3	0.3333333333333333	0.0
50504973	10956433	2013	2009	2018	0.0	2.0	5	5	0.4	0.0
50504973	10964959	2013	2009	2018	0.0	1.0	5	5	0.2	0.0
50586792	22141669	2012	2008	2017	0.0	1.0	5	5	0.2	0.0
50601293	00144800	1961	1957	1966	0.0	1.0	5	5	0.2	0.0
50636554	22146873	2013	2009	2016	0.0	4.0	5	3	1.3333333333333333	0.0
50771799	01956671	2003	1999	2008	0.0	2.0	5	5	0.4	0.0
50814882	15674223	2004	2000	2006	0.0	1.0	5	2	0.5	0.0
50857828	01438166	1987	1983	1991	0.0	1.0	5	4	0.25	0.0
50875101	0268005X	1985	1981	1990	0.0	3.0	5	5	0.6	0.0
50880097	03064549	2007	2003	2012	0.0	4.0	5	5	0.8	0.0
50886696	07418329	1984	1980	1987	0.0	1.0	5	3	0.3333333333333333	0.0
50983160	01672789	1979	1975	1982	0.0	1.0	5	3	0.3333333333333333	0.0
51119563	09546111	1988	1984	1993	0.0	8.0	5	5	1.6	0.0
51163956	03784266	2012	2008	2017	0.0	1.0	5	5	0.2	0.0
51274277	07397240	2007	2003	2010	0.0	1.0	5	3	0.3333333333333333	0.0
51286327	02677261	1985	1981	1990	0.0	13.0	5	5	2.6	0.0
51452517	22143912	2013	2009	2018	0.0	1.0	5	5	0.2	0.0
51480154	10719164	1993	1989	1998	0.0	5.0	5	5	1.0	0.0
51560223	09698051	1992	1988	1997	0.0	1.0	5	5	0.2	0.0
51601644	18729312	2006	2002	2011	0.0	26.0	5	5	5.2	0.0
51719742	00295493	1977	1973	1980	0.0	5.0	5	3	1.6666666666666667	0.0
51902746	00255408	1965	1961	1970	0.0	1.0	5	5	0.2	0.0
51956584	09500618	1993	1989	1998	0.0	2.0	5	5	0.4	0.0
52130815	0730725X	1981	1977	1982	0.0	1.0	5	1	1.0	0.0
52181085	10719091	1994	1990	1999	0.0	6.0	5	5	1.2	0.0
52208611	02613794	2006	2002	2009	0.0	2.0	5	3	0.6666666666666666	0.0
52253096	01436228	2007	2003	2012	0.0	3.0	5	5	0.6	0.0
52377468	01675273	1991	1987	1996	0.0	4.0	5	5	0.8	0.0
52392417	22146296	2013	2009	2018	0.0	3.0	5	5	0.6	0.0
52459898	0264410X	1982	1978	1987	0.0	1.0	5	5	0.2	0.0
52670248	00142921	1989	1985	1993	0.0	3.0	5	4	0.75	0.0
52684611	02668920	2010	2006	2015	0.0	1.0	5	5	0.2	0.0
52727240	08891575	2003	1999	2008	0.0	7.0	5	5	1.4	0.0
52728146	15674223	2009	2005	2014	0.0	1.0	5	5	0.2	0.0
52733607	09648305	1991	1987	1996	0.0	2.0	5	5	0.4	0.0
52736942	22116923	2011	2007	2016	0.0	2.0	5	5	0.4	0.0
52829824	08986568	1988	1984	1993	0.0	2.0	5	5	0.4	0.0
52843080	22116923	2011	2007	2016	0.0	2.0	5	5	0.4	0.0
52863110	01694332	1985	1981	1990	0.0	1.0	5	5	0.2	0.0
52882713	09552863	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
52943784	01676245	2007	2003	2011	0.0	2.0	5	4	0.5	0.0
53048794	01436228	2009	2005	2012	0.0	1.0	5	3	0.3333333333333333	0.0
53059915	01660462	2010	2006	2015	0.0	1.0	5	5	0.2	0.0
53111441	22147500	2013	2009	2018	0.0	2.0	5	5	0.4	0.0
53167044	03051978	1995	1991	2000	0.0	4.0	5	5	0.8	0.0
53191840	15660141	2006	2002	2011	0.0	1.0	5	5	0.2	0.0
53322675	01655876	1978	1974	1983	0.0	2.0	5	5	0.4	0.0
53357032	03064603	1976	1972	1981	0.0	1.0	5	5	0.2	0.0
53357032	08876185	1995	1991	2000	0.0	1.0	5	5	0.2	0.0
53430990	10634584	1993	1989	1998	0.0	1.0	5	5	0.2	0.0
53633675	10490078	1994	1990	1998	0.0	1.0	5	4	0.25	0.0
53737807	09567135	2005	2001	2010	0.0	3.0	5	5	0.6	0.0
53870824	03784266	1994	1990	1999	0.0	1.0	5	5	0.2	0.0
53905620	13891286	2004	2000	2006	0.0	2.0	5	2	1.0	0.0
53999909	09518320	1987	1983	1992	0.0	7.0	5	5	1.4	0.0
54061741	15741818	2006	2002	2011	0.0	1.0	5	5	0.2	0.0
54183197	13665545	1996	1992	1997	0.0	1.0	5	1	1.0	0.0
54316594	10956433	2003	1999	2008	0.0	2.0	5	5	0.4	0.0
54372613	01437496	1979	1975	1984	0.0	1.0	5	5	0.2	0.0
54639524	00014575	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
54640949	09571787	2006	2002	2011	0.0	1.0	5	5	0.2	0.0
54659419	14738376	2013	2009	2018	0.0	1.0	5	5	0.2	0.0
54743937	03088146	1991	1987	1996	0.0	1.0	5	5	0.2	0.0
54761389	09698051	1992	1988	1997	0.0	7.0	5	5	1.4	0.0
54935829	09658564	1991	1987	1996	0.0	3.0	5	5	0.6	0.0
54935829	13619209	1995	1991	2000	0.0	1.0	5	5	0.2	0.0
55140685	03783758	1997	1993	2002	0.0	3.0	5	5	0.6	0.0
55160821	01418130	1982	1978	1987	0.0	2.0	5	5	0.4	0.0
55213004	03037207	1990	1986	1995	0.0	3.0	5	5	0.6	0.0
55352831	00243795	1987	1983	1992	0.0	1.0	5	5	0.2	0.0
55436356	07323123	1996	1992	1998	0.0	1.0	5	2	0.5	0.0
55441460	15674223	2007	2003	2012	0.0	2.0	5	5	0.4	0.0
55509754	07496419	1984	1980	1989	0.0	2.0	5	5	0.4	0.0
55536944	15508579	2004	2000	2005	0.0	1.0	5	1	1.0	0.0
55779878	22120416	2011	2007	2016	0.0	2.0	5	5	0.4	0.0
55979770	02638223	2007	2003	2012	0.0	4.0	5	5	0.8	0.0
55982875	03784754	2012	2008	2017	0.0	3.0	5	5	0.6	0.0
56130050	01678116	2006	2002	2009	0.0	1.0	5	3	0.3333333333333333	0.0
56178298	09503293	1993	1989	1998	0.0	1.0	5	5	0.2	0.0
56271051	00319384	2003	1999	2008	0.0	6.0	5	5	1.2	0.0
56271956	01907409	2008	2004	2013	0.0	1.0	5	5	0.2	0.0
56351727	09252312	1993	1989	1998	0.0	1.0	5	5	0.2	0.0
56439891	09645691	1993	1989	1997	0.0	3.0	5	4	0.75	0.0
56471759	01762680	2003	1999	2005	0.0	1.0	5	2	0.5	0.0
56483559	01698095	1985	1981	1990	0.0	1.0	5	5	0.2	0.0
56767063	00319201	2004	2000	2009	0.0	1.0	5	5	0.2	0.0
56769788	00198501	2010	2006	2015	0.0	1.0	5	5	0.2	0.0
56786469	00104655	1997	1993	2002	0.0	2.0	5	5	0.4	0.0
56813664	09252312	1990	1986	1995	0.0	1.0	5	5	0.2	0.0
56870244	08908389	1988	1986	1989	0.0	1.0	3	1	1.0	0.0
56979317	09648305	1991	1990	1996	0.0	1.0	2	5	0.2	0.0
57015284	00224405	2010	2006	2015	0.0	3.0	5	5	0.6	0.0
57070874	09213449	1994	1990	1999	0.0	2.0	5	5	0.4	0.0
57103743	00493848	2003	1999	2008	0.0	1.0	5	5	0.2	0.0
57111062	18762018	2007	2003	2012	0.0	3.0	5	5	0.6	0.0
57181734	02639319	2010	2006	2015	0.0	1.0	5	5	0.2	0.0
57441329	10478310	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
57545248	22120661	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
57613121	18744907	2009	2005	2010	0.0	1.0	5	1	1.0	0.0
57649782	07418329	2005	2001	2010	0.0	2.0	5	5	0.4	0.0
57720028	07437315	1984	1980	1989	0.0	1.0	5	5	0.2	0.0
57975230	08904065	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
58044833	0191491X	2009	2005	2014	0.0	2.0	5	5	0.4	0.0
58045699	12019712	2012	2008	2017	0.0	16.0	5	5	3.2	0.0
58103780	0954349X	2004	2000	2009	0.0	1.0	5	5	0.2	0.0
58152407	00107824	1969	1969	1974	0.0	1.0	1	5	0.2	0.0
58311975	0264410X	1982	1978	1987	0.0	1.0	5	5	0.2	0.0
58336494	10472797	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
58677453	00207462	1970	1970	1975	0.0	1.0	1	5	0.2	0.0
58855997	09291393	1993	1989	1998	0.0	5.0	5	5	1.0	0.0
58878007	00472727	1971	1967	1976	0.0	1.0	5	5	0.2	0.0
58881595	09648305	1995	1991	2000	0.0	1.0	5	5	0.2	0.0
58900175	00472352	1973	1971	1978	0.0	1.0	3	5	0.2	0.0
59003784	13573039	2009	2005	2014	0.0	1.0	5	5	0.2	0.0
59184487	01762680	2003	1999	2008	0.0	1.0	5	5	0.2	0.0
59656211	00983004	1974	1970	1979	0.0	5.0	5	5	1.0	0.0
59710703	02634368	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
59811927	01907409	1978	1976	1983	0.0	1.0	3	5	0.2	0.0
59971720	13648152	2011	2007	2014	0.0	1.0	5	3	0.3333333333333333	0.0
59998143	07496036	1984	1980	1989	0.0	1.0	5	5	0.2	0.0
60203635	00246301	2003	1999	2008	0.0	1.0	5	5	0.2	0.0
60276615	13595113	1995	1991	1998	0.0	1.0	5	3	0.3333333333333333	0.0
60364170	00142921	1993	1989	1996	0.0	1.0	5	3	0.3333333333333333	0.0
60740411	18786146	2009	2005	2014	0.0	1.0	5	5	0.2	0.0
60748113	22105395	2010	2006	2015	0.0	1.0	5	5	0.2	0.0
61015384	10424431	1996	1992	2001	0.0	3.0	5	5	0.6	0.0
61078059	18788181	2011	2007	2012	0.0	1.0	5	1	1.0	0.0
61205166	07397240	1985	1981	1986	0.0	1.0	5	1	1.0	0.0
61218994	01679457	1993	1989	1998	0.0	2.0	5	5	0.4	0.0
61241147	0266352X	1985	1981	1990	0.0	4.0	5	5	0.8	0.0
61644389	09116044	1984	1980	1989	0.0	2.0	5	5	0.4	0.0
61782620	09291393	1993	1989	1998	0.0	5.0	5	5	1.0	0.0
61866354	03088146	1991	1987	1996	0.0	1.0	5	5	0.2	0.0
61955298	10452354	2010	2006	2013	0.0	1.0	5	3	0.3333333333333333	0.0
62008113	01654101	1988	1984	1993	0.0	1.0	5	5	0.2	0.0
62195105	11046899	2009	2005	2014	0.0	3.0	5	5	0.6	0.0
62325400	01668641	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
62430057	00988472	2006	2002	2011	0.0	1.0	5	5	0.2	0.0
62439386	03044076	1973	1969	1978	0.0	3.0	5	5	0.6	0.0
62600636	0012365X	1989	1985	1994	0.0	2.0	5	5	0.4	0.0
62607455	10909516	1996	1992	2001	0.0	1.0	5	5	0.2	0.0
62642202	10445005	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
62797792	09258388	1991	1987	1996	0.0	22.0	5	5	4.4	0.0
62802699	09608966	1990	1986	1995	0.0	12.0	5	5	2.4	0.0
62923882	13891286	2007	2003	2012	0.0	2.0	5	5	0.4	0.0
62992919	09255273	1994	1990	1999	0.0	3.0	5	5	0.6	0.0
63049449	02755319	2005	2001	2010	0.0	1.0	5	5	0.2	0.0
63049449	22146350	2013	2009	2018	0.0	2.0	5	5	0.4	0.0
63133052	13591789	2009	2005	2014	0.0	5.0	5	5	1.0	0.0
63186378	0954349X	1989	1985	1994	0.0	3.0	5	5	0.6	0.0
63227348	03784266	2013	2009	2018	0.0	1.0	5	5	0.2	0.0
63368581	09651748	1992	1988	1997	0.0	2.0	5	5	0.4	0.0
63392248	07397240	1986	1982	1989	0.0	1.0	5	3	0.3333333333333333	0.0
63421376	03044076	1990	1986	1995	0.0	2.0	5	5	0.4	0.0
63462384	22134344	2012	2008	2017	0.0	2.0	5	5	0.4	0.0
63472124	09221425	1987	1983	1992	0.0	1.0	5	5	0.2	0.0
63488089	02552701	2006	2002	2011	0.0	4.0	5	5	0.8	0.0
63515219	01674048	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
63525756	01486195	1991	1987	1996	0.0	2.0	5	5	0.4	0.0
63561007	00198501	1970	1967	1971	0.0	1.0	4	1	1.0	0.0
64048878	02715309	1981	1977	1986	0.0	3.0	5	5	0.6	0.0
64134966	0362546X	1975	1971	1980	0.0	5.0	5	5	1.0	0.0
64282305	00221996	1973	1969	1978	0.0	1.0	5	5	0.2	0.0
64282305	00472727	1981	1977	1986	0.0	1.0	5	5	0.2	0.0
64623230	13648152	2009	2005	2011	0.0	1.0	5	2	0.5	0.0
65082585	00219924	1991	1987	1996	0.0	1.0	5	5	0.2	0.0
65110436	08904065	2013	2009	2018	0.0	2.0	5	5	0.4	0.0
65350501	03784266	2005	2001	2007	0.0	2.0	5	2	1.0	0.0
65451162	15708268	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
65677206	18788181	2011	2007	2016	0.0	2.0	5	5	0.4	0.0
65808405	15708683	2004	2000	2009	0.0	1.0	5	5	0.2	0.0
66116422	01678116	1989	1985	1992	0.0	1.0	5	3	0.3333333333333333	0.0
66224226	09639969	1991	1987	1994	0.0	1.0	5	3	0.3333333333333333	0.0
66718534	01675877	1981	1977	1986	0.0	7.0	5	5	1.4	0.0
66744651	13490079	2011	2007	2016	0.0	2.0	5	5	0.4	0.0
66797893	03784266	1980	1976	1981	0.0	1.0	5	1	1.0	0.0
66948333	09262245	1992	1988	1997	0.0	3.0	5	5	0.6	0.0
67037704	01676245	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
67051461	00219797	1986	1982	1989	0.0	3.0	5	3	1.0	0.0
67452727	22146296	2013	2009	2017	0.0	1.0	5	4	0.25	0.0
67538102	07496419	1984	1980	1989	0.0	1.0	5	5	0.2	0.0
67838793	13670484	2005	2001	2010	0.0	1.0	5	5	0.2	0.0
67871731	09586946	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
68252470	00401951	2005	2001	2010	0.0	2.0	5	5	0.4	0.0
68426499	00200255	2005	2001	2010	0.0	4.0	5	5	0.8	0.0
68590530	08904065	2004	2000	2009	0.0	1.0	5	5	0.2	0.0
68598573	10523057	1999	1995	2004	0.0	1.0	5	5	0.2	0.0
68924203	15258610	2006	2002	2011	0.0	1.0	5	5	0.2	0.0
68924271	00062952	2006	2002	2011	0.0	3.0	5	5	0.6	0.0
69201477	09552863	1989	1985	1994	0.0	2.0	5	5	0.4	0.0
69468065	18831958	2008	2004	2013	0.0	1.0	5	5	0.2	0.0
69543086	09648305	1991	1987	1996	0.0	3.0	5	5	0.6	0.0
69736542	10575219	2011	2007	2014	0.0	2.0	5	3	0.6666666666666666	0.0
70305602	00219290	1967	1964	1972	0.0	3.0	4	5	0.6	0.0
70326400	09639969	1991	1988	1994	0.0	1.0	4	3	0.3333333333333333	0.0
70499480	0367326X	2008	2004	2013	0.0	2.0	5	5	0.4	0.0
70506802	13538020	1994	1990	1999	0.0	5.0	5	5	1.0	0.0
70856091	03784290	1993	1989	1998	0.0	3.0	5	5	0.6	0.0
70918209	22143912	2013	2009	2018	0.0	1.0	5	5	0.2	0.0
71005252	00219290	1981	1977	1984	0.0	1.0	5	3	0.3333333333333333	0.0
71046508	07349750	1983	1979	1988	0.0	4.0	5	5	0.8	0.0
71046508	09213449	1990	1986	1995	0.0	2.0	5	5	0.4	0.0
71150046	01650114	1985	1981	1990	0.0	5.0	5	5	1.0	0.0
71154048	00243795	2012	2008	2017	0.0	1.0	5	5	0.2	0.0
71335176	08986568	1988	1984	1993	0.0	2.0	5	5	0.4	0.0
71367544	01677152	1983	1979	1988	0.0	2.0	5	5	0.4	0.0
71628310	02632373	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
71688814	10472797	1989	1985	1994	0.0	4.0	5	5	0.8	0.0
71767131	0307904X	2012	2008	2016	0.0	2.0	5	4	0.5	0.0
71828634	10956433	2003	1999	2008	0.0	2.0	5	5	0.4	0.0
71831088	08894906	1991	1989	1996	0.0	1.0	3	5	0.2	0.0
71923770	09552863	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
72199857	09552863	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
72353577	10462023	2012	2008	2017	0.0	1.0	5	5	0.2	0.0
72477872	02697491	1987	1983	1992	0.0	3.0	5	5	0.6	0.0
72539352	0022460X	2009	2006	2014	0.0	1.0	4	5	0.2	0.0
72848491	09586946	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
72939184	19331711	2007	2003	2012	0.0	4.0	5	5	0.8	0.0
73151357	10452354	1991	1987	1996	0.0	2.0	5	5	0.4	0.0
73227503	01678116	2008	2004	2013	0.0	1.0	5	5	0.2	0.0
73395273	14717727	2009	2005	2014	0.0	1.0	5	5	0.2	0.0
73459237	01497634	2007	2003	2012	0.0	2.0	5	5	0.4	0.0
73666236	01712985	2004	2000	2009	0.0	1.0	5	5	0.2	0.0
73733540	03043878	2003	1999	2008	0.0	1.0	5	5	0.2	0.0
73760157	0039128X	1993	1989	1998	0.0	1.0	5	5	0.2	0.0
73830824	01403664	2008	2004	2013	0.0	5.0	5	5	1.0	0.0
73830824	15741192	2004	2000	2009	0.0	5.0	5	5	1.0	0.0
73938040	15734277	2010	2006	2015	0.0	2.0	5	5	0.4	0.0
74133946	01668641	1983	1979	1988	0.0	1.0	5	5	0.2	0.0
74227192	09666362	1992	1988	1995	0.0	9.0	5	3	3.0	0.0
74413516	13665545	1996	1992	1997	0.0	2.0	5	1	2.0	0.0
74437664	09567135	1995	1991	1999	0.0	1.0	5	4	0.25	0.0
74474123	03603199	1985	1981	1990	0.0	1.0	5	5	0.2	0.0
74474123	03756505	1985	1981	1988	0.0	1.0	5	3	0.3333333333333333	0.0
74488083	11257865	2004	2000	2009	0.0	2.0	5	5	0.4	0.0
74547521	00221996	2010	2006	2013	0.0	1.0	5	3	0.3333333333333333	0.0
74664991	22142096	2013	2009	2018	0.0	2.0	5	5	0.4	0.0
75284204	00224049	1978	1974	1983	0.0	1.0	5	5	0.2	0.0
75416696	01688227	2005	2001	2010	0.0	2.0	5	5	0.4	0.0
75518458	09218009	1990	1986	1995	0.0	1.0	5	5	0.2	0.0
75547487	08839026	2008	2005	2013	0.0	2.0	4	5	0.4	0.0
75550481	08939659	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
75645885	03613682	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
75655938	00244937	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
75710558	00457949	1996	1992	1997	0.0	1.0	5	1	1.0	0.0
75768425	00016918	2009	2005	2013	0.0	3.0	5	4	0.75	0.0
75902672	14670895	1999	1995	2004	0.0	1.0	5	5	0.2	0.0
75915269	14717727	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
76030785	00167037	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
76183663	14476770	2012	2008	2017	0.0	2.0	5	5	0.4	0.0
76197760	12900729	2003	1999	2008	0.0	1.0	5	5	0.2	0.0
76241419	0304405X	2013	2009	2017	0.0	1.0	5	4	0.25	0.0
76337537	03044149	1983	1979	1988	0.0	1.0	5	5	0.2	0.0
76372879	01678116	2003	1999	2008	0.0	1.0	5	5	0.2	0.0
76524602	03044076	1988	1984	1993	0.0	1.0	5	5	0.2	0.0
76569366	03619230	2006	2002	2011	0.0	1.0	5	5	0.2	0.0
76624065	10929134	1996	1992	2001	0.0	1.0	5	5	0.2	0.0
76633268	01471767	1976	1976	1981	0.0	1.0	1	5	0.2	0.0
76641148	14653249	2012	2008	2017	0.0	6.0	5	5	1.2	0.0
76657027	17516161	2007	2003	2012	0.0	3.0	5	5	0.6	0.0
76687258	00224405	2009	2005	2014	0.0	1.0	5	5	0.2	0.0
76728296	03783758	1983	1979	1988	0.0	4.0	5	5	0.8	0.0
76745747	00224359	1993	1989	1998	0.0	1.0	5	5	0.2	0.0
76746458	08826110	2011	2007	2016	0.0	2.0	5	5	0.4	0.0
76798683	0742051X	1984	1980	1989	0.0	1.0	5	5	0.2	0.0
76856965	22147500	2013	2009	2018	0.0	3.0	5	5	0.6	0.0
76860104	09659978	2008	2004	2013	0.0	1.0	5	5	0.2	0.0
76864486	00043702	1988	1984	1993	0.0	2.0	5	5	0.4	0.0
76866155	01959255	2004	2000	2009	0.0	1.0	5	5	0.2	0.0
76963980	03638111	2007	2003	2012	0.0	2.0	5	5	0.4	0.0
77010499	01497634	2011	2007	2013	0.0	1.0	5	2	0.5	0.0
77118119	0006291X	2010	2006	2015	0.0	1.0	5	5	0.2	0.0
77201856	00163287	2005	2003	2010	0.0	3.0	3	5	0.6	0.0
77204534	09253467	2006	2002	2009	0.0	1.0	5	3	0.3333333333333333	0.0
77206996	20901232	2011	2007	2016	0.0	1.0	5	5	0.2	0.0
77261075	09500618	1993	1989	1998	0.0	1.0	5	5	0.2	0.0
77261075	09589465	1989	1985	1994	0.0	1.0	5	5	0.2	0.0
77306063	09275398	1994	1990	1999	0.0	1.0	5	5	0.2	0.0
77359285	11257865	2004	2000	2009	0.0	5.0	5	5	1.0	0.0
77414334	0049089X	2004	2000	2009	0.0	1.0	5	5	0.2	0.0
77473005	01419331	2008	2004	2013	0.0	4.0	5	5	0.8	0.0
77552808	09659978	1991	1987	1995	0.0	1.0	5	4	0.25	0.0
77583915	02727714	1986	1982	1991	0.0	1.0	5	5	0.2	0.0
77705386	02613794	2012	2012	2017	0.0	2.0	1	5	0.4	0.0
77879792	01429612	1995	1991	1997	0.0	1.0	5	2	0.5	0.0
77920479	00219045	2007	2003	2012	0.0	2.0	5	5	0.4	0.0
77959663	00062952	2006	2002	2011	0.0	1.0	5	5	0.2	0.0
78102444	10575219	2012	2008	2017	0.0	3.0	5	5	0.6	0.0
78113834	0039128X	1995	1991	2000	0.0	1.0	5	5	0.2	0.0
78222831	0362546X	1975	1971	1980	0.0	2.0	5	5	0.4	0.0
78308768	09257721	1991	1987	1996	0.0	1.0	5	5	0.2	0.0
78552258	01676636	1990	1986	1995	0.0	2.0	5	5	0.4	0.0
78626657	00319384	1965	1961	1970	0.0	14.0	5	5	2.8	0.0
78626657	00913057	1972	1968	1977	0.0	19.0	5	5	3.8	0.0
78626657	01497634	1977	1973	1982	0.0	1.0	5	5	0.2	0.0
78629934	03613682	2012	2008	2017	0.0	3.0	5	5	0.6	0.0
78662874	0006291X	2012	2008	2017	0.0	1.0	5	5	0.2	0.0
78730378	01676245	2007	2003	2012	0.0	3.0	5	5	0.6	0.0
78766955	13590294	2003	1999	2008	0.0	2.0	5	5	0.4	0.0
78822055	1935861X	2007	2003	2012	0.0	10.0	5	5	2.0	0.0
78862060	00063223	1989	1985	1993	0.0	1.0	5	4	0.25	0.0
78923122	02726963	2007	2003	2012	0.0	1.0	5	5	0.2	0.0
79404960	00319384	2003	1999	2005	0.0	1.0	5	2	0.5	0.0
79414630	01640704	1988	1984	1993	0.0	1.0	5	5	0.2	0.0
79449342	1744117X	2005	2001	2008	0.0	1.0	5	3	0.3333333333333333	0.0
79450079	01476513	2005	2001	2010	0.0	1.0	5	5	0.2	0.0
79612117	09571787	1996	1992	2001	0.0	2.0	5	5	0.4	0.0
79797801	00401625	2004	2000	2009	0.0	6.0	5	5	1.2	0.0
79892429	10909516	2012	2008	2017	0.0	1.0	5	5	0.2	0.0
79966880	02668920	1993	1989	1998	0.0	2.0	5	5	0.4	0.0
80009261	14784092	2008	2004	2013	0.0	2.0	5	5	0.4	0.0
80009535	10452354	1991	1991	1996	0.0	1.0	1	5	0.2	0.0
