Discipline	Parent	Year0	APriorPaperCount	APriorCitationCount	AHindex	ATop	AColabCount
Economics	162324750	2008	75	780.0	14.0	1	56
Economics	162324750	2008	78	784.0	14.0	1	60
Economics	162324750	2008	79	887.0	14.0	1	64
Economics	162324750	2008	80	1007.0	15.0	1	68
Economics	162324750	2008	84	1049.0	16.0	1	74
Economics	162324750	2008	86	1091.0	16.0	1	74
Economics	162324750	2008	86	1358.0	18.0	1	82
Economics	162324750	2008	90	1412.0	19.0	1	84
Economics	162324750	2008	91	1483.0	19.0	1	84
Economics	162324750	2008	94	1730.0	20.0	1	88
Economics	162324750	2008	96	1776.0	20.0	1	95
Economics	162324750	2008	100	1853.0	23.0	1	119
Economics	162324750	2008	112	2026.0	23.0	1	143
Economics	162324750	2008	136	2436.0	23.0	1	164
Economics	162324750	2008	176	2719.0	24.0	1	178
Economics	162324750	2008	210	3124.0	24.0	1	185
Economics	162324750	2008	212	10689.0	29.0	1	211
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	0.0	0.0	0	1
Economics	162324750	2009	1	1.0	1.0	0	1
Economics	162324750	2009	1	1.0	1.0	0	1
Economics	162324750	2009	1	1.0	1.0	0	1
Economics	162324750	2009	1	1.0	1.0	0	1
Economics	162324750	2009	1	1.0	1.0	0	1
Economics	162324750	2009	1	1.0	1.0	0	1
Economics	162324750	2009	1	1.0	1.0	0	2
Economics	162324750	2009	1	1.0	1.0	0	2
Economics	162324750	2009	1	1.0	1.0	0	2
Economics	162324750	2009	1	1.0	1.0	0	2
Economics	162324750	2009	2	2.0	1.0	0	2
Economics	162324750	2009	2	2.0	1.0	0	2
Economics	162324750	2009	2	2.0	1.0	0	2
Economics	162324750	2009	2	2.0	1.0	0	2
Economics	162324750	2009	2	2.0	1.0	0	2
Economics	162324750	2009	2	2.0	1.0	0	2
Economics	162324750	2009	2	2.0	1.0	0	2
Economics	162324750	2009	2	2.0	1.0	0	2
Economics	162324750	2009	2	3.0	1.0	0	2
Economics	162324750	2009	2	3.0	1.0	0	2
Economics	162324750	2009	2	3.0	1.0	0	3
Economics	162324750	2009	2	3.0	1.0	0	3
Economics	162324750	2009	2	4.0	1.0	0	3
Economics	162324750	2009	2	4.0	1.0	0	3
Economics	162324750	2009	2	4.0	1.0	0	3
Economics	162324750	2009	2	5.0	1.0	0	3
Economics	162324750	2009	2	5.0	1.0	0	3
Economics	162324750	2009	2	5.0	1.0	0	3
Economics	162324750	2009	2	5.0	1.0	0	3
Economics	162324750	2009	2	5.0	1.0	0	3
Economics	162324750	2009	3	6.0	1.0	0	3
Economics	162324750	2009	3	6.0	1.0	0	3
Economics	162324750	2009	3	6.0	1.0	0	3
Economics	162324750	2009	3	6.0	1.0	0	3
Economics	162324750	2009	3	7.0	1.0	0	3
Economics	162324750	2009	3	8.0	1.0	0	3
Economics	162324750	2009	3	8.0	1.0	0	3
Economics	162324750	2009	3	9.0	1.0	0	3
Economics	162324750	2009	3	9.0	1.0	0	3
Economics	162324750	2009	3	10.0	1.0	0	3
Economics	162324750	2009	3	11.0	1.0	0	3
Economics	162324750	2009	3	11.0	1.0	0	3
Economics	162324750	2009	3	12.0	1.0	0	4
Economics	162324750	2009	4	12.0	1.0	0	4
Economics	162324750	2009	4	12.0	1.0	0	4
Economics	162324750	2009	4	13.0	2.0	0	4
Economics	162324750	2009	4	13.0	2.0	0	4
Economics	162324750	2009	4	13.0	2.0	0	4
Economics	162324750	2009	4	13.0	2.0	0	4
Economics	162324750	2009	5	13.0	2.0	0	4
Economics	162324750	2009	5	13.0	2.0	0	4
Economics	162324750	2009	5	14.0	2.0	0	4
Economics	162324750	2009	5	15.0	2.0	0	4
Economics	162324750	2009	5	16.0	2.0	0	4
Economics	162324750	2009	5	16.0	2.0	0	4
Economics	162324750	2009	5	17.0	2.0	0	4
Economics	162324750	2009	5	17.0	2.0	0	4
Economics	162324750	2009	5	18.0	2.0	0	5
Economics	162324750	2009	5	19.0	2.0	0	5
Economics	162324750	2009	6	19.0	2.0	0	5
Economics	162324750	2009	6	20.0	2.0	0	5
Economics	162324750	2009	6	21.0	2.0	0	5
Economics	162324750	2009	6	21.0	2.0	0	5
Economics	162324750	2009	6	21.0	2.0	0	5
Economics	162324750	2009	6	22.0	2.0	0	5
Economics	162324750	2009	7	22.0	2.0	0	5
Economics	162324750	2009	7	24.0	2.0	0	6
Economics	162324750	2009	7	25.0	2.0	0	6
Economics	162324750	2009	7	25.0	2.0	0	6
Economics	162324750	2009	7	27.0	2.0	0	6
Economics	162324750	2009	7	30.0	2.0	0	6
Economics	162324750	2009	7	30.0	2.0	0	6
Economics	162324750	2009	8	30.0	2.0	0	6
Economics	162324750	2009	9	31.0	2.0	0	7
Economics	162324750	2009	9	32.0	3.0	0	7
Economics	162324750	2009	10	33.0	3.0	0	7
Economics	162324750	2009	10	33.0	3.0	0	7
Economics	162324750	2009	10	38.0	3.0	0	7
Economics	162324750	2009	10	38.0	3.0	0	8
Economics	162324750	2009	10	38.0	3.0	0	8
Economics	162324750	2009	11	40.0	3.0	0	8
Economics	162324750	2009	11	40.0	3.0	0	8
Economics	162324750	2009	11	40.0	3.0	0	8
Economics	162324750	2009	11	43.0	3.0	0	8
Economics	162324750	2009	11	43.0	3.0	0	9
Economics	162324750	2009	12	44.0	3.0	0	9
Economics	162324750	2009	12	50.0	3.0	0	9
Economics	162324750	2009	12	50.0	3.0	0	10
Economics	162324750	2009	13	53.0	3.0	0	10
Economics	162324750	2009	14	57.0	3.0	0	10
Economics	162324750	2009	14	57.0	3.0	0	10
Economics	162324750	2009	14	58.0	4.0	0	10
Economics	162324750	2009	15	67.0	4.0	0	10
Economics	162324750	2009	15	73.0	4.0	0	10
Economics	162324750	2009	15	73.0	4.0	0	10
Economics	162324750	2009	15	77.0	4.0	0	10
Economics	162324750	2009	16	78.0	4.0	0	11
Economics	162324750	2009	16	83.0	4.0	0	11
Economics	162324750	2009	16	84.0	4.0	0	11
Economics	162324750	2009	17	87.0	4.0	0	11
Economics	162324750	2009	17	107.0	4.0	0	12
Economics	162324750	2009	17	110.0	5.0	0	12
Economics	162324750	2009	18	113.0	5.0	0	12
Economics	162324750	2009	19	118.0	5.0	0	12
Economics	162324750	2009	19	119.0	5.0	0	13
Economics	162324750	2009	19	127.0	5.0	0	13
Economics	162324750	2009	19	130.0	5.0	0	13
Economics	162324750	2009	19	147.0	5.0	0	13
Economics	162324750	2009	19	152.0	6.0	1	14
Economics	162324750	2009	21	153.0	6.0	1	15
Economics	162324750	2009	21	223.0	6.0	1	15
Economics	162324750	2009	22	231.0	6.0	1	15
Economics	162324750	2009	22	239.0	6.0	1	16
Economics	162324750	2009	23	250.0	6.0	1	16
Economics	162324750	2009	23	278.0	6.0	1	16
Economics	162324750	2009	23	279.0	6.0	1	17
Economics	162324750	2009	24	296.0	7.0	1	18
Economics	162324750	2009	25	299.0	7.0	1	18
Economics	162324750	2009	26	304.0	7.0	1	18
Economics	162324750	2009	28	396.0	8.0	1	19
Economics	162324750	2009	28	424.0	8.0	1	20
Economics	162324750	2009	28	448.0	9.0	1	21
Economics	162324750	2009	28	466.0	9.0	1	21
Economics	162324750	2009	30	488.0	10.0	1	22
Economics	162324750	2009	30	505.0	10.0	1	23
Economics	162324750	2009	34	559.0	10.0	1	24
Economics	162324750	2009	37	591.0	11.0	1	28
Economics	162324750	2009	37	607.0	11.0	1	31
Economics	162324750	2009	39	684.0	11.0	1	31
Economics	162324750	2009	39	707.0	13.0	1	32
Economics	162324750	2009	41	714.0	14.0	1	33
Economics	162324750	2009	43	715.0	14.0	1	33
Economics	162324750	2009	44	740.0	14.0	1	36
Economics	162324750	2009	46	761.0	15.0	1	36
Economics	162324750	2009	54	916.0	15.0	1	38
Economics	162324750	2009	59	968.0	16.0	1	42
Economics	162324750	2009	70	1011.0	16.0	1	42
Economics	162324750	2009	76	1104.0	17.0	1	43
Economics	162324750	2009	79	3249.0	31.0	1	45
Economics	162324750	2009	83	3780.0	32.0	1	83
Economics	162324750	2009	143	6352.0	32.0	1	91
Economics	162324750	2009	158	6404.0	33.0	1	181
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	0.0	0.0	0	1
Economics	162324750	2010	1	1.0	1.0	0	1
Economics	162324750	2010	1	1.0	1.0	0	1
Economics	162324750	2010	1	1.0	1.0	0	1
Economics	162324750	2010	1	1.0	1.0	0	1
Economics	162324750	2010	1	1.0	1.0	0	1
Economics	162324750	2010	1	1.0	1.0	0	1
Economics	162324750	2010	1	1.0	1.0	0	1
Economics	162324750	2010	1	1.0	1.0	0	2
Economics	162324750	2010	1	1.0	1.0	0	2
Economics	162324750	2010	1	1.0	1.0	0	2
Economics	162324750	2010	1	1.0	1.0	0	2
Economics	162324750	2010	1	1.0	1.0	0	2
Economics	162324750	2010	1	1.0	1.0	0	2
Economics	162324750	2010	1	2.0	1.0	0	2
Economics	162324750	2010	2	2.0	1.0	0	2
Economics	162324750	2010	2	2.0	1.0	0	2
Economics	162324750	2010	2	2.0	1.0	0	2
Economics	162324750	2010	2	2.0	1.0	0	2
Economics	162324750	2010	2	2.0	1.0	0	2
Economics	162324750	2010	2	3.0	1.0	0	2
Economics	162324750	2010	2	3.0	1.0	0	2
Economics	162324750	2010	2	3.0	1.0	0	2
Economics	162324750	2010	2	4.0	1.0	0	2
Economics	162324750	2010	2	4.0	1.0	0	2
Economics	162324750	2010	2	5.0	1.0	0	2
Economics	162324750	2010	2	5.0	1.0	0	2
Economics	162324750	2010	2	5.0	1.0	0	2
Economics	162324750	2010	2	5.0	1.0	0	2
Economics	162324750	2010	2	5.0	1.0	0	2
Economics	162324750	2010	2	5.0	1.0	0	3
Economics	162324750	2010	2	5.0	1.0	0	3
Economics	162324750	2010	2	6.0	1.0	0	3
Economics	162324750	2010	2	6.0	1.0	0	3
Economics	162324750	2010	3	6.0	1.0	0	3
Economics	162324750	2010	3	6.0	1.0	0	3
Economics	162324750	2010	3	6.0	1.0	0	3
Economics	162324750	2010	3	6.0	1.0	0	3
Economics	162324750	2010	3	6.0	1.0	0	3
Economics	162324750	2010	3	7.0	1.0	0	3
Economics	162324750	2010	3	7.0	1.0	0	4
Economics	162324750	2010	3	8.0	1.0	0	4
Economics	162324750	2010	3	8.0	1.0	0	4
Economics	162324750	2010	3	8.0	1.0	0	4
Economics	162324750	2010	3	9.0	1.0	0	4
Economics	162324750	2010	3	9.0	1.0	0	4
Economics	162324750	2010	3	9.0	1.0	0	4
Economics	162324750	2010	4	9.0	1.0	0	4
Economics	162324750	2010	4	11.0	1.0	0	4
Economics	162324750	2010	4	11.0	2.0	0	4
Economics	162324750	2010	4	11.0	2.0	0	4
Economics	162324750	2010	5	11.0	2.0	0	4
Economics	162324750	2010	5	12.0	2.0	0	4
Economics	162324750	2010	5	12.0	2.0	0	4
Economics	162324750	2010	5	12.0	2.0	0	4
Economics	162324750	2010	5	13.0	2.0	0	5
Economics	162324750	2010	5	14.0	2.0	0	5
Economics	162324750	2010	5	14.0	2.0	0	5
Economics	162324750	2010	5	16.0	2.0	0	5
Economics	162324750	2010	5	17.0	2.0	0	5
Economics	162324750	2010	6	21.0	2.0	0	5
Economics	162324750	2010	6	21.0	2.0	0	6
Economics	162324750	2010	6	21.0	2.0	0	6
Economics	162324750	2010	6	23.0	2.0	0	6
Economics	162324750	2010	7	24.0	2.0	0	6
Economics	162324750	2010	7	28.0	2.0	0	6
Economics	162324750	2010	7	28.0	2.0	0	6
Economics	162324750	2010	7	31.0	2.0	0	6
Economics	162324750	2010	7	33.0	2.0	0	6
Economics	162324750	2010	7	34.0	2.0	0	6
Economics	162324750	2010	7	35.0	2.0	0	6
Economics	162324750	2010	7	35.0	2.0	0	6
Economics	162324750	2010	8	38.0	2.0	0	6
Economics	162324750	2010	8	40.0	2.0	0	7
Economics	162324750	2010	8	40.0	3.0	0	7
Economics	162324750	2010	9	43.0	3.0	0	7
Economics	162324750	2010	9	46.0	3.0	0	7
Economics	162324750	2010	9	46.0	3.0	0	8
Economics	162324750	2010	9	47.0	3.0	0	8
Economics	162324750	2010	10	47.0	3.0	0	8
Economics	162324750	2010	10	48.0	3.0	0	8
Economics	162324750	2010	10	48.0	3.0	0	8
Economics	162324750	2010	10	49.0	3.0	0	8
Economics	162324750	2010	10	49.0	3.0	0	9
Economics	162324750	2010	10	49.0	3.0	0	9
Economics	162324750	2010	10	51.0	4.0	0	9
Economics	162324750	2010	10	51.0	4.0	0	9
Economics	162324750	2010	11	54.0	4.0	0	9
Economics	162324750	2010	11	54.0	4.0	0	9
Economics	162324750	2010	12	55.0	4.0	0	9
Economics	162324750	2010	12	56.0	4.0	0	9
Economics	162324750	2010	12	57.0	4.0	0	10
Economics	162324750	2010	12	58.0	4.0	0	10
Economics	162324750	2010	13	61.0	4.0	0	10
Economics	162324750	2010	13	61.0	4.0	0	11
Economics	162324750	2010	13	62.0	4.0	0	11
Economics	162324750	2010	14	65.0	4.0	0	11
Economics	162324750	2010	15	70.0	4.0	0	11
Economics	162324750	2010	15	72.0	5.0	0	11
Economics	162324750	2010	15	74.0	5.0	0	11
Economics	162324750	2010	16	74.0	5.0	0	11
Economics	162324750	2010	16	80.0	5.0	0	11
Economics	162324750	2010	16	81.0	5.0	0	12
Economics	162324750	2010	16	84.0	5.0	0	12
Economics	162324750	2010	16	91.0	5.0	0	12
Economics	162324750	2010	17	94.0	5.0	0	12
Economics	162324750	2010	17	96.0	5.0	0	13
Economics	162324750	2010	17	98.0	5.0	0	13
Economics	162324750	2010	18	98.0	5.0	0	14
Economics	162324750	2010	18	100.0	5.0	0	14
Economics	162324750	2010	18	129.0	5.0	0	15
Economics	162324750	2010	18	132.0	6.0	0	17
Economics	162324750	2010	19	133.0	6.0	0	17
Economics	162324750	2010	19	146.0	6.0	0	17
Economics	162324750	2010	20	147.0	6.0	0	17
Economics	162324750	2010	21	150.0	6.0	0	17
Economics	162324750	2010	21	153.0	6.0	0	18
Economics	162324750	2010	22	159.0	6.0	0	18
Economics	162324750	2010	23	160.0	6.0	0	18
Economics	162324750	2010	23	160.0	6.0	0	18
Economics	162324750	2010	24	164.0	7.0	0	18
Economics	162324750	2010	24	164.0	7.0	0	19
Economics	162324750	2010	24	165.0	7.0	0	19
Economics	162324750	2010	26	178.0	7.0	0	19
Economics	162324750	2010	26	189.0	7.0	0	19
Economics	162324750	2010	27	191.0	7.0	0	20
Economics	162324750	2010	27	203.0	7.0	0	20
Economics	162324750	2010	29	203.0	7.0	0	20
Economics	162324750	2010	29	210.0	7.0	1	21
Economics	162324750	2010	30	212.0	7.0	1	21
Economics	162324750	2010	31	227.0	7.0	1	21
Economics	162324750	2010	32	232.0	8.0	1	21
Economics	162324750	2010	33	242.0	8.0	1	22
Economics	162324750	2010	34	262.0	8.0	1	24
Economics	162324750	2010	34	279.0	8.0	1	25
Economics	162324750	2010	37	279.0	8.0	1	25
Economics	162324750	2010	37	292.0	8.0	1	27
Economics	162324750	2010	38	298.0	9.0	1	27
Economics	162324750	2010	40	298.0	9.0	1	27
Economics	162324750	2010	42	329.0	9.0	1	30
Economics	162324750	2010	43	359.0	9.0	1	31
Economics	162324750	2010	44	403.0	9.0	1	31
Economics	162324750	2010	44	412.0	9.0	1	32
Economics	162324750	2010	44	504.0	10.0	1	33
Economics	162324750	2010	44	508.0	10.0	1	33
Economics	162324750	2010	44	606.0	10.0	1	33
Economics	162324750	2010	47	613.0	10.0	1	34
Economics	162324750	2010	48	625.0	10.0	1	36
Economics	162324750	2010	49	731.0	10.0	1	37
Economics	162324750	2010	49	736.0	12.0	1	38
Economics	162324750	2010	50	767.0	13.0	1	39
Economics	162324750	2010	68	770.0	13.0	1	41
Economics	162324750	2010	68	833.0	14.0	1	44
Economics	162324750	2010	71	1314.0	14.0	1	46
Economics	162324750	2010	87	1328.0	15.0	1	50
Economics	162324750	2010	87	1343.0	15.0	1	57
Economics	162324750	2010	91	1722.0	15.0	1	60
Economics	162324750	2010	99	1760.0	17.0	1	85
Economics	162324750	2010	103	2211.0	21.0	1	88
Economics	162324750	2010	114	4156.0	25.0	1	96
Economics	162324750	2010	134	7694.0	41.0	1	122
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	0.0	0.0	0	1
Economics	162324750	2011	1	1.0	1.0	0	1
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	1.0	1.0	0	2
Economics	162324750	2011	1	2.0	1.0	0	2
Economics	162324750	2011	1	2.0	1.0	0	2
Economics	162324750	2011	1	2.0	1.0	0	2
Economics	162324750	2011	1	2.0	1.0	0	2
Economics	162324750	2011	1	2.0	1.0	0	2
Economics	162324750	2011	1	2.0	1.0	0	2
Economics	162324750	2011	2	2.0	1.0	0	2
Economics	162324750	2011	2	2.0	1.0	0	2
Economics	162324750	2011	2	2.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	2
Economics	162324750	2011	2	3.0	1.0	0	3
Economics	162324750	2011	2	3.0	1.0	0	3
Economics	162324750	2011	2	3.0	1.0	0	3
Economics	162324750	2011	2	3.0	1.0	0	3
Economics	162324750	2011	2	3.0	1.0	0	3
Economics	162324750	2011	2	3.0	1.0	0	3
Economics	162324750	2011	2	3.0	1.0	0	3
Economics	162324750	2011	2	4.0	1.0	0	3
Economics	162324750	2011	3	4.0	1.0	0	3
Economics	162324750	2011	3	5.0	1.0	0	3
Economics	162324750	2011	3	6.0	1.0	0	3
Economics	162324750	2011	3	7.0	1.0	0	3
Economics	162324750	2011	3	7.0	1.0	0	3
Economics	162324750	2011	3	7.0	1.0	0	3
Economics	162324750	2011	3	7.0	1.0	0	3
Economics	162324750	2011	3	7.0	1.0	0	3
Economics	162324750	2011	3	8.0	1.0	0	3
Economics	162324750	2011	3	8.0	1.0	0	3
Economics	162324750	2011	3	8.0	1.0	0	3
Economics	162324750	2011	3	8.0	1.0	0	3
Economics	162324750	2011	3	9.0	1.0	0	3
Economics	162324750	2011	3	9.0	1.0	0	3
Economics	162324750	2011	3	9.0	1.0	0	3
Economics	162324750	2011	4	10.0	1.0	0	3
Economics	162324750	2011	4	10.0	1.0	0	3
Economics	162324750	2011	4	10.0	1.0	0	4
Economics	162324750	2011	4	10.0	1.0	0	4
Economics	162324750	2011	4	10.0	1.0	0	4
Economics	162324750	2011	4	11.0	1.0	0	4
Economics	162324750	2011	4	11.0	1.0	0	4
Economics	162324750	2011	4	12.0	1.0	0	4
Economics	162324750	2011	4	13.0	1.0	0	4
Economics	162324750	2011	4	13.0	2.0	0	4
Economics	162324750	2011	4	13.0	2.0	0	4
Economics	162324750	2011	4	14.0	2.0	0	4
Economics	162324750	2011	4	14.0	2.0	0	4
Economics	162324750	2011	4	14.0	2.0	0	4
Economics	162324750	2011	4	15.0	2.0	0	4
Economics	162324750	2011	5	17.0	2.0	0	4
Economics	162324750	2011	5	18.0	2.0	0	4
Economics	162324750	2011	5	18.0	2.0	0	4
Economics	162324750	2011	5	19.0	2.0	0	4
Economics	162324750	2011	5	19.0	2.0	0	5
Economics	162324750	2011	5	19.0	2.0	0	5
Economics	162324750	2011	5	21.0	2.0	0	5
Economics	162324750	2011	5	22.0	2.0	0	5
Economics	162324750	2011	5	23.0	2.0	0	5
Economics	162324750	2011	5	26.0	2.0	0	5
Economics	162324750	2011	5	27.0	2.0	0	5
Economics	162324750	2011	5	28.0	2.0	0	5
Economics	162324750	2011	6	29.0	2.0	0	6
Economics	162324750	2011	6	29.0	2.0	0	6
Economics	162324750	2011	6	32.0	2.0	0	6
Economics	162324750	2011	6	32.0	2.0	0	6
Economics	162324750	2011	7	33.0	2.0	0	6
Economics	162324750	2011	7	34.0	2.0	0	6
Economics	162324750	2011	7	35.0	2.0	0	6
Economics	162324750	2011	7	36.0	2.0	0	7
Economics	162324750	2011	7	36.0	2.0	0	7
Economics	162324750	2011	7	37.0	2.0	0	7
Economics	162324750	2011	8	38.0	2.0	0	7
Economics	162324750	2011	8	40.0	3.0	0	7
Economics	162324750	2011	8	44.0	3.0	0	7
Economics	162324750	2011	8	46.0	3.0	0	8
Economics	162324750	2011	9	47.0	3.0	0	8
Economics	162324750	2011	9	48.0	3.0	0	8
Economics	162324750	2011	9	49.0	3.0	0	8
Economics	162324750	2011	10	54.0	3.0	0	9
Economics	162324750	2011	10	55.0	3.0	0	9
Economics	162324750	2011	10	56.0	3.0	0	9
Economics	162324750	2011	10	59.0	3.0	0	10
Economics	162324750	2011	10	60.0	3.0	0	10
Economics	162324750	2011	11	62.0	3.0	0	10
Economics	162324750	2011	11	65.0	3.0	0	11
Economics	162324750	2011	11	66.0	3.0	0	11
Economics	162324750	2011	11	70.0	3.0	0	11
Economics	162324750	2011	12	72.0	4.0	0	11
Economics	162324750	2011	12	77.0	4.0	0	13
Economics	162324750	2011	12	79.0	4.0	0	13
Economics	162324750	2011	14	83.0	4.0	0	14
Economics	162324750	2011	14	93.0	4.0	0	15
Economics	162324750	2011	14	96.0	4.0	0	15
Economics	162324750	2011	15	96.0	4.0	0	15
Economics	162324750	2011	16	99.0	4.0	0	16
Economics	162324750	2011	16	101.0	4.0	0	16
Economics	162324750	2011	16	102.0	4.0	0	17
Economics	162324750	2011	17	112.0	4.0	0	17
Economics	162324750	2011	17	113.0	5.0	0	18
Economics	162324750	2011	18	120.0	5.0	0	18
Economics	162324750	2011	18	121.0	5.0	0	18
Economics	162324750	2011	20	122.0	5.0	0	18
Economics	162324750	2011	20	128.0	6.0	0	18
Economics	162324750	2011	20	128.0	6.0	0	19
Economics	162324750	2011	22	129.0	6.0	0	21
Economics	162324750	2011	24	150.0	6.0	1	21
Economics	162324750	2011	27	151.0	6.0	1	21
Economics	162324750	2011	28	158.0	6.0	1	23
Economics	162324750	2011	28	165.0	6.0	1	24
Economics	162324750	2011	28	182.0	6.0	1	24
Economics	162324750	2011	29	186.0	7.0	1	25
Economics	162324750	2011	32	220.0	7.0	1	26
Economics	162324750	2011	33	226.0	7.0	1	27
Economics	162324750	2011	34	227.0	8.0	1	28
Economics	162324750	2011	34	268.0	9.0	1	29
Economics	162324750	2011	35	275.0	9.0	1	29
Economics	162324750	2011	36	302.0	9.0	1	29
Economics	162324750	2011	38	362.0	9.0	1	30
Economics	162324750	2011	38	398.0	10.0	1	32
Economics	162324750	2011	39	487.0	11.0	1	36
Economics	162324750	2011	43	568.0	11.0	1	36
Economics	162324750	2011	47	568.0	12.0	1	38
Economics	162324750	2011	49	609.0	13.0	1	39
Economics	162324750	2011	50	690.0	13.0	1	42
Economics	162324750	2011	59	728.0	14.0	1	44
Economics	162324750	2011	71	753.0	15.0	1	46
Economics	162324750	2011	74	1018.0	15.0	1	48
Economics	162324750	2011	75	1101.0	18.0	1	50
Economics	162324750	2011	80	1599.0	20.0	1	52
Economics	162324750	2011	94	1812.0	21.0	1	52
Economics	162324750	2011	140	2210.0	21.0	1	69
Economics	162324750	2011	238	2376.0	23.0	1	83
Economics	162324750	2011	293	4983.0	25.0	1	103
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
Economics	162324750	2012	1	0.0	0.0	0	1
