NewAuthorId	Yfp	Ylp	Parent
51504392	1968	1972	41008148
51584169	2008	2015	41008148
51587054	2004	2004	86803240
51588710	1993	2006	41008148
51646082	1987	1987	95457728
51682683	1988	2008	185592680
51710445	2007	2008	86803240
51719401	2004	2007	86803240
51719956	1977	1978	121332964
51763825	1993	1993	33923547
51812599	1977	2011	127313418
51826442	1974	2010	86803240
51836261	2004	2004	144024400
51899619	1989	2011	71924100
52021251	2003	2015	86803240
52119398	1980	1986	71924100
52163610	1994	2000	86803240
52182183	1988	1988	86803240
52183210	2000	2018	185592680
52263107	1992	1994	121332964
52276208	1995	1995	41008148
52305863	1985	2016	127413603
52331012	2008	2013	71924100
52370317	2004	2004	71924100
52403365	1988	1988	33923547
52419683	1968	1968	41008148
52421734	1992	1992	121332964
52439553	2000	2002	15744967
52478388	1985	2010	41008148
52506851	1994	1996	121332964
52585263	1979	2018	71924100
52614582	1991	1991	71924100
52625743	2007	2018	17744445
52631322	1998	2011	185592680
52673799	1987	1990	71924100
52701498	1977	1977	86803240
52721063	1979	1979	144133560
52780594	1976	2011	192562407
52835193	1994	2018	86803240
52856505	1994	1995	121332964
52859301	1969	1971	185592680
52874273	1981	2003	86803240
52876193	1985	1985	86803240
52885732	1988	2010	71924100
52962968	1993	2017	41008148
53004686	1968	2005	71924100
53048255	1970	1993	86803240
53055108	1993	1999	86803240
53098767	1988	1988	86803240
53140528	1985	1991	185592680
53262316	1989	1989	17744445
53275795	2000	2000	71924100
53351507	1979	1979	121332964
53462494	1989	2011	17744445
53466861	1994	2015	127413603
53492422	1983	1986	185592680
53511548	1976	1995	121332964
53543782	1981	2007	71924100
53761556	1977	1993	71924100
53846190	2005	2013	121332964
53939221	2003	2003	162324750
53982485	1989	2018	33923547
54028518	1989	1993	185592680
54081904	1992	2016	71924100
54099616	1998	1999	33923547
54125312	1987	2016	17744445
54138993	1981	2008	86803240
54165035	1985	1988	185592680
54200628	1991	2018	86803240
54251519	1999	1999	71924100
54263108	1968	2014	121332964
54282216	2000	2000	71924100
54351395	1973	1973	121332964
54380363	1968	1969	185592680
54400776	1993	2001	71924100
54442353	1992	1992	185592680
54525605	2000	2018	86803240
54561854	1998	2018	86803240
54653222	1995	1995	71924100
54680785	1988	2008	86803240
54797435	1985	1985	86803240
54923454	2008	2008	121332964
54928560	1997	1997	185592680
54996301	2002	2018	121332964
55036286	1994	2018	86803240
55072245	1994	1994	41008148
55078232	1995	2007	192562407
55086044	1985	1985	15744967
55130076	2007	2007	127413603
55166097	1976	1986	71924100
55206010	1992	1992	41008148
55263245	1989	1990	71924100
55280021	1976	2018	86803240
55363609	1971	2010	71924100
55414126	1968	1968	121332964
55418210	1996	1996	71924100
55429593	1989	2006	121332964
55476164	1983	1986	86803240
55537177	1985	1985	86803240
55559905	1985	1988	185592680
55576572	1990	2018	192562407
55663234	1992	1992	17744445
55697909	1969	2008	71924100
55753930	1985	1988	71924100
55755042	1978	1988	86803240
55767330	2004	2018	86803240
55767482	1997	2016	86803240
55780994	1991	1992	192562407
55808451	2000	2018	71924100
55823541	1978	1980	86803240
55844405	1992	1996	86803240
55863244	1995	2018	86803240
55891192	1976	1980	86803240
55961172	1983	1983	17744445
56017280	1995	1999	185592680
56038079	1991	1993	185592680
56054520	1995	2018	41008148
56088699	1980	1981	71924100
56106286	1983	1986	15744967
56115583	1967	1967	71924100
56147152	2009	2011	192562407
56217728	1985	1985	86803240
56218404	1976	1976	121332964
56342513	1995	1996	86803240
56361954	1992	1992	127413603
56368049	1994	1995	71924100
56414105	1979	1979	121332964
56456852	1978	1978	127413603
56523036	1995	1995	15744967
56534648	1991	2005	71924100
56556069	1977	1980	127413603
56568733	2005	2012	41008148
56571542	2004	2005	71924100
56616878	1998	2006	86803240
56624203	1974	2011	138885662
56681457	2009	2017	71924100
56783089	1999	2017	86803240
56794348	1981	2018	86803240
56799604	1976	1976	138885662
56803327	1912	1912	185592680
56808773	1999	1999	71924100
56842125	1995	2018	86803240
56868815	2003	2003	86803240
56875988	1983	2007	86803240
56983844	2004	2004	41008148
56985782	2008	2018	86803240
57006981	1981	2018	185592680
57008683	1995	2009	185592680
57025069	1996	1996	71924100
57027522	1985	1988	185592680
57038042	2007	2008	71924100
57050867	1995	2010	71924100
57067364	2002	2002	15744967
57088389	2003	2008	127413603
57101344	1990	1996	86803240
57153463	1995	2014	15744967
57171411	1983	1999	15744967
57223633	1967	1967	162324750
57276709	1979	1979	121332964
57290850	1995	1995	185592680
57300821	1994	1996	86803240
57310144	1980	1980	86803240
57317229	1999	2007	127413603
57405893	1964	2018	86803240
57450435	1990	1990	71924100
57513912	1995	1995	86803240
57523299	2004	2004	121332964
57531856	1995	2018	71924100
57535411	1995	1995	121332964
57564794	2009	2009	71924100
57577389	1912	1925	162324750
57592485	1983	1993	121332964
57665769	1976	1984	86803240
57672821	1988	1991	86803240
57706942	1988	1988	86803240
57889905	1991	2001	121332964
57955681	2007	2007	86803240
58027527	1993	1993	86803240
58083284	1999	1999	71924100
58128686	2001	2001	71924100
58212148	1976	1976	162324750
58233343	1995	1995	17744445
58233871	2002	2002	121332964
58297174	1968	1968	121332964
58318726	1985	1985	71924100
58364918	2002	2002	71924100
58417499	1997	1997	15744967
58449239	2001	2001	41008148
58453489	1997	1997	121332964
58486107	1969	1995	185592680
58494573	1987	1987	15744967
58625763	1975	2016	144133560
58675720	1985	1990	121332964
58675903	2003	2004	86803240
58737840	1968	1968	86803240
58755513	1995	1995	86803240
58755731	1975	1977	71924100
58822618	1968	1968	86803240
58998037	1981	1981	86803240
59039276	1977	2018	121332964
59056439	2009	2011	15744967
59068699	1990	2016	71924100
59091692	2009	2009	127413603
59141773	1977	2016	71924100
59212930	1985	1990	71924100
59219640	1994	2018	71924100
59223805	1989	2018	86803240
59264875	1985	1985	86803240
59270547	1994	1994	33923547
59316132	1994	2000	71924100
59340251	1974	1974	33923547
59400741	1998	2002	71924100
59429364	1997	1997	86803240
59514216	1989	1989	121332964
59521688	1988	2018	15744967
59563269	1985	2018	142362112
59606040	1993	2018	71924100
59621149	2004	2008	127413603
59652000	1991	1994	185592680
59695211	1994	2009	71924100
59695969	1973	1975	127413603
59780325	2005	2005	71924100
59794253	1990	1990	71924100
59800244	2000	2000	121332964
59865459	1989	1989	185592680
59869402	1991	2018	33923547
60051311	1993	1993	86803240
60067798	1988	1993	41008148
60108041	1988	2017	71924100
60141475	1977	1977	185592680
60152707	1998	1998	71924100
60183961	1981	1987	138885662
60213336	2005	2005	71924100
60244311	1995	1995	86803240
60258428	1983	1995	121332964
60294237	1976	1998	17744445
60318318	1997	1997	121332964
60387877	1994	1994	86803240
60399645	1993	2003	86803240
60438052	2004	2004	127413603
60461822	2008	2008	15744967
60585484	1994	2012	17744445
60608835	1999	2008	127413603
60618859	1989	1989	185592680
60626319	1992	1992	127413603
60648010	1989	1989	86803240
60652650	1998	1998	185592680
60701594	1990	1990	71924100
60762822	1968	1972	192562407
60776210	2007	2018	185592680
60799393	1993	1993	86803240
60803169	1974	1978	86803240
60803947	1988	2017	41008148
60826025	1994	1994	33923547
60878050	1968	1968	86803240
60963304	1974	1975	86803240
61053724	1988	2007	15744967
61064314	1970	1999	185592680
61072441	1991	2017	86803240
61083409	1981	2016	144024400
61192769	1992	1992	41008148
61210772	1995	2013	17744445
61265885	2003	2003	33923547
61332926	1968	2017	162324750
61347594	1991	1991	15744967
61349983	1976	1976	33923547
61355590	1990	1990	71924100
61376019	1987	2018	71924100
61389127	1998	2016	127413603
61404455	1989	1989	185592680
61429423	1993	1993	185592680
61540728	1994	1994	121332964
61608348	2004	2004	86803240
61636527	2003	2017	86803240
61650228	1994	1994	17744445
61696637	1994	2016	86803240
61724078	2002	2005	15744967
61782919	1994	1994	41008148
61825785	1967	1967	121332964
61913338	1977	1989	71924100
61970364	1994	1994	86803240
62007813	1985	1996	71924100
62186057	1979	1981	86803240
62199697	1994	1996	86803240
62219286	1994	1998	71924100
62259159	1974	1975	121332964
62409613	2009	2018	71924100
62531495	2004	2008	71924100
62531893	2008	2008	71924100
62570566	1993	2011	185592680
62579768	1973	1973	185592680
62622258	1996	2008	41008148
62666613	1981	2010	86803240
62678684	1981	1981	71924100
62767835	1998	2006	41008148
62772190	1998	2017	127413603
62780237	1983	1983	185592680
62781061	1985	1985	185592680
62795513	1985	1985	185592680
62843919	1993	1993	121332964
62854568	1999	2000	86803240
62887439	1997	1997	127313418
62899271	1985	1996	192562407
62905405	1981	1981	127413603
62932279	1989	1992	71924100
62948321	1995	2002	86803240
62952612	1968	1989	15744967
62971849	1988	2003	41008148
62987111	1981	1982	71924100
63017141	2008	2008	17744445
63021224	1968	1993	127413603
63037247	2000	2000	86803240
63074236	1988	1993	71924100
63095712	1976	1976	185592680
63098438	1995	2011	71924100
63164911	1992	1992	185592680
63194194	1981	1992	121332964
63202141	1967	1967	15744967
63402432	2000	2000	71924100
63405705	2000	2000	71924100
63439694	1993	1993	41008148
63527384	1989	1989	33923547
63528225	1990	1990	15744967
63584757	1992	2008	121332964
63590636	1994	1998	86803240
63628433	1978	1982	86803240
63645284	1985	1998	127413603
63668151	1976	1976	86803240
63697384	1995	1995	33923547
63707311	2002	2018	41008148
63716119	1994	1999	41008148
63734951	2003	2003	17744445
63751057	1974	2002	86803240
63764326	1977	1977	127413603
63798357	1976	2005	86803240
63811262	1979	2018	121332964
63838737	2008	2016	86803240
63842088	2003	2004	86803240
63846487	1998	1998	86803240
63848855	1971	1971	121332964
63887218	2003	2003	86803240
63950912	1985	1995	86803240
63953619	1999	2012	86803240
63991776	1976	1976	121332964
64146498	1973	1973	192562407
64168037	1992	1992	121332964
64200734	1992	2014	71924100
64262901	1989	1989	71924100
64274014	1973	1979	185592680
64276772	1995	1995	33923547
64286373	1995	1998	86803240
64291954	1998	1998	121332964
64298154	1997	1997	86803240
64378065	1981	1981	185592680
64439088	1976	2000	121332964
64473991	2002	2002	41008148
64529417	2004	2004	185592680
64579588	2001	2010	71924100
64613614	1983	1983	86803240
64684475	1990	2018	86803240
64752987	1976	2005	86803240
64785589	1989	1989	86803240
64816177	1985	1985	121332964
64845386	1981	1981	15744967
64894984	1999	1999	17744445
64907103	1988	1988	185592680
64937114	1988	1988	86803240
64965769	1995	1995	86803240
64991375	1992	1999	121332964
64992423	1997	1997	86803240
65010277	1990	1990	71924100
65028589	1988	1990	71924100
65034698	1987	1987	127413603
65043832	1994	1994	86803240
65112425	1985	1988	86803240
65141435	1968	1969	41008148
65155236	1995	1995	71924100
65208670	1994	2005	185592680
65283690	1983	1983	71924100
65294612	1990	1990	86803240
65298769	1985	2013	71924100
65350158	2000	2011	86803240
65486406	1968	1968	33923547
65523740	1992	1992	86803240
65584052	1998	2018	86803240
65592551	1983	1983	71924100
65593570	1973	1981	86803240
65596696	1983	1984	15744967
65613339	2002	2016	17744445
65615691	1993	1993	144133560
65631472	1978	2018	127313418
65712198	1912	1912	121332964
65712328	2008	2008	86803240
65719893	1967	1967	15744967
65733828	1998	2010	185592680
65741774	1988	1992	71924100
65758221	2008	2008	95457728
65823108	2005	2005	71924100
65879373	1969	1970	121332964
65890408	2005	2009	17744445
66025100	1995	1995	185592680
66054630	2004	2004	127413603
66142611	1976	1976	127413603
66174289	1976	1981	15744967
66371106	1993	1996	185592680
66588547	1999	2000	121332964
66607840	1998	2018	86803240
66623850	1968	1970	185592680
66664698	1998	1999	127413603
66681612	2004	2004	138885662
66689469	1989	2003	71924100
66729351	2002	2002	71924100
66733781	1980	2004	86803240
66769579	1977	1996	185592680
66795723	2002	2002	121332964
66834786	1991	1991	185592680
66873737	1990	1990	17744445
66920291	1985	1989	127313418
66944822	1989	1989	127313418
67016254	1980	1983	192562407
67066442	1985	1985	17744445
67116071	1995	1995	121332964
67213108	1993	1994	192562407
67224025	1978	1978	41008148
67235491	1983	1983	127413603
67324115	1973	1973	121332964
67335277	1995	1995	185592680
67344376	1989	1992	71924100
67398406	1995	1995	86803240
67422271	1978	1978	15744967
67463075	2002	2002	17744445
67479154	1993	2012	86803240
67482036	1994	1996	185592680
67490675	1995	1995	71924100
67549077	1996	2002	41008148
67555003	1999	2007	41008148
67757992	1974	1974	15744967
67782915	2000	2000	86803240
67796702	1977	1977	86803240
67799244	1998	1998	185592680
67868938	1998	1999	41008148
67876004	1995	1995	33923547
68191925	1989	2010	86803240
68244178	1997	1997	41008148
68250260	1997	1997	71924100
68257877	1977	1977	95457728
68264032	1995	1995	15744967
68305474	1981	2009	86803240
68356723	1995	1995	185592680
68371976	2004	2013	86803240
68374027	2003	2018	127413603
68383472	2004	2004	71924100
68442731	1993	1993	121332964
68455041	1970	1970	86803240
68473335	1999	1999	15744967
68528717	1988	1988	86803240
68539699	1964	2018	71924100
68582792	1985	1985	71924100
68624078	1983	1983	71924100
68630469	1975	1977	71924100
68660544	1976	1976	71924100
68764783	1988	1988	33923547
68765289	1992	1992	205649164
68791662	1975	1976	71924100
68829497	1993	1995	71924100
68849560	1999	1999	127413603
68973360	1980	1984	121332964
68978197	1994	1994	71924100
68984669	1989	2006	121332964
68989411	1994	1994	71924100
69067582	2004	2009	185592680
69301727	1977	1997	71924100
69389000	1964	1974	71924100
69446301	2005	2005	41008148
69496380	2002	2002	71924100
69500077	1998	1998	71924100
69509661	1993	1993	86803240
69589085	1980	1988	162324750
69662020	2003	2003	71924100
69762146	1995	1995	86803240
69815502	1995	2018	86803240
69944227	2000	2004	71924100
69957542	1989	2003	33923547
69969303	2002	2018	41008148
70050607	2009	2009	41008148
70074939	1976	1976	17744445
70097241	2004	2016	192562407
70105645	1977	1984	86803240
70129914	1975	1979	185592680
70132451	1994	2018	127413603
70261291	1976	1976	71924100
70276503	1994	1994	121332964
70355163	1994	1994	121332964
70383820	2002	2017	86803240
70617541	1999	2000	41008148
70736818	1977	1984	86803240
70754894	2003	2003	71924100
70775670	1977	1977	121332964
70801746	1994	1994	71924100
70824624	2007	2009	71924100
70849839	1997	2010	185592680
70895042	1991	1991	86803240
70908533	1993	1995	41008148
70909978	1995	1995	15744967
70917577	1988	2009	86803240
70970856	1994	1994	71924100
71060978	2002	2002	15744967
71070684	2003	2017	71924100
71077652	2000	2000	86803240
71116975	1968	2018	86803240
71186494	1995	1995	71924100
71205549	2008	2018	86803240
71211627	1976	2017	33923547
71227372	1997	1997	86803240
71231473	1996	1996	71924100
71262753	2005	2018	121332964
71304707	2004	2004	192562407
71321328	1967	1972	121332964
71341783	2007	2008	17744445
71424207	2002	2002	121332964
71454888	1967	1967	71924100
71498407	1997	1997	121332964
71796029	1981	1981	121332964
71796316	1994	2010	86803240
71878045	1988	1988	185592680
71888632	1974	1974	71924100
71919096	1988	1988	185592680
71956852	1977	1977	41008148
72024300	1998	2001	185592680
72056851	1974	1980	86803240
72088896	1971	1971	121332964
72154928	1991	1991	71924100
72230084	1993	1993	71924100
72239138	1991	1991	41008148
72251930	2007	2007	71924100
72262282	1993	1993	86803240
72266013	1999	2002	86803240
72331109	1997	1997	86803240
72398719	1973	2018	86803240
72406652	1998	1998	86803240
72417082	1994	2018	71924100
72426710	1987	1987	71924100
72439197	1995	2001	71924100
72479755	1976	1976	86803240
72560099	1989	1989	15744967
72657265	1977	2006	86803240
72676732	1968	1969	86803240
72817649	1981	2001	121332964
72916944	1977	2016	71924100
72929211	1985	1990	71924100
73024542	2004	2017	121332964
73051738	2009	2009	71924100
73051827	1992	1992	33923547
73084463	1981	1981	71924100
73108639	1998	1998	185592680
73134231	1983	2018	86803240
73138989	1989	1992	142362112
73170758	1981	1981	162324750
73171039	1985	1987	86803240
73246342	1997	1997	33923547
73336268	1992	2018	121332964
73479492	1964	1965	71924100
73480434	1995	1995	17744445
73531374	1985	1989	41008148
73593425	1974	1975	15744967
73631365	1992	1992	71924100
73638082	1980	1980	86803240
73656910	1993	1993	15744967
73721890	2002	2002	127313418
73722088	1976	1976	192562407
73926069	2002	2002	86803240
73978852	1999	1999	162324750
73995416	1998	1998	41008148
74026165	1992	1992	144133560
74040128	1978	1982	71924100
74041312	1978	2018	86803240
74101357	1983	1983	121332964
74115569	1964	1996	71924100
74141533	2004	2004	185592680
74159669	1985	1985	71924100
74170377	1981	1981	185592680
74214554	1997	1998	127413603
74398596	1994	1994	185592680
74399954	1967	1967	121332964
74406667	1988	1988	127413603
74470252	2007	2007	41008148
74520107	2007	2017	86803240
74539110	1999	1999	95457728
74585464	1985	1988	15744967
74586055	1989	1989	41008148
74590547	1976	1976	121332964
74622346	1981	1981	41008148
74643295	1976	1977	185592680
74675950	2001	2016	86803240
74741578	2002	2018	86803240
74756136	2005	2018	162324750
74784209	1985	1986	127413603
74806680	1997	1997	71924100
74836601	1990	1994	41008148
74898804	1997	1997	86803240
74935835	1992	1992	71924100
74981136	1970	1997	86803240
75092406	2002	2018	71924100
75096808	2008	2008	162324750
75113507	1978	1989	71924100
75181221	1970	1970	127313418
75183490	1976	1977	127413603
75233764	1992	1992	121332964
75290024	1987	1987	127413603
75313759	1979	1999	185592680
75326000	1985	1985	71924100
75326124	1995	1995	121332964
75326970	1968	1968	121332964
75339998	1997	2001	127413603
75421263	1983	1996	41008148
75431010	1981	1985	127413603
75493420	1998	1998	127413603
75628787	1979	1980	71924100
75702964	1981	2004	185592680
75743358	2001	2001	121332964
75763842	1991	1991	144024400
75766626	1993	2018	86803240
75825742	1992	2018	86803240
75844345	1992	1992	71924100
75847715	1974	1988	33923547
75862047	1992	1992	121332964
75877589	2008	2012	127313418
75961142	2003	2012	86803240
75990958	1995	1995	41008148
76009079	1976	1983	41008148
76013146	1985	1985	71924100
76031838	1973	1973	71924100
76056230	1985	1990	192562407
76087739	1992	2018	138885662
76133758	1988	1988	121332964
76156474	1977	2008	86803240
76173465	2002	2003	121332964
76177412	1973	1986	127413603
76226446	2004	2004	71924100
76318426	2004	2011	15744967
76324233	1987	1987	71924100
76379802	1998	1998	41008148
76383190	1992	1992	121332964
76403073	2004	2004	71924100
76447692	1994	2001	86803240
76474759	1997	1999	192562407
76476126	1976	2009	71924100
76542424	1988	1988	127413603
76585536	2001	2001	15744967
76658571	2002	2002	71924100
76665685	1980	1992	121332964
76702207	1983	1983	144133560
76708804	1983	2006	86803240
76715771	1989	1989	185592680
76720939	1976	1976	39432304
76782994	1997	1997	41008148
76799151	1999	1999	41008148
76807075	1995	1995	41008148
76807271	2009	2009	71924100
76816135	1990	1990	86803240
76838291	1976	1976	71924100
76860719	1998	1998	71924100
76861430	1985	1985	185592680
76982406	1998	2000	86803240
76985630	1968	2002	86803240
77009310	1973	1973	15744967
77056009	1995	1995	121332964
77067143	1979	1985	127313418
77089780	1981	1981	33923547
77158713	2003	2010	41008148
77179912	1981	1984	86803240
77192777	1985	2008	71924100
77207346	1976	2000	86803240
77219952	2005	2006	185592680
77222208	1998	2011	162324750
77253141	1981	1981	86803240
77277754	1998	2003	185592680
77332489	1988	1988	121332964
77363118	2000	2018	185592680
77369447	1969	1969	185592680
77387045	1971	1971	192562407
77394033	1995	2018	121332964
77404954	1993	1993	17744445
77469493	1979	1979	17744445
77478971	1978	1978	121332964
77499262	1971	1976	17744445
77543579	2001	2001	33923547
77598395	1994	1994	33923547
77604115	1999	1999	86803240
77620716	1997	2005	121332964
77670424	1974	1974	121332964
77682539	1983	1983	127413603
77710794	1985	1990	185592680
77745465	1990	2013	86803240
77783160	1994	1995	185592680
77783174	1983	1983	71924100
77832328	1985	2006	142362112
77834935	1995	2010	86803240
77884233	1999	2000	121332964
77986528	1988	1988	185592680
78003493	1997	2012	127413603
78023928	1976	1988	17744445
78041073	1968	1982	127413603
78118708	1976	1983	71924100
78168879	1976	1977	185592680
78213087	1993	2018	185592680
78238125	1991	1991	71924100
78336314	1977	1977	15744967
78337267	1977	1999	17744445
78391260	1995	1996	185592680
78399109	1987	1987	71924100
78401182	1978	1978	121332964
78402680	1992	2005	86803240
78451041	2005	2005	71924100
78463947	1990	1990	86803240
78475418	1973	2015	71924100
78499541	1988	1988	15744967
78534126	1968	2009	71924100
78563457	1994	1994	15744967
78566298	1997	2009	71924100
78575609	1978	1981	71924100
78589128	2002	2018	86803240
78631032	1995	2000	86803240
78633726	1995	1995	86803240
78660964	2008	2008	86803240
78668220	2008	2008	86803240
78721516	1988	1994	121332964
78732030	1993	1993	33923547
78735535	1976	1995	86803240
78737444	1993	1994	71924100
78809881	1996	1998	185592680
78831585	1967	1967	71924100
78839479	1991	2017	17744445
78840518	1999	1999	185592680
78849623	1991	1991	86803240
78864217	2003	2006	185592680
78888328	1989	1989	185592680
78920119	2000	2007	185592680
78931451	1983	2017	185592680
78976725	2004	2004	15744967
79010480	1977	1982	121332964
79021988	1998	1998	41008148
79033297	2007	2007	86803240
79046109	1998	2018	185592680
79063065	1993	2002	41008148
79080737	1997	1997	71924100
79150305	1980	1982	41008148
79166533	1998	1998	86803240
79171180	1975	1975	41008148
79217217	1981	2004	121332964
79244890	1976	1980	71924100
79248574	1990	1990	127413603
79281774	1976	1980	71924100
79284590	1998	1999	185592680
79353393	1985	1985	71924100
79396420	1977	1991	121332964
79443656	2004	2004	71924100
79502184	1993	2018	86803240
79503568	2002	2002	39432304
79510016	1912	1912	71924100
79520524	1991	2001	71924100
79594708	1964	1967	71924100
79599862	1989	1989	86803240
79630957	2000	2000	15744967
79635277	1985	1985	71924100
79757027	1991	1995	185592680
79821323	1993	1993	71924100
79851992	1988	1988	127313418
79905853	1976	1993	86803240
79957422	1967	1978	15744967
79983403	1981	1981	144133560
79989720	1979	2016	121332964
79995375	2002	2017	86803240
80007763	1985	1986	86803240
80050493	1999	1999	127413603
80146205	1973	1973	33923547
80200065	1985	1985	17744445
80205985	1978	1978	71924100
80252699	1974	1974	121332964
80430846	2004	2017	41008148
80492280	1978	1978	86803240
80510753	2001	2001	121332964
80686540	1983	2006	185592680
80694771	1997	1997	185592680
80785491	2003	2009	33923547
80821818	1968	2005	86803240
80993869	1995	1995	121332964
80997710	1968	1999	15744967
81019394	1983	1984	121332964
81025973	1996	2018	86803240
81049282	1995	2007	86803240
81056591	2000	2002	86803240
81063080	1980	1983	127413603
81121936	1993	2018	86803240
81127554	1964	1964	41008148
81158024	1994	1995	185592680
81161060	1991	1991	86803240
81256598	1992	2012	192562407
81272038	1981	1989	71924100
81446178	1989	1989	86803240
81614164	2004	2004	41008148
81682270	1991	1991	71924100
81685774	1977	1981	127413603
81691379	2004	2012	127413603
81711619	1991	1991	41008148
81799577	2002	2002	41008148
81808876	1974	1998	121332964
81870485	2004	2010	86803240
81945945	1976	1990	71924100
82020267	1995	1995	33923547
82076708	1992	1992	15744967
82097292	1975	2013	71924100
82120050	1989	1989	121332964
82120674	1991	1991	127413603
82229346	2001	2001	121332964
82242544	1974	2018	86803240
82306040	1996	1996	71924100
82368446	1977	1977	121332964
82401803	1967	1978	185592680
82441601	1998	1999	71924100
82469245	2005	2018	41008148
82473774	1969	2010	71924100
82504540	1985	1987	121332964
82537740	1997	1997	71924100
82554521	2000	2000	41008148
82567031	1976	2008	121332964
82578512	1981	1981	86803240
82648546	2008	2009	86803240
82826044	1912	2002	33923547
82839680	1989	1994	185592680
82850306	1988	2018	86803240
82864535	1992	1995	33923547
82869926	1992	2010	185592680
82879934	2001	2018	138885662
82885513	1968	1990	121332964
82931792	1998	1998	71924100
83002814	1995	1995	162324750
83029697	1994	1994	86803240
83060825	1995	1995	15744967
83067926	1995	2010	185592680
83109749	1995	1995	71924100
83112308	1985	1985	185592680
83129145	1974	1974	17744445
83269972	1969	1971	71924100
83303771	1990	1992	121332964
83332183	2003	2018	121332964
83388097	2002	2002	121332964
83408866	1985	1985	71924100
83449046	1996	1996	86803240
83475826	1995	2012	86803240
83536284	1987	2010	71924100
83577964	2003	2003	71924100
83591133	1977	1977	71924100
83664674	1993	1994	185592680
83678322	1989	1999	86803240
83697311	1975	1975	185592680
83698966	1979	1980	121332964
83698991	1998	1998	71924100
83723822	1973	2016	86803240
83788579	1997	1997	121332964
83822528	1974	2004	185592680
83837875	1992	1993	41008148
83887792	1977	2003	86803240
83889348	1985	1987	121332964
83905773	1975	1975	121332964
83966421	1995	2017	138885662
84006260	1989	1989	86803240
84067226	2003	2010	86803240
84188086	1995	1996	86803240
84195081	1976	1976	71924100
84198798	1976	2018	86803240
84241887	1990	1990	121332964
84245874	1997	1998	41008148
84254958	1992	2018	86803240
84280521	1992	1992	41008148
84412235	1974	1976	86803240
84415814	2002	2002	15744967
84427042	1970	2008	71924100
84442184	1974	1984	71924100
84496914	1985	1998	185592680
84590229	1976	1978	192562407
84598052	1970	1970	15744967
84641079	1973	1989	185592680
84652934	1994	1994	71924100
84701067	1989	1989	17744445
84754005	1985	1990	71924100
84807170	1995	1995	192562407
84828477	1981	1992	17744445
84839794	1981	1981	86803240
84883812	1994	1998	162324750
84885659	1981	1986	86803240
84918075	1999	2018	127313418
84945828	1996	2015	71924100
84968705	1969	1972	121332964
84981252	1976	1985	121332964
85017441	1985	1987	86803240
85080639	1973	1986	86803240
85087743	1985	1985	17744445
85089853	1994	2017	86803240
85095538	1994	2001	86803240
85134734	1995	1995	185592680
85174723	1992	1992	71924100
85183852	1983	1985	127413603
85199400	1976	2017	86803240
85203449	1990	1990	71924100
85225229	1995	2018	121332964
85253550	2007	2013	121332964
85271975	1985	1985	121332964
85324776	1976	1982	33923547
85447268	1981	1981	185592680
85455468	2004	2004	71924100
85509951	1988	1988	185592680
85514454	1974	1978	86803240
85586492	1989	1989	121332964
85591790	2003	2003	185592680
85592847	1993	1997	185592680
85611984	1990	1995	71924100
85702353	1994	1994	185592680
85726868	1992	2018	86803240
85727313	1912	2010	185592680
85808060	1977	1977	86803240
85831373	2000	2018	86803240
85870889	1995	1996	86803240
85878805	1970	2018	185592680
86089067	1973	1973	127413603
86134411	1974	1974	185592680
86238026	1977	1977	86803240
86308403	1981	2017	127313418
86323493	1994	1994	71924100
86324143	1974	1974	71924100
86327343	1993	1997	71924100
86396261	2008	2008	127413603
86405303	1967	1967	121332964
86412732	1977	1977	121332964
86470825	1983	1987	121332964
86594919	1990	1990	15744967
86601550	1997	2005	15744967
86652727	1995	1995	71924100
86693986	1997	2018	71924100
86772654	1997	2018	86803240
86774343	2000	2000	17744445
86843588	1964	1975	127313418
86872933	1973	2008	86803240
86929148	1912	1935	144133560
86950253	1990	2018	121332964
86974673	1990	1993	71924100
86985532	2003	2003	192562407
87008905	1971	1974	185592680
87013209	1999	1999	71924100
87017352	1983	1994	121332964
87112556	1997	2016	121332964
87209343	1971	2014	17744445
87253619	1995	1995	41008148
87375711	1979	1992	121332964
87517948	1995	1999	121332964
87616786	1998	1998	17744445
87683980	1978	1982	86803240
87695675	1997	2008	185592680
87775279	1973	1979	71924100
87806791	2002	2002	33923547
87832107	1973	1973	185592680
87857209	1998	1998	185592680
87909293	1990	1990	17744445
88022787	2002	2002	95457728
88076661	1976	1983	71924100
88102726	1994	2006	121332964
88180787	1968	1970	121332964
88207299	1985	1988	33923547
88248561	1992	2003	127313418
88285333	2000	2000	41008148
88303299	1976	1978	185592680
88325712	2008	2009	121332964
88328187	1967	1973	86803240
88450743	1964	1991	86803240
88611565	1969	1971	41008148
88755406	1993	2017	41008148
88873829	1983	1989	185592680
88893355	1969	1978	33923547
88952103	1992	1992	41008148
89006058	1997	1997	71924100
89032322	1994	2010	121332964
89057331	1981	1985	86803240
89114624	1976	1998	71924100
89135125	1971	1971	71924100
89159502	2004	2004	86803240
89164858	1978	2001	86803240
89174119	1988	1988	121332964
89227437	1994	2011	185592680
89310936	1973	1973	86803240
89343172	1995	2018	86803240
89404952	1989	2018	121332964
89448602	2000	2001	185592680
89506776	1976	2018	127313418
89550003	1976	1976	86803240
89620792	1985	2017	121332964
89656394	1993	2009	121332964
89688205	2000	2018	121332964
89793110	1987	1989	185592680
